acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),47348.10000002384,CFD-BF-039-039-A.jpg,1200,solid,O,z,1248,6,1,3232.600000023842,44115.5,7231,ATS,A,1
2,prac,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),50950.40000003576,CFD-WM-006-013-HC.jpg,1700,solid,O,m,1101,9,1,6834.900000035763,44115.5,7231,ATS,A,2
3,prac,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),54361.40000003576,CFD-BM-029-026-HC.jpg,1500,solid,O,m,1126,3,1,10245.900000035763,44115.5,7231,ATS,A,3
4,prac,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),57528.10000002384,CFD-WF-017-016-HC.jpg,1500,solid,O,m,870,11,1,13412.600000023842,44115.5,7231,ATS,A,4
5,prac,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),60995.30000001192,CFD-WM-013-015-A.jpg,1900,solid,O,z,770,8,1,16879.80000001192,44115.5,7231,ATS,A,5
6,prac,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),64909.80000001192,CFD-BF-028-020-HC.jpg,2000,solid,O,m,1123,5,1,20794.30000001192,44115.5,7231,ATS,A,6
7,prac,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),68375.20000004768,CFD-BM-005-010-A.jpg,1600,solid,O,z,1091,2,1,24259.700000047684,44115.5,7231,ATS,A,7
8,prac,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),70923.90000003576,CFD-WF-019-015-A.jpg,1000,solid,O,z,766,12,1,26808.400000035763,44115.5,7231,ATS,A,8
9,prac,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),74139.80000001192,CFD-WF-003-014-A.jpg,1600,solid,O,z,831,10,1,30024.30000001192,44115.5,7231,ATS,A,9
10,prac,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),76772.70000004768,CFD-BF-023-013-A.jpg,1000,solid,O,z,840,4,1,32657.200000047684,44115.5,7231,ATS,A,10
11,prac,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),79821.80000001192,CFD-WM-004-005-HC.jpg,1400,solid,O,m,879,7,1,35706.30000001192,44115.5,7231,ATS,A,11
12,prac,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),83153.10000002384,CFD-BM-017-052-HC.jpg,1700,solid,O,m,827,1,1,39037.60000002384,44115.5,7231,ATS,A,12
1,prac,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),111578.30000001192,CFD-WF-002-008-HC.jpg,1900,dash,O,z,926,8,1,3616.0,107962.30000001192,7231,ATS,A,1
2,prac,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),114076.70000004768,CFD-WF-017-016-HC.jpg,1000,dash,O,z,707,12,1,6114.400000035763,107962.30000001192,7231,ATS,A,2
3,prac,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),117293.20000004768,CFD-BM-010-019-A.jpg,1600,dash,O,m,823,2,1,9330.900000035763,107962.30000001192,7231,ATS,A,3
4,prac,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),120006.20000004768,CFD-WM-019-013-A.jpg,1200,dash,O,m,729,6,1,12043.900000035763,107962.30000001192,7231,ATS,A,4
5,prac,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),122974.0,CFD-BF-028-020-HC.jpg,1400,dash,O,z,765,7,1,15011.699999988079,107962.30000001192,7231,ATS,A,5
6,prac,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),126258.40000003576,CFD-BF-010-005-HC.jpg,1500,dash,O,z,987,3,1,18296.100000023842,107962.30000001192,7231,ATS,A,6
7,prac,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),129388.30000001192,CFD-WF-003-014-A.jpg,1500,dash,O,z,821,11,1,21426.0,107962.30000001192,7231,ATS,A,7
8,prac,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),132654.20000004768,CFD-WM-013-015-A.jpg,1700,dash,O,m,780,9,1,24691.900000035763,107962.30000001192,7231,ATS,A,8
9,prac,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),136403.40000003576,CFD-BM-005-010-A.jpg,2000,dash,O,m,959,5,1,28441.100000023842,107962.30000001192,7231,ATS,A,9
10,prac,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),139734.40000003576,CFD-BM-029-026-HC.jpg,1700,dash,O,m,845,1,1,31772.100000023842,107962.30000001192,7231,ATS,A,10
11,prac,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),142701.30000001192,CFD-BF-023-013-A.jpg,1000,dash,O,z,1183,4,1,34739.0,107962.30000001192,7231,ATS,A,11
12,prac,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),145800.20000004768,CFD-WM-006-013-HC.jpg,1600,dash,O,m,704,10,1,37837.90000003576,107962.30000001192,7231,ATS,A,12
1,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),171925.70000004768,CFD-WF-017-016-HC.jpg,1500,solid,O,m,1001,11,1,2533.5,169392.20000004768,7231,ATS,A,1
2,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),174340.70000004768,CFD-BM-005-010-A.jpg,1600,solid,O,z,774,2,1,4948.5,169392.20000004768,7231,ATS,A,2
3,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),176272.20000004768,CFD-WF-019-015-A.jpg,1000,solid,O,z,911,12,1,6880.0,169392.20000004768,7231,ATS,A,3
4,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),178605.40000003576,CFD-WM-004-005-HC.jpg,1400,solid,O,m,907,7,1,9213.199999988079,169392.20000004768,7231,ATS,A,4
5,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),180588.60000002384,CFD-BF-039-039-A.jpg,1200,solid,O,z,766,6,1,11196.399999976158,169392.20000004768,7231,ATS,A,5
6,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),183303.30000001192,CFD-WM-013-015-A.jpg,1900,solid,O,z,795,8,1,13911.099999964237,169392.20000004768,7231,ATS,A,6
7,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),185836.60000002384,CFD-BM-005-010-A.jpg,1600,solid,O,z,899,2,1,16444.399999976158,169392.20000004768,7231,ATS,A,7
8,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),188753.10000002384,CFD-WM-013-015-A.jpg,1900,solid,O,z,997,8,1,19360.899999976158,169392.20000004768,7231,ATS,A,8
9,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),191366.80000001192,CFD-BM-017-052-HC.jpg,1700,solid,O,m,890,1,1,21974.599999964237,169392.20000004768,7231,ATS,A,9
10,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),193817.20000004768,CFD-BM-029-026-HC.jpg,1500,solid,O,m,928,3,1,24425.0,169392.20000004768,7231,ATS,A,10
11,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),196067.80000001192,CFD-BF-023-013-A.jpg,1000,solid,O,z,1215,4,1,26675.599999964237,169392.20000004768,7231,ATS,A,11
11,test,1,A,haborder.png,0,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),199598.10000002384,CFD-BF-028-020-HC.jpg,2000,solid,O,None,1513,5,1,30205.899999976158,169392.20000004768,7231,ATS,A,12
12,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),201614.60000002384,CFD-BF-039-039-A.jpg,1200,solid,O,z,789,6,1,32222.399999976158,169392.20000004768,7231,ATS,A,13
13,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),204064.20000004768,CFD-WF-003-014-A.jpg,1600,solid,O,z,820,10,1,34672.0,169392.20000004768,7231,ATS,A,14
14,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),205896.30000001192,CFD-BF-023-013-A.jpg,1000,solid,O,z,812,4,1,36504.09999996424,169392.20000004768,7231,ATS,A,15
15,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),208117.40000003576,CFD-WM-004-005-HC.jpg,1400,solid,O,m,786,7,1,38725.19999998808,169392.20000004768,7231,ATS,A,16
16,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),210045.90000003576,CFD-WF-019-015-A.jpg,1000,solid,O,z,908,12,1,40653.69999998808,169392.20000004768,7231,ATS,A,17
17,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),212262.70000004768,CFD-BM-029-026-HC.jpg,1500,solid,O,m,688,3,1,42870.5,169392.20000004768,7231,ATS,A,18
18,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),214927.90000003576,CFD-WF-017-016-HC.jpg,1500,solid,O,m,1147,11,1,45535.69999998808,169392.20000004768,7231,ATS,A,19
19,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),217303.20000004768,CFD-WM-006-013-HC.jpg,1700,solid,O,m,648,9,1,47911.0,169392.20000004768,7231,ATS,A,20
20,test,1,A,haborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),219576.0,CFD-WF-003-014-A.jpg,1600,solid,O,z,664,10,1,50183.799999952316,169392.20000004768,7231,ATS,A,21
21,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),221992.80000001192,CFD-WM-006-013-HC.jpg,1700,solid,O,m,695,9,1,52600.59999996424,169392.20000004768,7231,ATS,A,22
22,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),224492.40000003576,CFD-BM-017-052-HC.jpg,1700,solid,O,m,766,1,1,55100.19999998808,169392.20000004768,7231,ATS,A,23
23,test,1,A,haborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),227272.90000003576,CFD-BF-028-020-HC.jpg,2000,solid,O,m,755,5,1,57880.69999998808,169392.20000004768,7231,ATS,A,24
1,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),237136.70000004768,CFD-WF-017-016-HC.jpg,1000,dash,O,z,894,12,1,1914.6000000238419,235222.10000002384,7231,ATS,A,1
2,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),239602.90000003576,CFD-BM-010-019-A.jpg,1600,dash,O,m,843,2,1,4380.800000011921,235222.10000002384,7231,ATS,A,2
3,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),242136.30000001192,CFD-WM-006-013-HC.jpg,1600,dash,O,m,905,10,1,6914.199999988079,235222.10000002384,7231,ATS,A,3
4,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),244419.0,CFD-BF-010-005-HC.jpg,1500,dash,O,z,758,3,1,9196.899999976158,235222.10000002384,7231,ATS,A,4
5,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),246702.20000004768,CFD-BM-010-019-A.jpg,1600,dash,O,m,658,2,1,11480.100000023842,235222.10000002384,7231,ATS,A,5
6,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),249067.70000004768,CFD-WM-019-013-A.jpg,1200,dash,O,m,1142,6,1,13845.600000023842,235222.10000002384,7231,ATS,A,6
7,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),251800.10000002384,CFD-BM-005-010-A.jpg,2000,dash,O,m,699,5,1,16578.0,235222.10000002384,7231,ATS,A,7
8,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),254198.40000003576,CFD-BM-029-026-HC.jpg,1700,dash,O,m,681,1,1,18976.30000001192,235222.10000002384,7231,ATS,A,8
9,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),256997.80000001192,CFD-WF-002-008-HC.jpg,1900,dash,O,z,874,8,1,21775.69999998808,235222.10000002384,7231,ATS,A,9
10,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),258981.60000002384,CFD-WF-017-016-HC.jpg,1000,dash,O,z,957,12,1,23759.5,235222.10000002384,7231,ATS,A,10
11,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),261446.20000004768,CFD-WF-003-014-A.jpg,1500,dash,O,z,940,11,1,26224.100000023842,235222.10000002384,7231,ATS,A,11
12,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),263663.2000000477,CFD-BF-028-020-HC.jpg,1400,dash,O,z,798,7,1,28441.100000023842,235222.10000002384,7231,ATS,A,12
13,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),266194.40000003576,CFD-BF-010-005-HC.jpg,1500,dash,O,z,1002,3,1,30972.30000001192,235222.10000002384,7231,ATS,A,13
14,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),268829.5,CFD-BM-029-026-HC.jpg,1700,dash,O,m,902,1,1,33607.39999997616,235222.10000002384,7231,ATS,A,14
15,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),271326.10000002384,CFD-WM-019-013-A.jpg,1200,dash,O,m,1262,6,1,36104.0,235222.10000002384,7231,ATS,A,15
16,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),273875.8000000119,CFD-WM-013-015-A.jpg,1700,dash,O,m,824,9,1,38653.69999998808,235222.10000002384,7231,ATS,A,16
17,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),276325.3000000119,CFD-WM-006-013-HC.jpg,1600,dash,O,m,825,10,1,41103.19999998808,235222.10000002384,7231,ATS,A,17
18,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),278324.10000002384,CFD-BF-023-013-A.jpg,1000,dash,O,z,958,4,1,43102.0,235222.10000002384,7231,ATS,A,18
19,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),281106.7000000477,CFD-WF-002-008-HC.jpg,1900,dash,O,z,853,8,1,45884.60000002384,235222.10000002384,7231,ATS,A,19
20,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),283872.8000000119,CFD-BM-005-010-A.jpg,2000,dash,O,m,736,5,1,48650.69999998808,235222.10000002384,7231,ATS,A,20
21,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),286105.8000000119,CFD-WF-003-014-A.jpg,1500,dash,O,z,710,11,1,50883.69999998808,235222.10000002384,7231,ATS,A,21
22,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),287871.8000000119,CFD-BF-023-013-A.jpg,1000,dash,O,z,733,4,1,52649.69999998808,235222.10000002384,7231,ATS,A,22
23,test,1,B,mfborder.png,1,m,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),290286.40000003576,CFD-WM-013-015-A.jpg,1700,dash,O,m,687,9,1,55064.30000001192,235222.10000002384,7231,ATS,A,23
24,test,1,B,mfborder.png,1,z,Tue Nov 04 2025 11:57:27 GMT-0600 (Central Standard Time),292486.8000000119,CFD-BF-028-020-HC.jpg,1400,dash,O,z,781,7,1,57264.69999998808,235222.10000002384,7231,ATS,A,24
