acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),-224,-192,32345.399999976158,CFD-BM-204-003-N.jpg,Sam,64,I,None,3017,,3017,,,1,1,4026.699999988079,-416,-256,28318.69999998808,8064,FN,A,,23956,,,1,192,-320,-224
0,prac,1,0,,,,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),416,32,38410.0,CFD-WM-012-001-N.jpg,John,64,I,None,3017,,3017,,,2,1,4031.800000011921,224,-32,34378.19999998808,8064,FN,A,,30021,,,2,192,320,0
0,prac,1,0,,,,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),-224,256,44456.30000001192,CFD-LF-249-132-N.jpg,Tina,64,I,None,3011,,3011,,,3,1,4027.900000035763,-416,192,40428.39999997616,8064,FN,A,,36073,,,3,192,-320,224
1,prac,1,1,,282.0,-238.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),416,-192,48856.0,CFD-BM-204-003-N.jpg,Sam,64,I,1,1372,,1372,,,4,1,2381.300000011921,224,-256,46474.69999998808,8064,FN,A,,42105,,,4,192,320,-224
2,prac,1,1,,-286.0,-3.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),-224,32,51089.89999997616,CFD-WM-012-001-N.jpg,John,64,I,1,1199,,1199,,,5,1,2231.7999999523163,-416,-32,48858.10000002384,8064,FN,A,,44501,,,5,192,-320,0
3,prac,1,1,,307.0,210.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),416,256,53404.10000002384,CFD-LF-249-132-N.jpg,Tina,64,I,1,1298,,1298,,,6,1,2305.600000023842,224,192,51098.5,8064,FN,A,,46732,,,6,192,320,224
0,prac,1,0,z,307.0,210.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),416,256,61584.69999998808,CFD-LF-249-132-N.jpg,Tina,64,I,None,4014,,,4014,,3,1,5027.399999976158,224,192,56557.30000001192,8064,FN,A,,,52198,,1,192,320,224
0,prac,1,0,m,307.0,210.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),416,256,65900.19999998808,CFD-WM-012-001-N.jpg,Sam,64,I,z,2526,,,2526,,1,1,4304.199999988079,224,192,61596.0,8064,FN,A,,,57231,,2,192,320,224
0,prac,1,0,m,307.0,210.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),416,256,68765.5,CFD-BM-204-003-N.jpg,John,64,I,z,1069,,,1069,,2,1,2855.300000011921,224,192,65910.19999998808,8064,FN,A,,,61544,,3,192,320,224
1,prac,2,1,,-295.0,-219.0,Mon Oct 06 2025 14:13:17 GMT-0500 (Central Daylight Time),-224,-192,76212.80000001192,CFD-BM-204-003-N.jpg,Sam,64,I,1,2713,,2713,1069,,1,1,3725.5,-416,-256,72487.30000001192,8064,FN,A,,68126,61544,,1,192,-320,-224
