Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,304,136,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,1,,,9028,DSST,C,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,240,151,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),63960.60000000149,box8,yes,I,1,1,5081.20000000298,58879.39999999851,9028,DSST,C,,,,1,160,113
^,2,1,0.0,7,prac,yes,1,7,120000.0,291,150,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),71260.5,box7,yes,I,1,1,6520.10000000149,64740.39999999851,9028,DSST,C,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,330,141,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),76343.69999999925,box2,yes,I,1,1,4301.300000000745,72042.39999999851,9028,DSST,C,,,,3,160,113
+,4,1,0.0,9,prac,yes,1,9,120000.0,231,116,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),81594.10000000149,box9,yes,I,1,1,4460.60000000149,77133.5,9028,DSST,C,,,,4,160,113
U,5,1,0.0,5,prac,yes,1,5,120000.0,208,147,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),85210.60000000149,box5,yes,I,1,1,2835.400000002235,82375.19999999925,9028,DSST,C,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,356,137,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),88893.89999999851,box4,yes,I,1,1,2906.699999999255,85987.19999999925,9028,DSST,C,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,215,124,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),92677.19999999925,box1,yes,I,1,1,3000.099999997765,89677.10000000149,9028,DSST,C,,,,7,160,113
),8,1,0.0,3,prac,yes,1,3,120000.0,301,158,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),96060.69999999925,box3,yes,I,1,1,2603.199999999255,93457.5,9028,DSST,C,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,292,137,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),100810.60000000149,box6,yes,I,1,1,3968.60000000149,96842.0,9028,DSST,C,,,,9,160,113
T,1,1,3.4779999256134033,2,test,yes,1,2,116522.0000743866,206,131,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),123294.10000000149,box2,yes,I,1,1,3454.5,119839.60000000149,9028,DSST,C,120714.0,121287.0,117832.0,1,160,113
-,2,1,6.273999929428101,1,test,yes,1,1,113726.0000705719,250,144,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),126093.39999999851,box1,yes,I,1,1,2776.39999999851,123317.0,9028,DSST,C,123215.0,124086.0,121310.0,2,160,113
),3,1,8.710000038146973,3,test,yes,1,3,111289.99996185303,292,160,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),128527.10000000149,box3,yes,I,1,1,2413.900000002235,126113.19999999925,9028,DSST,C,125881.0,126520.0,124106.0,3,160,113
^,4,1,12.010999917984009,7,test,yes,1,7,107989.00008201599,345,142,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),131827.19999999925,box7,yes,I,1,1,3276.800000000745,128550.39999999851,9028,DSST,C,129081.0,129820.0,126543.0,4,160,113
T,5,1,15.309999942779541,2,test,yes,1,2,104690.00005722046,208,133,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),135127.19999999925,box2,yes,I,1,1,3277.5,131849.69999999925,9028,DSST,C,132248.0,133120.0,129843.0,5,160,113
L,6,1,18.175999879837036,4,test,yes,1,4,101824.00012016296,214,129,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),137994.0,box4,yes,I,1,1,2845.199999999255,135148.80000000075,9028,DSST,C,135348.0,135987.0,133142.0,6,160,113
X,7,1,21.609999895095825,8,test,yes,1,8,98390.00010490417,277,141,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),141427.30000000075,box8,yes,I,1,1,3411.5,138015.80000000075,9028,DSST,C,138629.0,139420.0,136009.0,7,160,113
T,8,1,24.812000036239624,2,test,yes,1,2,95187.99996376038,389,149,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),144627.1000000015,box2,yes,I,1,1,3177.10000000149,141450.0,9028,DSST,C,141780.0,142620.0,139443.0,8,160,113
-,9,1,27.210000038146973,1,test,yes,1,1,92789.99996185303,346,144,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),147027.19999999925,box1,yes,I,1,1,2378.099999997765,144649.1000000015,9028,DSST,C,144131.0,145020.0,142642.0,9,160,113
),10,1,30.39299988746643,3,test,yes,1,3,89607.00011253357,334,149,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),150210.5,box3,yes,I,1,1,3162.39999999851,147048.1000000015,9028,DSST,C,147414.0,148203.0,145041.0,10,160,113
T,11,1,32.72599983215332,2,test,yes,1,2,87274.00016784668,201,154,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),152543.80000000075,box2,yes,I,1,1,2311.699999999255,150232.1000000015,9028,DSST,C,149880.0,150537.0,148225.0,11,160,113
-,12,1,35.49199986457825,1,test,yes,1,1,84508.00013542175,194,150,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),155310.80000000075,box1,yes,I,1,1,2746.400000002235,152564.3999999985,9028,DSST,C,152725.0,153304.0,150557.0,12,160,113
L,13,1,37.98899984359741,4,test,yes,1,4,82011.00015640259,342,149,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),157809.8999999985,box4,yes,I,1,1,2480.89999999851,155329.0,9028,DSST,C,155064.0,155803.0,153322.0,13,160,113
T,14,1,40.96000003814697,2,test,yes,1,2,79039.99996185303,201,146,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),160777.1000000015,box2,yes,I,1,1,2948.0,157829.1000000015,9028,DSST,C,158114.0,158770.0,155822.0,14,160,113
),15,1,43.29299998283386,3,test,yes,1,3,76707.00001716614,311,138,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),163110.6000000015,box3,yes,I,1,1,2311.300000000745,160799.30000000075,9028,DSST,C,160497.0,161103.0,158792.0,15,160,113
U,16,1,45.64199995994568,5,test,yes,1,5,74358.00004005432,186,116,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),165460.5,box5,yes,I,1,1,2329.699999999255,163130.80000000075,9028,DSST,C,162914.0,163453.0,161124.0,16,160,113
T,17,1,48.47599983215332,2,test,yes,1,2,71524.00016784668,262,153,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),168293.80000000075,box2,yes,I,1,1,2812.60000000149,165481.19999999925,9028,DSST,C,165546.0,166287.0,163474.0,17,160,113
),18,1,50.70899987220764,3,test,yes,1,3,69291.00012779236,210,159,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),170527.1000000015,box3,yes,I,1,1,2212.10000000149,168315.0,9028,DSST,C,167864.0,168520.0,166308.0,18,160,113
-,19,1,53.34099984169006,1,test,yes,1,1,66659.00015830994,197,135,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),173160.30000000075,box1,yes,I,1,1,2612.5,170547.80000000075,9028,DSST,C,170331.0,171153.0,168541.0,19,160,113
L,20,1,56.09299993515015,4,test,yes,1,4,63907.00006484985,243,150,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),175910.5,box4,yes,I,1,1,2730.39999999851,173180.1000000015,9028,DSST,C,173148.0,173903.0,171173.0,20,160,113
+,21,1,59.758999824523926,9,test,yes,1,9,60241.000175476074,195,133,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),179577.1000000015,box9,yes,I,1,1,3645.400000002235,175931.69999999925,9028,DSST,C,176781.0,177570.0,173925.0,21,160,113
O,22,1,62.30900001525879,6,test,yes,1,6,57690.99998474121,243,162,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),182127.1000000015,box6,yes,I,1,1,2529.10000000149,179598.0,9028,DSST,C,179297.0,180120.0,177591.0,22,160,113
),23,1,64.69299983978271,3,test,yes,1,3,55307.000160217285,218,164,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),184510.3999999985,box3,yes,I,1,1,2362.2999999970198,182148.1000000015,9028,DSST,C,181865.0,182503.0,180141.0,23,160,113
-,24,1,67.24300003051758,1,test,yes,1,1,52756.99996948242,231,147,Mon Oct 06 2025 16:55:37 GMT-0400 (Eastern Daylight Time),187060.5,box1,yes,I,1,1,2527.39999999851,184533.1000000015,9028,DSST,C,184380.0,185053.0,182526.0,24,160,113
