acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,A,haborder.png,0,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),81602.5,CFD-BM-029-026-HC.jpg,1500,solid,O,None,1501,3,1,3783.100000023842,77819.39999997616,7729,ATS,A,1
0,prac,1,A,haborder.png,0,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),85517.5,CFD-WF-003-014-A.jpg,1600,solid,O,None,1514,10,1,7698.100000023842,77819.39999997616,7729,ATS,A,2
0,prac,1,A,haborder.png,0,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),89815.10000002384,CFD-BF-028-020-HC.jpg,2000,solid,O,None,1513,5,1,11995.700000047684,77819.39999997616,7729,ATS,A,3
0,prac,1,A,haborder.png,0,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),93099.5,CFD-WF-019-015-A.jpg,1000,solid,O,None,1502,12,1,15280.100000023842,77819.39999997616,7729,ATS,A,4
1,prac,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),96697.89999997616,CFD-WM-013-015-A.jpg,1900,solid,O,z,906,8,1,18878.5,77819.39999997616,7729,ATS,A,5
2,prac,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),99864.89999997616,CFD-BF-039-039-A.jpg,1200,solid,O,z,1185,6,1,22045.5,77819.39999997616,7729,ATS,A,6
3,prac,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),103564.79999995232,CFD-WM-006-013-HC.jpg,1700,solid,O,m,1199,9,1,25745.399999976158,77819.39999997616,7729,ATS,A,7
4,prac,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),106545.29999995232,CFD-WF-017-016-HC.jpg,1500,solid,O,m,669,11,1,28725.899999976158,77819.39999997616,7729,ATS,A,8
5,prac,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),109495.69999992847,CFD-WM-004-005-HC.jpg,1400,solid,O,m,751,7,1,31676.299999952316,77819.39999997616,7729,ATS,A,9
6,prac,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),112892.89999997616,CFD-BM-005-010-A.jpg,1600,solid,O,z,1009,2,1,35073.5,77819.39999997616,7729,ATS,A,10
7,prac,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),116341.69999992847,CFD-BM-017-052-HC.jpg,1700,solid,O,m,963,1,1,38522.299999952316,77819.39999997616,7729,ATS,A,11
7,prac,1,A,haborder.png,0,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),119640.19999992847,CFD-BF-023-013-A.jpg,1000,solid,O,None,1503,4,1,41820.799999952316,77819.39999997616,7729,ATS,A,12
0,prac,2,A,haborder.png,0,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),138768.60000002384,CFD-BM-029-026-HC.jpg,1500,solid,O,None,1515,3,1,60949.200000047684,77819.39999997616,7729,ATS,A,1
1,prac,2,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),142217.39999997616,CFD-WF-003-014-A.jpg,1600,solid,O,z,1043,10,1,64398.0,77819.39999997616,7729,ATS,A,2
2,prac,2,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),145815.19999992847,CFD-BF-028-020-HC.jpg,2000,solid,O,m,828,5,1,67995.79999995232,77819.39999997616,7729,ATS,A,3
3,prac,2,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),148697.10000002384,CFD-BF-039-039-A.jpg,1200,solid,O,z,893,6,1,70877.70000004768,77819.39999997616,7729,ATS,A,4
4,prac,2,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),151597.79999995232,CFD-WF-017-016-HC.jpg,1500,solid,O,m,629,11,1,73778.39999997616,77819.39999997616,7729,ATS,A,5
5,prac,2,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),154545.79999995232,CFD-WM-004-005-HC.jpg,1400,solid,O,m,733,7,1,76726.39999997616,77819.39999997616,7729,ATS,A,6
6,prac,2,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),158163.5,CFD-WM-013-015-A.jpg,1900,solid,O,z,942,8,1,80344.10000002384,77819.39999997616,7729,ATS,A,7
7,prac,2,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),160928.60000002384,CFD-WF-019-015-A.jpg,1000,solid,O,z,970,12,1,83109.20000004768,77819.39999997616,7729,ATS,A,8
8,prac,2,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),164075.79999995232,CFD-BF-023-013-A.jpg,1000,solid,O,z,1356,4,1,86256.39999997616,77819.39999997616,7729,ATS,A,9
9,prac,2,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),167459.69999992847,CFD-BM-017-052-HC.jpg,1700,solid,O,m,891,1,1,89640.29999995232,77819.39999997616,7729,ATS,A,10
10,prac,2,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),170689.10000002384,CFD-WM-006-013-HC.jpg,1700,solid,O,m,741,9,1,92869.70000004768,77819.39999997616,7729,ATS,A,11
11,prac,2,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),174258.0,CFD-BM-005-010-A.jpg,1600,solid,O,z,1193,2,1,96438.60000002384,77819.39999997616,7729,ATS,A,12
1,prac,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),212027.29999995232,CFD-WM-006-013-HC.jpg,1600,dash,O,m,915,10,1,3299.399999976158,208727.89999997616,7729,ATS,A,1
2,prac,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),214910.89999997616,CFD-BF-028-020-HC.jpg,1400,dash,O,z,688,7,1,6183.0,208727.89999997616,7729,ATS,A,2
3,prac,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),219158.0,CFD-BM-005-010-A.jpg,2000,dash,O,m,1436,5,1,10430.100000023842,208727.89999997616,7729,ATS,A,3
4,prac,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),222841.10000002384,CFD-BM-010-019-A.jpg,1600,dash,O,m,1268,2,1,14113.200000047684,208727.89999997616,7729,ATS,A,4
4,prac,1,B,mfborder.png,0,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),226157.60000002384,CFD-BF-023-013-A.jpg,1000,dash,O,None,1516,4,1,17429.700000047684,208727.89999997616,7729,ATS,A,5
5,prac,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),229306.39999997616,CFD-WM-013-015-A.jpg,1700,dash,O,m,641,9,1,20578.5,208727.89999997616,7729,ATS,A,6
6,prac,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),232220.5,CFD-BF-010-005-HC.jpg,1500,dash,O,z,613,3,1,23492.600000023842,208727.89999997616,7729,ATS,A,7
7,prac,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),235870.69999992847,CFD-WF-002-008-HC.jpg,1900,dash,O,z,954,8,1,27142.799999952316,208727.89999997616,7729,ATS,A,8
8,prac,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),238903.0,CFD-WM-019-013-A.jpg,1200,dash,O,m,1043,6,1,30175.100000023842,208727.89999997616,7729,ATS,A,9
9,prac,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),242335.69999992847,CFD-BM-029-026-HC.jpg,1700,dash,O,m,961,1,1,33607.799999952316,208727.89999997616,7729,ATS,A,10
10,prac,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),244867.19999992847,CFD-WF-017-016-HC.jpg,1000,dash,O,z,740,12,1,36139.299999952316,208727.89999997616,7729,ATS,A,11
11,prac,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),247799.89999997616,CFD-WF-003-014-A.jpg,1500,dash,O,z,644,11,1,39072.0,208727.89999997616,7729,ATS,A,12
1,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),271441.7999999523,CFD-WF-019-015-A.jpg,1000,solid,O,z,1486,12,1,2516.600000023842,268925.1999999285,7729,ATS,A,1
2,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),274007.0,CFD-BM-005-010-A.jpg,1600,solid,O,z,934,2,1,5081.800000071526,268925.1999999285,7729,ATS,A,2
3,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),276541.1999999285,CFD-BM-017-052-HC.jpg,1700,solid,O,m,817,1,1,7616.0,268925.1999999285,7729,ATS,A,3
4,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),278923.7999999523,CFD-BM-029-026-HC.jpg,1500,solid,O,m,859,3,1,9998.600000023842,268925.1999999285,7729,ATS,A,4
5,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),281689.0,CFD-WM-013-015-A.jpg,1900,solid,O,z,821,8,1,12763.800000071526,268925.1999999285,7729,ATS,A,5
6,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),283437.39999997616,CFD-BF-023-013-A.jpg,1000,solid,O,z,723,4,1,14512.200000047684,268925.1999999285,7729,ATS,A,6
7,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),286303.5,CFD-BF-028-020-HC.jpg,2000,solid,O,m,836,5,1,17378.300000071526,268925.1999999285,7729,ATS,A,7
8,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),288619.7999999523,CFD-BF-039-039-A.jpg,1200,solid,O,z,1099,6,1,19694.600000023842,268925.1999999285,7729,ATS,A,8
9,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),290552.0,CFD-BF-023-013-A.jpg,1000,solid,O,z,903,4,1,21626.800000071526,268925.1999999285,7729,ATS,A,9
10,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),293236.1999999285,CFD-BM-005-010-A.jpg,1600,solid,O,z,1068,2,1,24311.0,268925.1999999285,7729,ATS,A,10
11,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),295501.5,CFD-WM-004-005-HC.jpg,1400,solid,O,m,848,7,1,26576.300000071526,268925.1999999285,7729,ATS,A,11
12,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),298000.6999999285,CFD-BM-017-052-HC.jpg,1700,solid,O,m,772,1,1,29075.5,268925.1999999285,7729,ATS,A,12
13,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),300216.0,CFD-WF-017-016-HC.jpg,1500,solid,O,m,685,11,1,31290.800000071526,268925.1999999285,7729,ATS,A,13
14,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),302532.0,CFD-WF-003-014-A.jpg,1600,solid,O,z,690,10,1,33606.800000071526,268925.1999999285,7729,ATS,A,14
15,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),304897.89999997616,CFD-WF-017-016-HC.jpg,1500,solid,O,m,844,11,1,35972.700000047684,268925.1999999285,7729,ATS,A,15
16,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),307297.1999999285,CFD-BM-029-026-HC.jpg,1500,solid,O,m,870,3,1,38372.0,268925.1999999285,7729,ATS,A,16
17,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),310162.1999999285,CFD-WM-013-015-A.jpg,1900,solid,O,z,941,8,1,41237.0,268925.1999999285,7729,ATS,A,17
18,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),312630.0,CFD-WF-003-014-A.jpg,1600,solid,O,z,851,10,1,43704.800000071526,268925.1999999285,7729,ATS,A,18
19,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),314479.0,CFD-WF-019-015-A.jpg,1000,solid,O,z,821,12,1,45553.800000071526,268925.1999999285,7729,ATS,A,19
20,test,1,A,haborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),316677.39999997616,CFD-BF-039-039-A.jpg,1200,solid,O,z,980,6,1,47752.200000047684,268925.1999999285,7729,ATS,A,20
21,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),319209.1999999285,CFD-WM-006-013-HC.jpg,1700,solid,O,m,801,9,1,50284.0,268925.1999999285,7729,ATS,A,21
22,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),321226.60000002384,CFD-WM-004-005-HC.jpg,1400,solid,O,m,584,7,1,52301.40000009537,268925.1999999285,7729,ATS,A,22
23,test,1,A,haborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),323625.39999997616,CFD-WM-006-013-HC.jpg,1700,solid,O,m,669,9,1,54700.200000047684,268925.1999999285,7729,ATS,A,23
23,test,1,A,haborder.png,0,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),326374.39999997616,CFD-BF-028-020-HC.jpg,2000,solid,O,z,716,5,1,57449.200000047684,268925.1999999285,7729,ATS,A,24
1,test,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),354098.60000002384,CFD-BF-028-020-HC.jpg,1400,dash,O,z,1062,7,1,2482.5,351616.10000002384,7729,ATS,A,1
2,test,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),356915.5,CFD-BM-005-010-A.jpg,2000,dash,O,m,784,5,1,5299.399999976158,351616.10000002384,7729,ATS,A,2
3,test,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),359446.60000002384,CFD-WM-006-013-HC.jpg,1600,dash,O,m,904,10,1,7830.5,351616.10000002384,7729,ATS,A,3
4,test,1,B,mfborder.png,1,z,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),361265.1999999285,CFD-BF-023-013-A.jpg,1000,dash,O,z,787,4,1,9649.099999904633,351616.10000002384,7729,ATS,A,4
5,test,1,B,mfborder.png,1,m,Tue Jan 06 2026 12:00:30 GMT-0600 (Central Standard Time),363646.2999999523,CFD-BM-029-026-HC.jpg,1700,dash,O,m,655,1,1,12030.199999928474,351616.10000002384,7729,ATS,A,5
