acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),,097_m_f_n_a.png,I,space,4270,1,,,,83664,NNB,B,0
1,prac,1,0.0,1-Back,1.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),144930.0,152_y_f_n_a.png,I,m,1938,2,,2858.3000000715256,142071.69999992847,83664,NNB,B,1
2,prac,1,1.0,1-Back,1.0,z,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),146762.59999990463,152_y_f_n_a.png,I,z,1047,3,,1817.0,144945.59999990463,83664,NNB,B,2
3,prac,1,0.0,1-Back,1.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),148396.19999992847,176_o_m_n_a.png,I,m,678,4,,1621.3999999761581,146774.79999995232,83664,NNB,B,3
3,prac,1,0.0,1-Back,0.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),150063.19999992847,126_m_m_n_a.png,I,z,870,5,,1649.6000000238419,148413.59999990463,83664,NNB,B,4
3,prac,1,1.0,1-Back,0.0,z,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),151663.89999997616,126_m_m_n_a.png,I,m,795,6,,1587.3000000715256,150076.59999990463,83664,NNB,B,5
4,prac,1,0.0,1-Back,1.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),153863.19999992847,086_o_f_n_a.png,I,m,1416,7,,2186.6999999284744,151676.5,83664,NNB,B,6
5,prac,1,0.0,1-Back,1.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),156329.79999995232,178_m_m_n_a.png,I,m,1484,8,,2450.399999976158,153879.39999997616,83664,NNB,B,7
6,prac,1,0.0,1-Back,1.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),158062.79999995232,097_m_f_n_a.png,I,m,940,9,,1719.0,156343.79999995232,83664,NNB,B,8
7,prac,1,1.0,1-Back,1.0,z,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),159297.59999990463,097_m_f_n_a.png,I,z,430,10,,1228.0999999046326,158069.5,83664,NNB,B,9
8,prac,1,0.0,1-Back,1.0,m,Sun Jun 07 2026 19:45:46 GMT-0500 (Central Daylight Time),160863.29999995232,176_o_m_n_a.png,I,m,776,11,,1552.2999999523163,159311.0,83664,NNB,B,10
