Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),166271.0,I,z,1197,1,2,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10009.300000190735,156261.69999980927,9010,yes,SM,B,16.bmp,-120,-120,159129,153103,161146,155112,,,,,1
3,0,0,1,0,2,prac,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),176603.59999990463,I,m,1501,2,2,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10324.599999904633,166279.0,9010,no,SM,B,23.bmp,-120,120,169145,163120,171162,165129,,,,,2
4,0,0,0,1,2,prac,1,0,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),187437.19999980927,I,None,2015,3,2,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10829.39999961853,176607.80000019073,9010,no,SM,B,24.bmp,120,120,179478,173449,181496,175461,,,,,3
2,0,1,0,0,3,prac,1,1,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),197804.09999990463,I,z,1534,4,2,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10356.900000095367,187447.19999980927,9010,yes,SM,B,29.bmp,120,-120,190312,184288,192329,186296,,,,,4
3,0,0,1,0,3,prac,1,0,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),208637.19999980927,I,None,2015,5,2,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10825.199999809265,197812.0,9010,yes,SM,B,34.bmp,-120,120,200678,194653,202696,196662,,,,,5
1,1,0,0,0,4,prac,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),219054.0,I,m,1598,6,2,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10407.400000095367,208646.59999990463,9010,no,SM,B,39.bmp,-120,-120,211512,205488,213529,207496,,,,,6
2,0,1,0,0,5,prac,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),229570.80000019073,I,m,1693,7,2,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10508.5,219062.30000019073,9010,no,SM,B,40.bmp,120,-120,221928,215904,223946,217912,,,,,7
4,0,0,0,1,6,prac,1,1,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),239737.40000009537,I,z,1337,8,2,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10158.0,229579.40000009537,9010,yes,SM,B,47.bmp,120,120,232445,226421,234462,228429,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),268770.80000019073,I,m,1295,1,2,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9343.300000190735,259427.5,9010,yes,SM,B,50.bmp,120,120,232445,226421,234462,228429,262295.0,256269.0,264312.0,258279.0,1
2,0,1,0,0,2,test,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),277937.19999980927,I,m,1113,2,2,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9156.299999713898,268780.90000009537,9010,yes,SM,B,3.bmp,120,-120,232445,226421,234462,228429,271645.0,265623.0,273662.0,267629.0,2
1,1,0,0,0,3,test,1,1,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),287287.30000019073,I,z,1290,3,2,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9340.60000038147,277946.69999980927,9010,yes,SM,B,5.bmp,-120,-120,232445,226421,234462,228429,280812.0,274788.0,282829.0,276796.0,3
3,0,0,1,0,3,test,1,0,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),296320.5,I,z,980,4,2,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,9024.400000095367,287296.09999990463,9010,yes,SM,B,9.bmp,-120,120,232445,226421,234462,228429,290162.0,284137.0,292179.0,286146.0,4
2,0,1,0,0,3,test,1,0,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),306387.5,I,None,2016,5,2,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,10058.900000095367,296328.59999990463,9010,yes,SM,B,14.bmp,120,-120,232445,226421,234462,228429,299195.0,293170.0,301212.0,295179.0,5
3,0,0,1,0,4,test,1,1,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),316054.0,I,z,1608,6,2,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9656.800000190735,306397.19999980927,9010,yes,SM,B,19.bmp,-120,120,232445,226421,234462,228429,309262.0,303238.0,311279.0,305246.0,6
4,0,0,0,1,5,test,1,1,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),325236.90000009537,I,z,1124,7,2,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9175.700000286102,316061.19999980927,9010,yes,SM,B,24.bmp,120,120,232445,226421,234462,228429,318929.0,312902.0,320946.0,314912.0,7
2,0,1,0,0,6,test,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),334720.5,I,m,1430,8,2,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,9479.900000095367,325240.59999990463,9010,yes,SM,B,25.bmp,120,-120,232445,226421,234462,228429,328112.0,322082.0,330129.0,324095.0,8
3,0,0,1,0,7,test,1,1,m,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),344154.0,I,m,1372,9,2,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,9425.5,334728.5,9010,yes,SM,B,30.bmp,-120,120,232445,226421,234462,228429,337595.0,331570.0,339611.0,333579.0,9
4,0,0,0,1,7,test,1,0,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),354220.69999980927,I,None,2016,10,2,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,10060.0,344160.69999980927,9010,yes,SM,B,40.bmp,120,120,232445,226421,234462,228429,347029.0,341002.0,349046.0,343012.0,10
3,0,0,1,0,7,test,1,0,z,Tue Aug 19 2025 11:26:20 GMT-0400 (Eastern Daylight Time),364287.40000009537,I,None,2016,11,2,33.bmp,-120,-120,34.bmp,120,-120,35.bmp,-120,120,36.bmp,120,120,10059.700000286102,354227.69999980927,9010,yes,SM,B,35.bmp,-120,120,232445,226421,234462,228429,357095.0,351069.0,359112.0,353079.0,11
