Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,320,142,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),,box1,yes,O,1,,,,7755,DSST,B,,,,0,160,113
^,1,1,0.0,7,prac,yes,1,7,120000.0,222,137,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),89049.90000000596,box7,yes,O,1,,4975.5999999940395,84074.30000001192,7755,DSST,B,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,276,127,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),94867.30000001192,box8,yes,O,1,,5046.300000011921,89821.0,7755,DSST,B,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,298,139,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),99831.90000000596,box2,yes,O,1,,4190.5,95641.40000000596,7755,DSST,B,,,,3,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,328,144,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),104695.70000001788,box4,yes,O,1,,4090.0999999940395,100605.60000002384,7755,DSST,B,,,,4,160,113
+,5,1,0.0,9,prac,yes,1,9,120000.0,368,150,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),109644.70000001788,box9,yes,O,1,,4174.9000000059605,105469.80000001192,7755,DSST,B,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,327,138,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),114656.5,box3,yes,O,1,,4236.299999982119,110420.20000001788,7755,DSST,B,,,,6,160,113
U,7,1,0.0,5,prac,yes,1,5,120000.0,208,141,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),118974.80000001192,box5,yes,O,1,,3540.0999999940395,115434.70000001788,7755,DSST,B,,,,7,160,113
-,8,1,0.0,1,prac,yes,1,1,120000.0,259,140,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),123340.0,box1,yes,O,1,,3591.0,119749.0,7755,DSST,B,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,250,133,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),127322.90000000596,box6,yes,O,1,,3206.5999999940395,124116.30000001192,7755,DSST,B,,,,9,160,113
T,1,1,3.9090001583099365,2,test,yes,1,2,116090.99984169006,244,144,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),143289.60000002384,box2,yes,O,1,,3898.0,139391.60000002384,7755,DSST,B,139860.0,140905.0,137007.0,1,160,113
-,2,1,7.794000148773193,1,test,yes,1,1,112205.9998512268,285,146,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),147165.30000001192,box1,yes,O,1,,3866.9000000059605,143298.40000000596,7755,DSST,B,143570.0,144780.0,140913.0,2,160,113
),3,1,11.05299997329712,3,test,yes,1,3,108947.00002670288,263,131,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),150429.90000000596,box3,yes,O,1,,3246.2999999821186,147183.60000002384,7755,DSST,B,147120.0,148045.0,144799.0,3,160,113
^,4,1,14.818000078201294,7,test,yes,1,7,105181.9999217987,338,145,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),154196.0,box7,yes,O,1,,3754.2999999821186,150441.70000001788,7755,DSST,B,150802.0,151811.0,148057.0,4,160,113
T,5,1,18.15000009536743,2,test,yes,1,2,101849.99990463257,235,137,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),157528.20000001788,box2,yes,O,1,,3320.4000000059605,154207.80000001192,7755,DSST,B,154237.0,155143.0,151823.0,5,160,113
L,6,1,21.505000114440918,4,test,yes,1,4,98494.99988555908,276,139,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),160879.80000001192,box4,yes,O,1,,3341.5999999940395,157538.20000001788,7755,DSST,B,157369.0,158495.0,155153.0,6,160,113
X,7,1,25.33400011062622,8,test,yes,1,8,94665.99988937378,266,140,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),164709.60000002384,box8,yes,O,1,,3815.5,160894.10000002384,7755,DSST,B,161016.0,162324.0,158509.0,7,160,113
T,8,1,28.89800000190735,2,test,yes,1,2,91101.99999809265,252,146,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),168275.0,box2,yes,O,1,,3550.899999976158,164724.10000002384,7755,DSST,B,164750.0,165890.0,162339.0,8,160,113
-,9,1,32.83400011062622,1,test,yes,1,1,87165.99988937378,253,133,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),172207.0,box1,yes,O,1,,3919.899999976158,168287.10000002384,7755,DSST,B,168880.0,169822.0,165902.0,9,160,113
),10,1,36.44500017166138,3,test,yes,1,3,83554.99982833862,292,136,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),175823.20000001788,box3,yes,O,1,,3599.300000011921,172223.90000000596,7755,DSST,B,172561.0,173438.0,169839.0,10,160,113
T,11,1,39.462000131607056,2,test,yes,1,2,80537.99986839294,296,147,Fri Mar 06 2026 16:29:00 GMT-0600 (Central Standard Time),178838.60000002384,box2,yes,O,1,,3004.9000000059605,175833.70000001788,7755,DSST,B,175528.0,176453.0,173449.0,11,160,113
