acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),53987.59999990463,CFD-WF-026-008-A.jpg,1600,solid,I,z,835,10,2,3250.2999997138977,50737.300000190735,9017,ATS,B,1
2,prac,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),57254.199999809265,CFD-WM-012-007-HC.jpg,1700,solid,I,m,766,9,2,6516.89999961853,50737.300000190735,9017,ATS,B,2
3,prac,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),60304.09999990463,CFD-BM-020-024-HC.jpg,1500,solid,I,m,738,3,2,9566.799999713898,50737.300000190735,9017,ATS,B,3
4,prac,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),63670.90000009537,CFD-WM-009-009-A.jpg,1900,solid,I,z,664,8,2,12933.599999904633,50737.300000190735,9017,ATS,B,4
5,prac,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),66604.0,CFD-WF-011-006-HC.jpg,1500,solid,I,m,627,11,2,15866.699999809265,50737.300000190735,9017,ATS,B,5
6,prac,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),69354.0,CFD-BF-051-043-A.jpg,1000,solid,I,z,944,4,2,18616.699999809265,50737.300000190735,9017,ATS,B,6
7,prac,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),72670.69999980927,CFD-BF-050-012-A.jpg,1200,solid,I,z,1306,6,2,21933.39999961853,50737.300000190735,9017,ATS,B,7
8,prac,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),75554.0,CFD-WM-011-006-HC.jpg,1400,solid,I,m,670,7,2,24816.699999809265,50737.300000190735,9017,ATS,B,8
9,prac,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),79704.09999990463,CFD-BF-035-007-HC.jpg,2000,solid,I,m,1364,5,2,28966.799999713898,50737.300000190735,9017,ATS,B,9
10,prac,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),82687.30000019073,CFD-WF-013-015-A.jpg,1000,solid,I,z,1173,12,2,31950.0,50737.300000190735,9017,ATS,B,10
11,prac,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),86037.59999990463,CFD-BM-037-041-A.jpg,1600,solid,I,z,934,2,2,35300.2999997139,50737.300000190735,9017,ATS,B,11
12,prac,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),89487.09999990463,CFD-BM-015-017-HC.jpg,1700,solid,I,m,939,1,2,38749.7999997139,50737.300000190735,9017,ATS,B,12
1,prac,1,B,mfborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),126420.80000019073,CFD-BM-037-041-A.jpg,2000,dash,I,m,651,5,2,3466.7000002861023,122954.09999990463,9017,ATS,B,1
2,prac,1,B,mfborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),130054.09999990463,CFD-WM-009-009-A.jpg,1700,dash,I,m,1116,9,2,7100.0,122954.09999990463,9017,ATS,B,2
3,prac,1,B,mfborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),132470.69999980927,CFD-BF-051-043-A.jpg,1000,dash,I,z,615,4,2,9516.599999904633,122954.09999990463,9017,ATS,B,3
4,prac,1,B,mfborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),135937.19999980927,CFD-WM-037-060-A.jpg,1200,dash,I,m,1454,6,2,12983.099999904633,122954.09999990463,9017,ATS,B,4
5,prac,1,B,mfborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),138854.09999990463,CFD-WF-026-008-A.jpg,1500,dash,I,z,599,11,2,15900.0,122954.09999990463,9017,ATS,B,5
6,prac,1,B,mfborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),142087.40000009537,CFD-BM-020-024-HC.jpg,1700,dash,I,m,713,1,2,19133.300000190735,122954.09999990463,9017,ATS,B,6
7,prac,1,B,mfborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),145437.40000009537,CFD-BM-041-048-A.jpg,1600,dash,I,m,941,2,2,22483.300000190735,122954.09999990463,9017,ATS,B,7
8,prac,1,B,mfborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),148570.80000019073,CFD-WM-012-007-HC.jpg,1600,dash,I,m,728,10,2,25616.700000286102,122954.09999990463,9017,ATS,B,8
9,prac,1,B,mfborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),151320.59999990463,CFD-WF-011-006-HC.jpg,1000,dash,I,z,946,12,2,28366.5,122954.09999990463,9017,ATS,B,9
10,prac,1,B,mfborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),154487.30000019073,CFD-BF-027-013-HC.jpg,1500,dash,I,z,864,3,2,31533.200000286102,122954.09999990463,9017,ATS,B,10
11,prac,1,B,mfborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),158320.69999980927,CFD-WF-027-007-HC.jpg,1900,dash,I,z,1120,8,2,35366.59999990463,122954.09999990463,9017,ATS,B,11
12,prac,1,B,mfborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),161320.69999980927,CFD-BF-035-007-HC.jpg,1400,dash,I,z,795,7,2,38366.59999990463,122954.09999990463,9017,ATS,B,12
1,test,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),184754.19999980927,CFD-WM-011-006-HC.jpg,1400,solid,I,m,1088,7,2,2516.699999809265,182237.5,9017,ATS,B,1
2,test,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),186570.5,CFD-BF-051-043-A.jpg,1000,solid,I,z,796,4,2,4333.0,182237.5,9017,ATS,B,2
3,test,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),188903.69999980927,CFD-WM-012-007-HC.jpg,1700,solid,I,m,615,9,2,6666.199999809265,182237.5,9017,ATS,B,3
4,test,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),191720.5,CFD-WM-009-009-A.jpg,1900,solid,I,z,881,8,2,9483.0,182237.5,9017,ATS,B,4
5,test,1,A,haborder.png,1,m,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),194104.90000009537,CFD-WM-012-007-HC.jpg,1700,solid,I,m,665,9,2,11867.400000095367,182237.5,9017,ATS,B,5
6,test,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),196470.59999990463,CFD-WF-026-008-A.jpg,1600,solid,I,z,733,10,2,14233.099999904633,182237.5,9017,ATS,B,6
7,test,1,A,haborder.png,1,z,Thu Aug 21 2025 13:41:57 GMT-0400 (Eastern Daylight Time),198554.0,CFD-BF-050-012-A.jpg,1200,solid,I,z,862,6,2,16316.5,182237.5,9017,ATS,B,7
