acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),58501.200000000186,CFD-BM-034-035-HC.jpg,1700,solid,I,m,873,1,1,3367.2999999998137,55133.90000000037,9070,ATS,C,1
2,prac,1,A,haborder.png,1,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),61267.800000000745,CFD-BF-002-018-A.jpg,1200,solid,I,z,766,6,1,6133.9000000003725,55133.90000000037,9070,ATS,C,2
3,prac,1,A,haborder.png,1,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),63667.800000000745,CFD-BF-031-020-A.jpg,1000,solid,I,z,609,4,1,8533.900000000373,55133.90000000037,9070,ATS,C,3
4,prac,1,A,haborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),66617.70000000019,CFD-BM-022-004-HC.jpg,1500,solid,I,m,661,3,1,11483.799999999814,55133.90000000037,9070,ATS,C,4
5,prac,1,A,haborder.png,1,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),69701.10000000056,CFD-BM-043-014-A.jpg,1600,solid,I,z,683,2,1,14567.200000000186,55133.90000000037,9070,ATS,C,5
6,prac,1,A,haborder.png,1,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),72117.70000000019,CFD-WF-023-013-A.jpg,1000,solid,I,z,598,12,1,16983.799999999814,55133.90000000037,9070,ATS,C,6
7,prac,1,A,haborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),75134.30000000075,CFD-WF-013-009-HC.jpg,1500,solid,I,m,731,11,1,20000.400000000373,55133.90000000037,9070,ATS,C,7
8,prac,1,A,haborder.png,1,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),78634.30000000075,CFD-WM-036-018-A.jpg,1900,solid,I,z,802,8,1,23500.400000000373,55133.90000000037,9070,ATS,C,8
9,prac,1,A,haborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),81417.70000000019,CFD-WM-028-005-HC.jpg,1400,solid,I,m,594,7,1,26283.799999999814,55133.90000000037,9070,ATS,C,9
10,prac,1,A,haborder.png,1,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),84467.70000000019,CFD-WF-037-016-A.jpg,1600,solid,I,z,659,10,1,29333.799999999814,55133.90000000037,9070,ATS,C,10
11,prac,1,A,haborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),88067.80000000075,CFD-BF-019-004-HC.jpg,2000,solid,I,m,800,5,1,32933.90000000037,55133.90000000037,9070,ATS,C,11
12,prac,1,A,haborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),91234.40000000037,CFD-WM-035-036-HC.jpg,1700,solid,I,m,678,9,1,36100.5,55133.90000000037,9070,ATS,C,12
0,prac,1,B,mfborder.png,0,z,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),141467.5,CFD-BF-042-031-HC.jpg,1500,3,I,None,1516,dash,1,3799.699999999255,137667.80000000075,9070,ATS,C,1
1,prac,1,B,mfborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),144484.30000000075,CFD-WM-035-036-HC.jpg,1600,10,I,m,617,dash,1,6816.5,137667.80000000075,9070,ATS,C,2
2,prac,1,B,mfborder.png,1,m,Wed Apr 15 2026 11:00:00 GMT-0400 (Eastern Daylight Time),147783.90000000037,CFD-BM-043-014-A.jpg,2000,5,I,m,511,dash,1,10116.099999999627,137667.80000000075,9070,ATS,C,3
