Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),136890.5,I,z,1610,1,2,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10426.39999961853,126464.10000038147,9009,yes,SM,C,66.bmp,-120,-120,129907,123881,131925,125892,,,,,1
3,0,0,1,0,1,prac,1,0,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),147423.19999980927,I,z,1713,2,2,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10525.0,136898.19999980927,9009,no,SM,C,73.bmp,-120,120,140341,134316,142358,136325,,,,,2
4,0,0,0,1,1,prac,1,0,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),157990.0,I,z,1763,3,2,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10558.5,147431.5,9009,no,SM,C,74.bmp,120,120,150873,144849,152876,146857,,,,,3
2,0,1,0,0,2,prac,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),168256.89999961853,I,z,1445,4,2,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10259.099999427795,157997.80000019073,9009,yes,SM,C,79.bmp,120,-120,161440,155415,163458,157425,,,,,4
3,0,0,1,0,3,prac,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),178606.80000019073,I,z,1522,5,2,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10339.900000572205,168266.89999961853,9009,yes,SM,C,84.bmp,-120,120,171707,165684,173725,167692,,,,,5
1,1,0,0,0,4,prac,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),189373.39999961853,I,m,1948,6,2,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10757.199999809265,178616.19999980927,9009,no,SM,C,89.bmp,-120,-120,182057,176034,184075,178041,,,,,6
2,0,1,0,0,4,prac,1,0,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),200206.69999980927,I,None,2015,7,2,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10824.39999961853,189382.30000019073,9009,no,SM,C,90.bmp,120,-120,192824,186800,194842,188808,,,,,7
4,0,0,0,1,5,prac,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),210390.10000038147,I,z,1364,8,2,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10175.900000572205,200214.19999980927,9009,yes,SM,C,97.bmp,120,120,203657,197632,205675,199641,,,,,8
4,0,0,0,1,0,test,1,0,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),242806.89999961853,I,None,2017,1,2,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,10060.5,232746.39999961853,9009,yes,SM,C,100.bmp,120,120,203657,197632,205675,199641,236191.0,230164.0,238207.0,232175.0,1
2,0,1,0,0,1,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),252090.0,I,m,1220,2,2,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9274.10000038147,242815.89999961853,9009,yes,SM,C,53.bmp,120,-120,203657,197632,205675,199641,246257.0,240233.0,248275.0,242241.0,2
1,1,0,0,0,2,test,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),261973.19999980927,I,z,1825,3,2,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9873.39999961853,252099.80000019073,9009,yes,SM,C,55.bmp,-120,-120,203657,197632,205675,199641,255541.0,249517.0,257558.0,251525.0,3
3,0,0,1,0,3,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),271206.39999961853,I,m,1181,4,2,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,9225.099999427795,261981.30000019073,9009,yes,SM,C,59.bmp,-120,120,203657,197632,205675,199641,265424.0,259399.0,267442.0,261408.0,4
2,0,1,0,0,3,test,1,0,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),281273.30000019073,I,None,2015,5,2,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,10058.400000572205,271214.89999961853,9009,yes,SM,C,64.bmp,120,-120,203657,197632,205675,199641,274657.0,268632.0,276675.0,270641.0,5
3,0,0,1,0,4,test,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),290623.0,I,z,1297,6,2,67.bmp,-120,-120,68.bmp,120,-120,69.bmp,-120,120,70.bmp,120,120,9341.0,281282.0,9009,yes,SM,C,69.bmp,-120,120,203657,197632,205675,199641,284724.0,278699.0,286742.0,280708.0,6
4,0,0,0,1,5,test,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),299890.0,I,z,1203,7,2,71.bmp,-120,-120,72.bmp,120,-120,73.bmp,-120,120,74.bmp,120,120,9259.89999961853,290630.10000038147,9009,yes,SM,C,74.bmp,120,120,203657,197632,205675,199641,294074.0,288047.0,296091.0,290058.0,7
2,0,1,0,0,6,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),309306.60000038147,I,m,1361,8,2,75.bmp,-120,-120,76.bmp,120,-120,77.bmp,-120,120,78.bmp,120,120,9408.800000190735,299897.80000019073,9009,yes,SM,C,75.bmp,120,-120,203657,197632,205675,199641,303341.0,297315.0,305358.0,299325.0,8
3,0,0,1,0,7,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),318456.60000038147,I,m,1096,9,2,79.bmp,-120,-120,80.bmp,120,-120,81.bmp,-120,120,82.bmp,120,120,9140.300000190735,309316.30000019073,9009,yes,SM,C,80.bmp,-120,120,203657,197632,205675,199641,312757.0,306733.0,314775.0,308741.0,9
4,0,0,0,1,8,test,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),327790.30000019073,I,z,1282,10,2,87.bmp,-120,-120,88.bmp,120,-120,89.bmp,-120,120,90.bmp,120,120,9326.60000038147,318463.69999980927,9009,yes,SM,C,90.bmp,120,120,203657,197632,205675,199641,321907.0,315881.0,323925.0,317891.0,10
3,0,0,1,0,9,test,1,1,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),337556.60000038147,I,z,1709,11,2,83.bmp,-120,-120,84.bmp,120,-120,85.bmp,-120,120,86.bmp,120,120,9759.70000076294,327796.89999961853,9009,yes,SM,C,85.bmp,-120,120,203657,197632,205675,199641,331240.0,325214.0,333258.0,327225.0,11
2,0,1,0,0,10,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),346656.60000038147,I,m,1039,12,2,91.bmp,-120,-120,92.bmp,120,-120,93.bmp,-120,120,94.bmp,120,120,9092.70000076294,337563.89999961853,9009,yes,SM,C,91.bmp,120,-120,203657,197632,205675,199641,341007.0,334981.0,343025.0,336991.0,12
3,0,0,1,0,11,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),355989.89999961853,I,m,1274,13,2,95.bmp,-120,-120,96.bmp,120,-120,97.bmp,-120,120,98.bmp,120,120,9324.699999809265,346665.19999980927,9009,yes,SM,C,96.bmp,-120,120,203657,197632,205675,199641,350107.0,344082.0,352125.0,346091.0,13
1,1,0,0,0,11,test,1,0,z,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),365489.89999961853,I,m,1445,14,2,99.bmp,-120,-120,100.bmp,120,-120,54.bmp,-120,120,51.bmp,120,120,9490.5,355999.39999961853,9009,yes,SM,C,99.bmp,-120,-120,203657,197632,205675,199641,359440.0,353417.0,361458.0,355425.0,14
4,0,0,0,1,12,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),374906.39999961853,I,m,1360,15,2,60.bmp,-120,-120,61.bmp,120,-120,62.bmp,-120,120,63.bmp,120,120,9407.39999961853,365499.0,9009,yes,SM,C,61.bmp,120,120,203657,197632,205675,199641,368941.0,362916.0,370958.0,364925.0,15
1,1,0,0,0,13,test,1,1,m,Tue May 13 2025 11:55:01 GMT-0400 (Eastern Daylight Time),384023.10000038147,I,m,1080,16,2,52.bmp,-120,-120,53.bmp,120,-120,54.bmp,-120,120,55.bmp,120,120,9109.800000190735,374913.30000019073,9009,yes,SM,C,55.bmp,-120,-120,203657,197632,205675,199641,378342.0,372331.0,380358.0,374341.0,16
