Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,209,135,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),,box1,yes,O,1,1,,,7702,DSST,B,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,172,148,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),59555.200000047684,box8,yes,O,1,1,6046.100000023842,53509.10000002384,7702,DSST,B,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,187,122,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),65351.200000047684,box2,yes,O,1,1,5024.799999952316,60326.40000009537,7702,DSST,B,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,203,136,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),71200.60000002384,box3,yes,O,1,1,5077.100000023842,66123.5,7702,DSST,B,,,,3,160,113
O,4,1,0.0,6,prac,yes,1,6,120000.0,174,140,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),76598.30000007153,box6,yes,O,1,1,4624.200000047684,71974.10000002384,7702,DSST,B,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,230,135,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),81830.90000009537,box1,yes,O,1,1,4457.900000095367,77373.0,7702,DSST,B,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,224,137,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),86482.40000009537,box4,yes,O,1,1,3877.0,82605.40000009537,7702,DSST,B,,,,6,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,229,145,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),91927.40000009537,box9,yes,O,1,1,4675.900000095367,87251.5,7702,DSST,B,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,217,141,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),96676.30000007153,box7,yes,O,1,1,3974.7000000476837,92701.60000002384,7702,DSST,B,,,,8,160,113
U,9,1,0.0,5,prac,yes,1,5,120000.0,229,138,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),101973.60000002384,box5,yes,O,1,1,4526.5,97447.10000002384,7702,DSST,B,,,,9,160,113
T,1,1,4.141000032424927,2,test,yes,1,2,115858.99996757507,214,134,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),112321.20000004768,box2,yes,O,1,1,4126.799999952316,108194.40000009537,7702,DSST,B,109166.0,110228.0,106101.0,1,160,113
-,2,1,9.003000020980835,1,test,yes,1,1,110996.99997901917,236,131,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),117185.60000002384,box1,yes,O,1,1,4852.600000023842,112333.0,7702,DSST,B,113498.0,115093.0,110240.0,2,160,113
),3,1,13.001999855041504,3,test,yes,1,3,106998.0001449585,186,133,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),121184.20000004768,box3,yes,O,1,1,3987.899999976158,117196.30000007153,7702,DSST,B,118051.0,119091.0,115103.0,3,160,113
^,4,1,17.51699995994568,7,test,yes,1,7,102483.00004005432,184,148,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),125698.5,box7,yes,O,1,1,4505.199999928474,121193.30000007153,7702,DSST,B,122560.0,123605.0,119100.0,4,160,113
T,5,1,21.56599998474121,2,test,yes,1,2,98434.00001525879,173,137,Wed Oct 08 2025 17:00:52 GMT-0500 (Central Daylight Time),129748.80000007153,box2,yes,O,1,1,4038.5,125710.30000007153,7702,DSST,B,126630.0,127656.0,123617.0,5,160,113
