Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),190899.60000002384,I,z,1747,1,3,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10559.300000011921,180340.30000001192,8048,yes,SM,C,66.bmp,-120,-120,184709,178681,186724,180693,,,,,1
3,0,0,1,0,2,prac,1,1,m,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),201213.5,I,m,1494,2,3,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10311.299999952316,190902.20000004768,8048,no,SM,C,73.bmp,-120,120,195272,189243,197288,191256,,,,,2
4,0,0,0,1,3,prac,1,1,m,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),211595.5,I,m,1566,3,3,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10379.399999976158,201216.10000002384,8048,no,SM,C,74.bmp,120,120,205585,199556,207601,201569,,,,,3
2,0,1,0,0,4,prac,1,1,z,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),221739.70000004768,I,z,1330,4,3,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10141.600000023842,211598.10000002384,8048,yes,SM,C,79.bmp,120,-120,215965,209938,217981,211951,,,,,4
3,0,0,1,0,5,prac,1,1,z,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),231673.60000002384,I,z,1126,5,3,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,9931.300000011921,221742.30000001192,8048,yes,SM,C,84.bmp,-120,120,226113,220083,228129,222096,,,,,5
1,1,0,0,0,6,prac,1,1,m,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),241584.60000002384,I,m,1093,6,3,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,9906.0,231678.60000002384,8048,no,SM,C,89.bmp,-120,-120,236043,230019,238059,232028,,,,,6
2,0,1,0,0,7,prac,1,1,m,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),251481.5,I,m,1074,7,3,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,9891.599999964237,241589.90000003576,8048,no,SM,C,90.bmp,120,-120,245957,239930,247973,241941,,,,,7
4,0,0,0,1,8,prac,1,1,z,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),261361.80000001192,I,z,1072,8,3,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,9871.399999976158,251490.40000003576,8048,yes,SM,C,97.bmp,120,120,255853,249831,257856,251838,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),276390.40000003576,I,m,989,1,3,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9042.199999988079,267348.2000000477,8048,yes,SM,C,100.bmp,120,120,255853,249831,257856,251838,271715.0,265689.0,273731.0,267700.0,1
2,0,1,0,0,2,test,1,1,m,Tue Feb 10 2026 17:04:44 GMT-0600 (Central Standard Time),285354.60000002384,I,m,902,2,3,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,8960.199999988079,276394.40000003576,8048,yes,SM,C,53.bmp,120,-120,255853,249831,257856,251838,280762.0,274735.0,282777.0,276747.0,2
