acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),54967.10000000009,CFD-BF-023-013-A.jpg,1000,solid,I,z,1200,4,2,2997.2000000001863,51969.89999999991,8030,ATS,A,1
2,prac,1,A,haborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),57749.5,CFD-WF-019-015-A.jpg,1000,solid,I,z,985,12,2,5779.600000000093,51969.89999999991,8030,ATS,A,2
3,prac,1,A,haborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),60598.89999999991,CFD-WM-004-005-HC.jpg,1400,solid,I,m,652,7,2,8629.0,51969.89999999991,8030,ATS,A,3
4,prac,1,A,haborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),63864.39999999991,CFD-BM-029-026-HC.jpg,1500,solid,I,m,982,3,2,11894.5,51969.89999999991,8030,ATS,A,4
5,prac,1,A,haborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),67529.70000000019,CFD-WM-013-015-A.jpg,1900,solid,I,z,981,8,2,15559.80000000028,51969.89999999991,8030,ATS,A,5
6,prac,1,A,haborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),70212.29999999981,CFD-BF-039-039-A.jpg,1200,solid,I,z,695,6,2,18242.399999999907,51969.89999999991,8030,ATS,A,6
7,prac,1,A,haborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),73744.6000000001,CFD-BF-028-020-HC.jpg,2000,solid,I,m,741,5,2,21774.700000000186,51969.89999999991,8030,ATS,A,7
8,prac,1,A,haborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),77060.29999999981,CFD-BM-005-010-A.jpg,1600,solid,I,z,890,2,2,25090.399999999907,51969.89999999991,8030,ATS,A,8
9,prac,1,A,haborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),80377.0,CFD-WF-017-016-HC.jpg,1500,solid,I,m,1033,11,2,28407.100000000093,51969.89999999991,8030,ATS,A,9
10,prac,1,A,haborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),83541.5,CFD-WM-006-013-HC.jpg,1700,solid,I,m,677,9,2,31571.600000000093,51969.89999999991,8030,ATS,A,10
11,prac,1,A,haborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),86740.6000000001,CFD-WF-003-014-A.jpg,1600,solid,I,z,811,10,2,34770.700000000186,51969.89999999991,8030,ATS,A,11
11,prac,1,A,haborder.png,0,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),90156.0,CFD-BM-017-052-HC.jpg,1700,solid,I,z,921,1,2,38186.10000000009,51969.89999999991,8030,ATS,A,12
1,prac,1,B,mfborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),124228.6000000001,CFD-WF-017-016-HC.jpg,1000,dash,I,z,750,12,2,2565.600000000093,121663.0,8030,ATS,A,1
2,prac,1,B,mfborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),127711.20000000019,CFD-BM-005-010-A.jpg,2000,dash,I,m,684,5,2,6048.200000000186,121663.0,8030,ATS,A,2
3,prac,1,B,mfborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),130810.0,CFD-BM-010-019-A.jpg,1600,dash,I,m,706,2,2,9147.0,121663.0,8030,ATS,A,3
4,prac,1,B,mfborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),133875.6000000001,CFD-WM-019-013-A.jpg,1200,dash,I,m,1078,6,2,12212.600000000093,121663.0,8030,ATS,A,4
5,prac,1,B,mfborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),137141.6000000001,CFD-WM-013-015-A.jpg,1700,dash,I,m,770,9,2,15478.600000000093,121663.0,8030,ATS,A,5
6,prac,1,B,mfborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),140390.3999999999,CFD-BM-029-026-HC.jpg,1700,dash,I,m,752,1,2,18727.399999999907,121663.0,8030,ATS,A,6
7,prac,1,B,mfborder.png,1,z,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),142622.7999999998,CFD-BF-023-013-A.jpg,1000,dash,I,z,435,4,2,20959.799999999814,121663.0,8030,ATS,A,7
8,prac,1,B,mfborder.png,1,m,Fri May 09 2025 13:50:28 GMT-0500 (Central Daylight Time),145838.7000000002,CFD-WM-006-013-HC.jpg,1600,dash,I,m,826,10,2,24175.700000000186,121663.0,8030,ATS,A,8
