acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),67048.19999998808,CFD-WF-013-015-A.jpg,1000,solid,O,z,1038,12,1,2831.0,64217.19999998808,7139,ATS,B,1
2,prac,1,A,haborder.png,1,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),70466.69999998808,CFD-BM-020-024-HC.jpg,1500,solid,O,m,1123,3,1,6249.5,64217.19999998808,7139,ATS,B,2
3,prac,1,A,haborder.png,1,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),74282.39999997616,CFD-WM-012-007-HC.jpg,1700,solid,O,m,1333,9,1,10065.199999988079,64217.19999998808,7139,ATS,B,3
4,prac,1,A,haborder.png,1,z,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),77648.10000002384,CFD-WF-026-008-A.jpg,1600,solid,O,z,984,10,1,13430.900000035763,64217.19999998808,7139,ATS,B,4
5,prac,1,A,haborder.png,1,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),81028.39999997616,CFD-WF-011-006-HC.jpg,1500,solid,O,m,1086,11,1,16811.19999998808,64217.19999998808,7139,ATS,B,5
6,prac,1,A,haborder.png,1,z,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),83945.10000002384,CFD-BF-050-012-A.jpg,1200,solid,O,z,926,6,1,19727.900000035763,64217.19999998808,7139,ATS,B,6
7,prac,1,A,haborder.png,1,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),87193.39999997616,CFD-WM-011-006-HC.jpg,1400,solid,O,m,1066,7,1,22976.19999998808,64217.19999998808,7139,ATS,B,7
8,prac,1,A,haborder.png,1,z,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),90860.0,CFD-WM-009-009-A.jpg,1900,solid,O,z,981,8,1,26642.80000001192,64217.19999998808,7139,ATS,B,8
9,prac,1,A,haborder.png,1,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),94958.80000001192,CFD-BF-035-007-HC.jpg,2000,solid,O,m,1312,5,1,30741.600000023842,64217.19999998808,7139,ATS,B,9
9,prac,1,A,haborder.png,0,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),98955.60000002384,CFD-BM-015-017-HC.jpg,1700,solid,O,None,1514,1,1,34738.40000003576,64217.19999998808,7139,ATS,B,10
10,prac,1,A,haborder.png,1,z,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),102790.10000002384,CFD-BM-037-041-A.jpg,1600,solid,O,z,1446,2,1,38572.90000003576,64217.19999998808,7139,ATS,B,11
11,prac,1,A,haborder.png,1,z,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),105553.80000001192,CFD-BF-051-043-A.jpg,1000,solid,O,z,981,4,1,41336.60000002384,64217.19999998808,7139,ATS,B,12
1,prac,1,B,mfborder.png,1,m,Fri May 09 2025 08:44:55 GMT-0500 (Central Daylight Time),149158.10000002384,CFD-BM-020-024-HC.jpg,1700,dash,O,m,1168,1,1,3650.100000023842,145508.0,7139,ATS,B,1
