Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),108253.4000005722,I,None,2015,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10826.0,97427.4000005722,9047,yes,SM,B,16.bmp,-120,-120,101406,95380,103423,97389,,,,,1
3,0,0,1,0,0,prac,1,0,m,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),119086.60000038147,I,None,2016,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10822.60000038147,108264.0,9047,no,SM,B,23.bmp,-120,120,112239,106216,114256,108223,,,,,2
4,0,0,0,1,1,prac,1,1,m,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),129553.4000005722,I,m,1645,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10458.300000190735,119095.10000038147,9047,no,SM,B,24.bmp,120,120,123072,117047,125089,119056,,,,,3
2,0,1,0,0,1,prac,1,0,z,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),140086.60000038147,I,m,1706,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10525.0,129561.60000038147,9047,yes,SM,B,29.bmp,120,-120,133539,127514,135556,129522,,,,,4
3,0,0,1,0,1,prac,1,0,z,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),150919.69999980927,I,None,2016,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10826.099999427795,140093.60000038147,9047,yes,SM,B,34.bmp,-120,120,144072,138046,146089,140056,,,,,5
1,1,0,0,0,2,prac,1,1,m,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),161470.0,I,m,1731,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10541.599999427795,150928.4000005722,9047,no,SM,B,39.bmp,-120,-120,154905,148881,156923,150889,,,,,6
2,0,1,0,0,3,prac,1,1,m,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),171836.69999980927,I,m,1534,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10358.39999961853,161478.30000019073,9047,no,SM,B,40.bmp,120,-120,165455,159431,167472,161439,,,,,7
4,0,0,0,1,4,prac,1,1,z,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),181920.0,I,z,1263,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10073.699999809265,171846.30000019073,9047,yes,SM,B,47.bmp,120,120,175822,169799,177839,171806,,,,,8
1,1,0,0,0,0,prac,2,0,z,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),197719.9000005722,I,m,1322,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10143.20000076294,187576.69999980927,9047,yes,SM,B,16.bmp,-120,-120,191555,185529,193572,187539,,,,,1
3,0,0,1,0,0,prac,2,0,m,Thu Feb 05 2026 16:44:38 GMT-0500 (Eastern Standard Time),208553.0,I,None,2016,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10824.800000190735,197728.19999980927,9047,no,SM,B,23.bmp,-120,120,201705,195680,203722,197689,,,,,2
