Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,213,146,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),,box1,yes,I,1,,,,8152,DSST,B,,,,0,160,113
O,1,1,0.0,6,prac,yes,1,6,120000.0,326,139,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),58952.5,box6,yes,I,1,,5719.399999976158,53233.10000002384,8152,DSST,B,,,,1,160,113
+,2,1,0.0,9,prac,yes,1,9,120000.0,243,142,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),64933.10000002384,box9,yes,I,1,,5206.600000023842,59726.5,8152,DSST,B,,,,2,160,113
-,3,1,0.0,1,prac,yes,1,1,120000.0,286,148,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),69414.90000009537,box1,yes,I,1,,3704.8000000715256,65710.10000002384,8152,DSST,B,,,,3,160,113
),4,1,0.0,3,prac,yes,1,3,120000.0,247,148,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),74413.10000002384,box3,yes,I,1,,4224.600000023842,70188.5,8152,DSST,B,,,,4,160,113
X,5,1,0.0,8,prac,yes,1,8,120000.0,255,156,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),78178.30000007153,box8,yes,I,1,,2990.7000000476837,75187.60000002384,8152,DSST,B,,,,5,160,113
U,6,1,0.0,5,prac,yes,1,5,120000.0,231,126,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),82343.70000004768,box5,yes,I,1,,3391.600000023842,78952.10000002384,8152,DSST,B,,,,6,160,113
T,7,1,0.0,2,prac,yes,1,2,120000.0,247,131,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),88125.60000002384,box2,yes,I,1,,5008.600000023842,83117.0,8152,DSST,B,,,,7,160,113
L,8,1,0.0,4,prac,yes,1,4,120000.0,227,125,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),93057.5,box4,yes,I,1,,4157.199999928474,88900.30000007153,8152,DSST,B,,,,8,160,113
^,9,1,0.0,7,prac,yes,1,7,120000.0,204,158,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),97172.70000004768,box7,yes,I,1,,3340.600000023842,93832.10000002384,8152,DSST,B,,,,9,160,113
T,1,1,3.805999994277954,2,test,yes,1,2,116194.00000572205,294,128,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),111601.60000002384,box2,yes,I,1,,3793.6999999284744,107807.90000009537,8152,DSST,B,108080.0,108840.0,105046.0,1,160,113
-,2,1,7.553999900817871,1,test,yes,1,1,112446.00009918213,280,150,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),115350.20000004768,box1,yes,I,1,,3733.899999976158,111616.30000007153,8152,DSST,B,111780.0,112588.0,108854.0,2,160,113
),3,1,11.335000038146973,3,test,yes,1,3,108664.99996185303,213,119,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),119132.5,box3,yes,I,1,,3769.7999999523163,115362.70000004768,8152,DSST,B,115561.0,116370.0,112601.0,3,160,113
^,4,1,14.351999998092651,7,test,yes,1,7,105648.00000190735,250,141,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),122148.40000009537,box7,yes,I,1,,3003.600000023842,119144.80000007153,8152,DSST,B,118759.0,119386.0,116383.0,4,160,113
T,5,1,18.499000072479248,2,test,yes,1,2,101500.99992752075,297,151,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),126297.10000002384,box2,yes,I,1,,4135.899999976158,122161.20000004768,8152,DSST,B,122741.0,123535.0,119399.0,5,160,113
L,6,1,21.31500005722046,4,test,yes,1,4,98684.99994277954,253,126,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),129112.5,box4,yes,I,1,,2805.0,126307.5,8152,DSST,B,125640.0,126350.0,123546.0,6,160,113
X,7,1,24.06599998474121,8,test,yes,1,8,95934.00001525879,304,134,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),131861.60000002384,box8,yes,I,1,,2737.0,129124.60000002384,8152,DSST,B,128455.0,129100.0,126363.0,7,160,113
T,8,1,28.36299991607666,2,test,yes,1,2,91637.00008392334,334,150,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),136160.70000004768,box2,yes,I,1,,4286.600000023842,131874.10000002384,8152,DSST,B,132438.0,133399.0,129112.0,8,160,113
-,9,1,31.611999988555908,1,test,yes,1,1,88388.00001144409,223,147,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),139409.40000009537,box1,yes,I,1,,3237.2000000476837,136172.20000004768,8152,DSST,B,135787.0,136647.0,133410.0,9,160,113
),10,1,34.9779999256134,3,test,yes,1,3,85022.0000743866,245,148,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),142775.30000007153,box3,yes,I,1,,3354.8000000715256,139420.5,8152,DSST,B,139235.0,140013.0,136658.0,10,160,113
T,11,1,38.0939998626709,2,test,yes,1,2,81906.0001373291,192,131,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),145890.90000009537,box2,yes,I,1,,3104.100000023842,142786.80000007153,8152,DSST,B,142352.0,143129.0,140025.0,11,160,113
-,12,1,41.092000007629395,1,test,yes,1,1,78907.9999923706,223,131,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),148890.0,box1,yes,I,1,,2988.0,145902.0,8152,DSST,B,145284.0,146128.0,143140.0,12,160,113
L,13,1,43.95899987220764,4,test,yes,1,4,76041.00012779236,198,136,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),151756.80000007153,box4,yes,I,1,,2856.3000000715256,148900.5,8152,DSST,B,148316.0,148995.0,146139.0,13,160,113
T,14,1,48.556999921798706,2,test,yes,1,2,71443.0000782013,225,145,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),156354.20000004768,box2,yes,I,1,,4586.600000023842,151767.60000002384,8152,DSST,B,152381.0,153592.0,149006.0,14,160,113
),15,1,51.889999866485596,3,test,yes,1,3,68110.0001335144,256,168,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),159686.20000004768,box3,yes,I,1,,3321.5,156364.70000004768,8152,DSST,B,156247.0,156924.0,153603.0,15,160,113
U,16,1,56.00399994850159,5,test,yes,1,5,63996.00005149841,225,142,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),163801.70000004768,box5,yes,I,1,,4104.0,159697.70000004768,8152,DSST,B,160362.0,161040.0,156936.0,16,160,113
T,17,1,59.003000020980835,2,test,yes,1,2,60996.999979019165,215,137,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),166801.0,box2,yes,I,1,,2987.7999999523163,163813.20000004768,8152,DSST,B,163428.0,164039.0,161051.0,17,160,113
),18,1,61.55299997329712,3,test,yes,1,3,58447.00002670288,265,142,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),169350.40000009537,box3,yes,I,1,,2538.7000000476837,166811.70000004768,8152,DSST,B,165894.0,166588.0,164050.0,18,160,113
-,19,1,64.0019998550415,1,test,yes,1,1,55998.000144958496,245,160,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),171799.40000009537,box1,yes,I,1,,2437.7000000476837,169361.70000004768,8152,DSST,B,168376.0,169037.0,166600.0,19,160,113
L,20,1,67.88299989700317,4,test,yes,1,4,52117.000102996826,359,137,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),175681.20000004768,box4,yes,I,1,,3868.7999999523163,171812.40000009537,8152,DSST,B,172292.0,172919.0,169050.0,20,160,113
+,21,1,71.3840000629425,9,test,yes,1,9,48615.999937057495,309,140,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),179180.5,box9,yes,I,1,,3488.5,175692.0,8152,DSST,B,176090.0,176418.0,172930.0,21,160,113
O,22,1,74.48199987411499,6,test,yes,1,6,45518.00012588501,256,145,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),182279.40000009537,box6,yes,I,1,,3088.0,179191.40000009537,8152,DSST,B,178823.0,179517.0,176429.0,22,160,113
),23,1,78.61399984359741,3,test,yes,1,3,41386.00015640259,167,122,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),186411.30000007153,box3,yes,I,1,,4121.5,182289.80000007153,8152,DSST,B,183022.0,183649.0,179528.0,23,160,113
-,24,1,80.82999992370605,1,test,yes,1,1,39170.000076293945,229,147,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),188627.60000002384,box1,yes,I,1,,2205.6999999284744,186421.90000009537,8152,DSST,B,185156.0,185866.0,183660.0,24,160,113
L,25,1,83.2960000038147,4,test,yes,1,4,36703.9999961853,225,131,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),191093.10000002384,box4,yes,I,1,,2454.600000023842,188638.5,8152,DSST,B,187637.0,188331.0,185877.0,25,160,113
-,26,1,85.76199984550476,1,test,yes,1,1,34238.00015449524,263,161,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),193559.30000007153,box1,yes,I,1,,2454.7000000476837,191104.60000002384,8152,DSST,B,190054.0,190797.0,188343.0,26,160,113
U,27,1,88.81200003623962,5,test,yes,1,5,31187.999963760376,205,136,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),196608.5,box5,yes,I,1,,3038.399999976158,193570.10000002384,8152,DSST,B,193102.0,193846.0,190808.0,27,160,113
L,28,1,91.74399995803833,4,test,yes,1,4,28256.00004196167,323,144,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),199540.90000009537,box4,yes,I,1,,2921.2000000476837,196619.70000004768,8152,DSST,B,195919.0,196779.0,193858.0,28,160,113
T,29,1,94.17599987983704,2,test,yes,1,2,25824.000120162964,254,148,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),201973.0,box2,yes,I,1,,2420.5,199552.5,8152,DSST,B,198467.0,199211.0,196791.0,29,160,113
^,30,1,96.94199991226196,7,test,yes,1,7,23058.000087738037,245,154,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),204739.10000002384,box7,yes,I,1,,2752.7999999523163,201986.30000007153,8152,DSST,B,201366.0,201977.0,199224.0,30,160,113
O,31,1,99.75799989700317,6,test,yes,1,6,20242.000102996826,298,138,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),207555.80000007153,box6,yes,I,1,,2805.5,204750.30000007153,8152,DSST,B,204147.0,204794.0,201988.0,31,160,113
),32,1,102.87299990653992,3,test,yes,1,3,17127.000093460083,220,140,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),210670.60000002384,box3,yes,I,1,,3104.899999976158,207565.70000004768,8152,DSST,B,207148.0,207909.0,204804.0,32,160,113
U,33,1,105.37299990653992,5,test,yes,1,5,14627.000093460083,240,142,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),213170.80000007153,box5,yes,I,1,,2489.7000000476837,210681.10000002384,8152,DSST,B,209830.0,210409.0,207919.0,33,160,113
^,34,1,107.85500001907349,7,test,yes,1,7,12144.999980926514,325,155,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),215652.40000009537,box7,yes,I,1,,2470.2000000476837,213182.20000004768,8152,DSST,B,212179.0,212890.0,210420.0,34,160,113
+,35,1,111.76999998092651,9,test,yes,1,9,8230.000019073486,306,144,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),219567.70000004768,box9,yes,I,1,,3904.0,215663.70000004768,8152,DSST,B,216145.0,216806.0,212902.0,35,160,113
X,36,1,114.36899995803833,8,test,yes,1,8,5631.00004196167,252,146,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),222167.0,box8,yes,I,1,,2588.2999999523163,219578.70000004768,8152,DSST,B,218777.0,219405.0,216817.0,36,160,113
U,37,1,118.01799988746643,5,test,yes,1,5,1982.0001125335693,245,128,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),225815.80000007153,box5,yes,I,1,,3637.100000023842,222178.70000004768,8152,DSST,B,222326.0,223054.0,219417.0,37,160,113
L,38,1,120.01799988746643,4,test,no,1,4,-17.999887466430664,-347,108,Thu Sep 17 2026 19:13:12 GMT-0500 (Central Daylight Time),227815.70000004768,box4,yes,I,None,,1988.8999999761581,225826.80000007153,8152,DSST,B,224742.0,225054.0,223065.0,38,160,113
