acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),-224,-192,91252.19999999553,CFD-BM-224-073-N.jpg,Sam,64,O,None,3015,,3015,,,1,1,4018.39999999851,-416,-256,87233.79999999702,7216,FN,B,,51489,,,1,192,-320,-224
1,prac,1,1,,291.0,6.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,32,95684.10000000149,CFD-WM-227-099-N.jpg,John,64,O,1,1379,,1379,,,2,1,2397.2000000029802,224,-32,93286.89999999851,7216,FN,B,,57555,,,2,192,320,0
2,prac,1,1,,-333.0,241.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),-224,256,97616.5,CFD-LF-232-199-N.jpg,Tina,64,O,1,900,,900,,,3,1,1930.2000000029802,-416,192,95686.29999999702,7216,FN,B,,59954,,,3,192,-320,224
3,prac,1,1,,349.0,-221.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,-192,99716.0,CFD-BM-224-073-N.jpg,Sam,64,O,1,1081,,1081,,,4,1,2097.8000000044703,224,-256,97618.19999999553,7216,FN,B,,61886,,,4,192,320,-224
4,prac,1,1,,-260.0,4.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),-224,32,102032.0,CFD-WM-227-099-N.jpg,John,64,O,1,1292,,1292,,,5,1,2313.89999999851,-416,-32,99718.10000000149,7216,FN,B,,63986,,,5,192,-320,0
5,prac,1,1,,309.0,220.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,256,104147.89999999851,CFD-LF-232-199-N.jpg,Tina,64,O,1,1089,,1089,,,6,1,2114.0,224,192,102033.89999999851,7216,FN,B,,66302,,,6,192,320,224
0,prac_test,1,0,m,309.0,220.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,256,140120.3999999985,CFD-BM-224-073-N.jpg,John,64,O,None,4015,,,4015,,2,1,5018.29999999702,224,192,135102.1000000015,7216,FN,B,,,99358,,1,192,320,224
0,prac_test,1,0,m,309.0,220.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,256,145118.5,CFD-WM-227-099-N.jpg,Sam,64,O,z,3199,,,3199,,1,1,4993.30000000447,224,192,140125.19999999553,7216,FN,B,,,104390,,2,192,320,224
1,prac_test,1,1,z,309.0,220.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,256,149450.5,CFD-LF-232-199-N.jpg,Tina,64,O,z,2547,,,2547,,3,1,4327.10000000149,224,192,145123.3999999985,7216,FN,B,,,109388,,3,192,320,224
0,prac,2,0,,309.0,220.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),-224,-192,157031.3999999985,CFD-BM-224-073-N.jpg,Sam,64,O,None,3015,,3015,2547,,1,1,4025.5,-416,-256,153005.8999999985,7216,FN,B,,117269,109388,,1,192,-320,-224
1,prac,2,1,,308.0,-1.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,32,161030.29999999702,CFD-WM-227-099-N.jpg,John,64,O,1,952,,952,2547,,2,1,1975.5,224,-32,159054.79999999702,7216,FN,B,,123318,109388,,2,192,320,0
2,prac,2,1,,-315.0,228.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),-224,256,163179.79999999702,CFD-LF-232-199-N.jpg,Tina,64,O,1,1122,,1122,2547,,3,1,2148.0,-416,192,161031.79999999702,7216,FN,B,,125300,109388,,3,192,-320,224
3,prac,2,1,,288.0,-221.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,-192,165378.79999999702,CFD-BM-224-073-N.jpg,Sam,64,O,1,1181,,1181,2547,,4,1,2196.89999999851,224,-256,163181.8999999985,7216,FN,B,,127449,109388,,4,192,320,-224
4,prac,2,1,,-314.0,-15.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),-224,32,167411.69999999553,CFD-WM-227-099-N.jpg,John,64,O,1,1013,,1013,2547,,5,1,2031.1999999955297,-416,-32,165380.5,7216,FN,B,,129649,109388,,5,192,-320,0
5,prac,2,1,,321.0,209.0,Wed Sep 03 2025 11:35:41 GMT-0500 (Central Daylight Time),416,256,169394.19999999553,CFD-LF-232-199-N.jpg,Tina,64,O,1,957,,957,2547,,6,1,1980.8999999985099,224,192,167413.29999999702,7216,FN,B,,131681,109388,,6,192,320,224
