Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),138632.10000002384,O,z,1772,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10575.600000023842,128056.5,7145,yes,SM,C,66.bmp,-120,-120,127551,121526,129554,123538,,,,,1
3,0,0,1,0,2,prac,1,1,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),149260.10000002384,O,m,1802,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10621.600000023842,138638.5,7145,no,SM,C,73.bmp,-120,120,138132,132108,140148,134118,,,,,2
4,0,0,0,1,2,prac,1,0,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),159876.80000001192,O,z,1813,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10613.699999988079,149263.10000002384,7145,no,SM,C,74.bmp,120,120,148763,142732,150777,144748,,,,,3
2,0,1,0,0,2,prac,1,0,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),170705.20000004768,O,None,2017,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10824.800000011921,159880.40000003576,7145,yes,SM,C,79.bmp,120,-120,159375,153350,161391,155360,,,,,4
3,0,0,1,0,3,prac,1,1,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),181183.5,O,z,1651,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10475.0,170708.5,7145,yes,SM,C,84.bmp,-120,120,170205,164178,172221,166191,,,,,5
1,1,0,0,0,3,prac,1,0,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),192012.80000001192,O,None,2017,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10825.399999976158,181187.40000003576,7145,no,SM,C,89.bmp,-120,-120,180686,174657,182700,176669,,,,,6
2,0,1,0,0,3,prac,1,0,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),202844.60000002384,O,None,2016,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10828.699999988079,192015.90000003576,7145,no,SM,C,90.bmp,120,-120,191516,185485,193531,187501,,,,,7
4,0,0,0,1,3,prac,1,0,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),213342.0,O,m,1677,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10493.199999988079,202848.80000001192,7145,yes,SM,C,97.bmp,120,120,202346,196318,204362,198330,,,,,8
1,1,0,0,0,0,prac,2,0,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),227120.5,O,m,1964,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10790.899999976158,216329.60000002384,7145,yes,SM,C,66.bmp,-120,-120,215825,209799,217843,211809,,,,,1
3,0,0,1,0,1,prac,2,1,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),237434.5,O,m,1497,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10308.199999988079,227126.30000001192,7145,no,SM,C,73.bmp,-120,120,226621,220596,228638,222606,,,,,2
4,0,0,0,1,2,prac,2,1,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),247563.0,O,m,1311,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10124.799999952316,237438.20000004768,7145,no,SM,C,74.bmp,120,120,236934,230907,238952,232920,,,,,3
2,0,1,0,0,2,prac,2,0,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),258392.10000002384,O,None,2014,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10823.0,247569.10000002384,7145,yes,SM,C,79.bmp,120,-120,247064,241038,249081,243050,,,,,4
3,0,0,1,0,3,prac,2,1,z,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),268873.60000002384,O,z,1649,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10477.100000023842,258396.5,7145,yes,SM,C,84.bmp,-120,120,257896,251866,259912,253880,,,,,5
1,1,0,0,0,3,prac,2,0,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),279687.10000002384,O,None,2015,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10810.100000023842,268877.0,7145,no,SM,C,89.bmp,-120,-120,268373,262346,270375,264359,,,,,6
2,0,1,0,0,4,prac,2,1,m,Fri May 09 2025 11:53:10 GMT-0500 (Central Daylight Time),289650.2000000477,O,m,1139,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,9959.300000011921,279690.90000003576,7145,no,SM,C,90.bmp,120,-120,279188,273160,281204,275172,,,,,7
