acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),29965.900000095367,O,z,2077,,,1,yes,1,3600.0,26365.900000095367,practrial1.png,practrial1.png,7194,PC,B,,,1
2,1,0.0,prac,1,m,30000.0,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),33247.0,O,m,1727,,,4,no,1,3261.899999856949,29985.10000014305,practrial4.png,practrial4b.png,7194,PC,B,,,2
3,1,0.0,prac,1,m,30000.0,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),35963.800000190735,O,m,1190,,,2,no,1,2711.0,33252.800000190735,practrial2.png,practrial2b.png,7194,PC,B,,,3
4,1,0.0,prac,1,z,30000.0,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),39128.5,O,z,1618,,,5,yes,1,3145.5999999046326,35982.90000009537,practrial5.png,practrial5.png,7194,PC,B,,,4
5,1,0.0,prac,1,m,30000.0,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),43677.90000009537,O,m,3012,,,6,no,1,4543.5,39134.40000009537,practrial6.png,practrial6b.png,7194,PC,B,,,5
6,1,0.0,prac,1,z,30000.0,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),46643.5,O,z,1424,,,3,yes,1,2946.7999999523163,43696.700000047684,practrial3.png,practrial3.png,7194,PC,B,,,6
1,1,1.6660001277923584,test,1,z,28333.99987220764,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),54641.5,O,z,1647,1647,,1,yes,1,1655.5,52986.0,test1trial1.png,test1trial1.png,7194,PC,B,51080,,1
2,1,2.932000160217285,test,1,m,27067.999839782715,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),55907.300000190735,O,m,1234,1234,,2,no,1,1254.0,54653.300000190735,test1trial2.png,test1trial2b.png,7194,PC,B,52748,,2
3,1,4.949000120162964,test,1,z,25050.999879837036,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),57923.300000190735,O,z,1993,1993,,3,yes,1,2003.5,55919.800000190735,test1trial3.png,test1trial3.png,7194,PC,B,54014,,3
4,1,6.164000034332275,test,1,m,23835.999965667725,Tue Aug 12 2025 15:47:51 GMT-0500 (Central Daylight Time),59138.700000047684,O,m,1191,1191,,4,no,1,1203.8999998569489,57934.800000190735,test1trial4.png,test1trial4b.png,7194,PC,B,56031,,4
