Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),151518.39999997616,I,z,1221,1,3,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10042.800000071526,141475.59999990463,9005,yes,SM,B,16.bmp,-120,-120,144098,138072,146115,140081,,,,,1
3,0,0,1,0,2,prac,1,1,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),161601.5,I,m,1251,2,3,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10074.400000095367,151527.09999990463,9005,no,SM,B,23.bmp,-120,120,154148,148123,156165,150132,,,,,2
4,0,0,0,1,3,prac,1,1,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),171551.89999997616,I,m,1120,3,3,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,9946.399999976158,161605.5,9005,no,SM,B,24.bmp,120,120,164231,158202,166248,160215,,,,,3
2,0,1,0,0,3,prac,1,0,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),181668.39999997616,I,m,1297,4,3,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10105.5,171562.89999997616,9005,yes,SM,B,29.bmp,120,-120,174181,168159,176199,170165,,,,,4
3,0,0,1,0,4,prac,1,1,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),191168.5,I,z,669,5,3,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,9492.600000023842,181675.89999997616,9005,yes,SM,B,34.bmp,-120,120,184298,178272,186315,180282,,,,,5
1,1,0,0,0,5,prac,1,1,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),201251.79999995232,I,m,1250,6,3,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10072.399999976158,191179.39999997616,9005,no,SM,B,39.bmp,-120,-120,193798,187776,195815,189782,,,,,6
2,0,1,0,0,6,prac,1,1,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),211235.29999995232,I,m,1149,7,3,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,9972.899999976158,201262.39999997616,9005,no,SM,B,40.bmp,120,-120,203898,197869,205915,199882,,,,,7
4,0,0,0,1,6,prac,1,0,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),221068.5,I,m,1006,8,3,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,9825.600000023842,211242.89999997616,9005,yes,SM,B,47.bmp,120,120,213865,207839,215882,209849,,,,,8
4,0,0,0,1,1,test,1,1,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),251818.69999992847,I,m,1343,1,3,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9397.600000023842,242421.09999990463,9005,yes,SM,B,50.bmp,120,120,213865,207839,215882,209849,245048.0,239017.0,247065.0,241032.0,1
2,0,1,0,0,2,test,1,1,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),260985.09999990463,I,m,1111,2,3,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9155.699999928474,251829.39999997616,9005,yes,SM,B,3.bmp,120,-120,213865,207839,215882,209849,254448.0,248426.0,256465.0,250432.0,2
1,1,0,0,0,3,test,1,1,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),270051.89999997616,I,z,1000,3,3,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9057.200000047684,260994.69999992847,9005,yes,SM,B,5.bmp,-120,-120,213865,207839,215882,209849,263615.0,257591.0,265632.0,259599.0,3
3,0,0,1,0,3,test,1,0,m,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),279418.1999999285,I,z,1309,4,3,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,9357.399999976158,270060.7999999523,9005,yes,SM,B,9.bmp,-120,120,213865,207839,215882,209849,272681.0,266657.0,274698.0,268665.0,4
2,0,1,0,0,4,test,1,1,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),288668.5,I,z,1192,5,3,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,9246.400000095367,279422.09999990463,9005,yes,SM,B,14.bmp,120,-120,213865,207839,215882,209849,282048.0,276018.0,284064.0,278032.0,5
3,0,0,1,0,5,test,1,1,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),298051.59999990463,I,z,1316,6,3,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9375.299999952316,288676.2999999523,9005,yes,SM,B,19.bmp,-120,120,213865,207839,215882,209849,291298.0,285273.0,293315.0,287282.0,6
4,0,0,0,1,6,test,1,1,z,Wed Jul 16 2025 11:31:28 GMT-0400 (Eastern Daylight Time),307285.09999990463,I,z,1181,7,3,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9230.0,298055.09999990463,9005,yes,SM,B,24.bmp,120,120,213865,207839,215882,209849,300681.0,294651.0,302699.0,296665.0,7
