Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),147504.89999997616,O,z,1815,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10642.399999976158,136862.5,7139,yes,SM,B,16.bmp,-120,-120,137374,131348,139391,133358,,,,,1
3,0,0,1,0,1,prac,1,0,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),158317.39999997616,O,None,2014,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10807.699999988079,147509.69999998808,7139,no,SM,B,23.bmp,-120,120,148020,141995,150021,144004,,,,,2
4,0,0,0,1,2,prac,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),168864.5,O,m,1732,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10542.100000023842,158322.39999997616,7139,no,SM,B,24.bmp,120,120,158833,152808,160851,154820,,,,,3
2,0,1,0,0,2,prac,1,0,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),179693.19999998808,O,None,2015,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10823.100000023842,168870.09999996424,7139,yes,SM,B,29.bmp,120,-120,169381,163355,171397,165366,,,,,4
3,0,0,1,0,3,prac,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),190390.09999996424,O,z,1880,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10692.799999952316,179697.30000001192,7139,yes,SM,B,34.bmp,-120,120,180210,174183,182228,176196,,,,,5
1,1,0,0,0,4,prac,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),201000.80000001192,O,m,1792,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10605.900000035763,190394.89999997616,7139,no,SM,B,39.bmp,-120,-120,190908,184880,192924,186892,,,,,6
2,0,1,0,0,5,prac,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),211133.5,O,m,1306,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10130.5,201003.0,7139,no,SM,B,40.bmp,120,-120,201521,195488,203538,197506,,,,,7
4,0,0,0,1,5,prac,1,0,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),221963.5,O,None,2015,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10824.600000023842,211138.89999997616,7139,yes,SM,B,47.bmp,120,120,211649,205624,213666,207635,,,,,8
4,0,0,0,1,1,test,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),252603.09999996424,O,m,1777,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9825.199999988079,242777.89999997616,7139,yes,SM,B,50.bmp,120,120,211649,205624,213666,207635,243291.0,237263.0,245309.0,239276.0,1
2,0,1,0,0,2,test,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),261983.89999997616,O,m,1324,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9377.099999964237,252606.80000001192,7139,yes,SM,B,3.bmp,120,-120,211649,205624,213666,207635,253121.0,247092.0,255137.0,249105.0,2
1,1,0,0,0,3,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),271283.09999996424,O,z,1251,3,1,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9295.899999976158,261987.19999998808,7139,yes,SM,B,5.bmp,-120,-120,211649,205624,213666,207635,262502.0,256472.0,264517.0,258487.0,3
3,0,0,1,0,3,test,1,0,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),281344.3000000119,O,None,2013,4,1,9.bmp,-120,-120,10.bmp,120,-120,11.bmp,-120,120,12.bmp,120,120,10057.0,271287.3000000119,7139,yes,SM,B,9.bmp,-120,120,211649,205624,213666,207635,271798.0,265772.0,273816.0,267782.0,4
2,0,1,0,0,4,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),290990.39999997616,O,z,1581,5,1,13.bmp,-120,-120,14.bmp,120,-120,15.bmp,-120,120,16.bmp,120,120,9641.300000011921,281349.09999996424,7139,yes,SM,B,14.bmp,120,-120,211649,205624,213666,207635,281862.0,275834.0,283879.0,277846.0,5
3,0,0,1,0,5,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),300637.59999996424,O,z,1593,6,1,17.bmp,-120,-120,18.bmp,120,-120,19.bmp,-120,120,20.bmp,120,120,9642.199999988079,290995.39999997616,7139,yes,SM,B,19.bmp,-120,120,211649,205624,213666,207635,291508.0,285481.0,293524.0,287494.0,6
4,0,0,0,1,6,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),310035.3000000119,O,z,1348,7,1,21.bmp,-120,-120,22.bmp,120,-120,23.bmp,-120,120,24.bmp,120,120,9394.100000023842,300641.1999999881,7139,yes,SM,B,24.bmp,120,120,211649,205624,213666,207635,301155.0,295127.0,303172.0,297141.0,7
2,0,1,0,0,7,test,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),319749.0,O,m,1657,8,1,25.bmp,-120,-120,26.bmp,120,-120,27.bmp,-120,120,28.bmp,120,120,9710.300000011921,310038.6999999881,7139,yes,SM,B,25.bmp,120,-120,211649,205624,213666,207635,310553.0,304524.0,312571.0,306538.0,8
3,0,0,1,0,8,test,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),329412.6999999881,O,m,1611,9,1,29.bmp,-120,-120,30.bmp,120,-120,31.bmp,-120,120,32.bmp,120,120,9661.199999988079,319751.5,7139,yes,SM,B,30.bmp,-120,120,211649,205624,213666,207635,320266.0,314237.0,322282.0,316250.0,9
4,0,0,0,1,9,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),339075.8000000119,O,z,1612,10,1,37.bmp,-120,-120,38.bmp,120,-120,39.bmp,-120,120,40.bmp,120,120,9661.0,329414.8000000119,7139,yes,SM,B,40.bmp,120,120,211649,205624,213666,207635,329930.0,323900.0,331946.0,325914.0,10
3,0,0,1,0,10,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),348806.09999996424,O,z,1682,11,1,33.bmp,-120,-120,34.bmp,120,-120,35.bmp,-120,120,36.bmp,120,120,9726.5,339079.59999996424,7139,yes,SM,B,35.bmp,-120,120,211649,205624,213666,207635,339592.0,333565.0,341594.0,335577.0,11
2,0,1,0,0,11,test,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),358252.3000000119,O,m,1394,12,1,41.bmp,-120,-120,42.bmp,120,-120,43.bmp,-120,120,44.bmp,120,120,9442.100000023842,348810.1999999881,7139,yes,SM,B,41.bmp,120,-120,211649,205624,213666,207635,349323.0,343295.0,351339.0,345309.0,12
3,0,0,1,0,12,test,1,1,m,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),367916.89999997616,O,m,1601,13,1,45.bmp,-120,-120,46.bmp,120,-120,47.bmp,-120,120,48.bmp,120,120,9660.0,358256.89999997616,7139,yes,SM,B,46.bmp,-120,120,211649,205624,213666,207635,358770.0,352742.0,360787.0,354757.0,13
1,1,0,0,0,13,test,1,1,z,Fri May 09 2025 09:37:23 GMT-0500 (Central Daylight Time),377564.3000000119,O,z,1612,14,1,49.bmp,-120,-120,50.bmp,120,-120,4.bmp,-120,120,1.bmp,120,120,9643.300000011921,367921.0,7139,yes,SM,B,49.bmp,-120,-120,211649,205624,213666,207635,368432.0,362406.0,370433.0,364419.0,14
