acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),39670.69999998808,O,z,5417,,,6,yes,,6944.199999988079,32726.5,CSDBFPHXZ,CSDBFPHXZ,7713,LC,A,,,1
2,1,0.0,prac,1,m,30000.0,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),42486.5,O,m,1291,,,1,no,,2809.800000011921,39676.69999998808,RNV,FNV,7713,LC,A,,,2
3,1,0.0,prac,1,z,30000.0,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),46518.59999999404,O,z,2502,,,2,yes,,4028.0,42490.59999999404,NBGFSM,NBGFSM,7713,LC,A,,,3
4,1,0.0,prac,1,m,30000.0,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),51083.79999998212,O,m,3037,,,5,no,,4560.799999982119,46523.0,LNDPRSKQB,LNDPRSJQB,7713,LC,A,,,4
5,1,0.0,prac,1,m,30000.0,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),55099.0,O,m,2488,,,3,no,,4010.9000000059605,51088.09999999404,QHZXPC,QHZWPC,7713,LC,A,,,5
6,1,0.0,prac,1,z,30000.0,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),57914.89999997616,O,z,1288,,,4,yes,,2811.7999999821186,55103.09999999404,RSM,RSM,7713,LC,A,,,6
1,1,2.2160000801086426,test,1,m,27783.999919891357,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),65312.5,O,m,2204,2204,,1,no,,2213.300000011921,63099.19999998808,HCF,RCF,7713,LC,A,59938,,1
2,1,4.815000057220459,test,1,m,25184.99994277954,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),67911.5,O,m,2587,2587,,2,no,,2594.800000011921,65316.69999998808,QTPRJX,QTPNJX,7713,LC,A,62155,,2
3,1,8.79699993133545,test,1,m,21203.00006866455,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),71893.59999999404,O,m,3972,3972,,3,no,,3978.5999999940395,67915.0,MZDYGVGKQ,MZDYGLBKQ,7713,LC,A,64754,,3
4,1,10.496999979019165,test,1,m,19503.000020980835,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),73593.39999997616,O,m,1686,1686,,4,no,,1696.199999988079,71897.19999998808,FQTNMK,JQTNMK,7713,LC,A,68736,,4
5,1,11.796000003814697,test,1,z,18203.999996185303,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),74893.0,O,z,1291,1291,,5,yes,,1296.300000011921,73596.69999998808,CLJ,CLJ,7713,LC,A,70435,,5
6,1,13.79699993133545,test,1,m,16203.00006866455,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),76893.59999999404,O,m,1983,1983,,6,no,,1997.300000011921,74896.29999998212,JGDMNSVPW,JGZMNSVPW,7713,LC,A,71735,,6
7,1,18.177000045776367,test,1,z,11822.999954223633,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),81274.39999997616,O,z,4375,4375,,7,yes,,4377.299999982119,76897.09999999404,FPTVHKCBJ,FPTVHKCBJ,7713,LC,A,73735,,7
8,1,19.677000045776367,test,1,m,10322.999954223633,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),82773.79999998212,O,m,1490,1490,,8,no,,1496.5,81277.29999998212,XRPZBS,ZRPBDH,7713,LC,A,78116,,8
9,1,21.026000022888184,test,1,m,8973.999977111816,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),84123.29999998212,O,m,1335,1335,,9,no,,1346.5,82776.79999998212,ZSQ,ZSP,7713,LC,A,79615,,9
10,1,22.993000030517578,test,1,z,7006.999969482422,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),86090.09999999404,O,z,1961,1961,,10,yes,,1963.7000000178814,84126.39999997616,MPZRXL,MPZRXL,7713,LC,A,80965,,10
11,1,24.342000007629395,test,1,m,5657.9999923706055,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),87438.79999998212,O,m,1339,1339,,11,no,,1345.699999988079,86093.09999999404,KJH,KRH,7713,LC,A,82931,,11
12,1,27.973999977111816,test,1,z,2026.0000228881836,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),91071.39999997616,O,z,3614,3614,,12,yes,,3629.5,87441.89999997616,SMNHVTFCB,SMNHVTFCB,7713,LC,A,84280,,12
12,1,30.006999969482422,test,0,z,-6.999969482421875,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),93104.0,O,None,2029,2029,,13,yes,,2029.1000000238419,91074.89999997616,KJWTQF,KJWTQF,7713,LC,A,87913,,13
0,2,5.365000009536743,test,0,z,24634.999990463257,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),101401.59999999404,O,m,5353,,5353.0,1,yes,,10326.700000017881,91074.89999997616,PRDBZTYFN,PRDBZTYFN,7713,LC,A,,92877.0,1
1,2,7.346999883651733,test,1,m,22653.000116348267,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),103384.09999999404,O,m,1963,,1963.0,2,no,,12309.200000017881,91074.89999997616,NCWJDZ,NCMJDZ,7713,LC,A,,98243.0,2
2,2,8.69700002670288,test,1,m,21302.99997329712,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),104733.69999998808,O,m,1332,,1332.0,3,no,,13658.800000011921,91074.89999997616,KHW,KBW,7713,LC,A,,100225.0,3
3,2,10.895999908447266,test,1,m,19104.000091552734,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),106932.5,O,m,2181,,2181.0,4,no,,15857.600000023842,91074.89999997616,ZRBGMF,ZRBCMF,7713,LC,A,,101575.0,4
4,2,12.01200008392334,test,1,m,17987.99991607666,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),108049.09999999404,O,m,1112,,1112.0,5,no,,16974.20000001788,91074.89999997616,BTH,BYH,7713,LC,A,,103774.0,5
5,2,16.128000020980835,test,1,z,13871.999979019165,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),112164.5,O,z,4107,,4107.0,6,yes,,21089.600000023842,91074.89999997616,XWKQRYCNZ,XWKQRYCNZ,7713,LC,A,,104891.0,6
6,2,19.177000045776367,test,1,z,10822.999954223633,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),115213.79999998212,O,z,3040,,3040.0,7,yes,,24138.90000000596,91074.89999997616,HNPDLK,HNPDLK,7713,LC,A,,109006.0,7
7,2,22.10800004005432,test,1,m,7891.999959945679,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),118145.79999998212,O,m,2926,,2926.0,8,no,,27070.90000000596,91074.89999997616,WMQTRSGLZ,WMQTRZGLZ,7713,LC,A,,112055.0,8
8,2,23.323999881744385,test,1,z,6676.000118255615,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),119362.19999998808,O,z,1202,,1202.0,9,yes,,28287.30000001192,91074.89999997616,JPN,JPN,7713,LC,A,,114987.0,9
9,2,25.0239999294281,test,1,m,4976.000070571899,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),121061.5,O,m,1689,,1689.0,10,no,,29986.600000023842,91074.89999997616,QLXSVT,QLNSVT,7713,LC,A,,116204.0,10
9,2,29.638999938964844,test,0,z,361.00006103515625,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),125676.59999999404,O,m,4604,,4604.0,11,yes,,34601.70000001788,91074.89999997616,YXHKZVFPB,YXHKZVFPD,7713,LC,A,,117906.0,11
9,2,30.00600004196167,test,0,z,-6.000041961669922,Tue Dec 02 2025 16:03:00 GMT-0600 (Central Standard Time),126043.39999997616,O,None,362,,362.0,12,yes,,34968.5,91074.89999997616,RJZ,RJZ,7713,LC,A,,122519.0,12
