Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,280,141,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),,box1,yes,O,1,,,,7721,DSST,A,,,,0,160,113
L,1,1,0.0,4,prac,yes,1,4,120000.0,245,144,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),59898.19999998808,box4,yes,O,1,,4426.699999988079,55471.5,7721,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,292,160,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),64897.60000002384,box8,yes,O,1,,4220.800000011921,60676.80000001192,7721,DSST,A,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,242,136,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),71795.60000002384,box3,yes,O,1,,6124.699999988079,65670.90000003576,7721,DSST,A,,,,3,160,113
T,4,1,0.0,2,prac,yes,1,2,120000.0,270,157,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),76894.40000003576,box2,yes,O,1,,4324.200000047684,72570.19999998808,7721,DSST,A,,,,4,160,113
^,5,1,0.0,7,prac,yes,1,7,120000.0,241,149,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),81827.10000002384,box7,yes,O,1,,4160.699999988079,77666.40000003576,7721,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,256,149,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),87174.90000003576,box9,yes,O,1,,4575.700000047684,82599.19999998808,7721,DSST,A,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,309,129,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),91322.10000002384,box1,yes,O,1,,3372.400000035763,87949.69999998808,7721,DSST,A,,,,7,160,113
O,8,1,0.0,6,prac,yes,1,6,120000.0,220,145,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),96054.0,box6,yes,O,1,,3958.800000011921,92095.19999998808,7721,DSST,A,,,,8,160,113
U,9,1,0.0,5,prac,yes,1,5,120000.0,216,140,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),100786.30000001192,box5,yes,O,1,,3960.100000023842,96826.19999998808,7721,DSST,A,,,,9,160,113
T,1,1,3.259999990463257,2,test,yes,1,2,116740.00000953674,239,140,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),113148.60000002384,box2,yes,O,1,,3242.900000035763,109905.69999998808,7721,DSST,A,110262.0,111171.0,107928.0,1,160,113
-,2,1,5.953999996185303,1,test,yes,1,1,114046.0000038147,258,152,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),115848.19999998808,box1,yes,O,1,,2683.7999999523163,113164.40000003576,7721,DSST,A,112925.0,113870.0,111186.0,2,160,113
),3,1,9.05400013923645,3,test,yes,1,3,110945.99986076355,210,141,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),118945.19999998808,box3,yes,O,1,,3088.699999988079,115856.5,7721,DSST,A,116131.0,116967.0,113878.0,3,160,113
^,4,1,13.791000127792358,7,test,yes,1,7,106208.99987220764,331,160,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),123678.80000001192,box7,yes,O,1,,4721.0,118957.80000001192,7721,DSST,A,119989.0,121701.0,116980.0,4,160,113
T,5,1,18.021000146865845,2,test,yes,1,2,101978.99985313416,279,147,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),127915.90000003576,box2,yes,O,1,,4220.0,123695.90000003576,7721,DSST,A,124811.0,125938.0,121718.0,5,160,113
L,6,1,21.419000148773193,4,test,yes,1,4,98580.9998512268,279,146,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),131311.10000002384,box4,yes,O,1,,3387.400000035763,127923.69999998808,7721,DSST,A,128489.0,129333.0,125946.0,6,160,113
X,7,1,26.598000049591064,8,test,yes,1,8,93401.99995040894,255,143,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),136491.69999998808,box8,yes,O,1,,5169.599999964237,131322.10000002384,7721,DSST,A,133278.0,134514.0,129344.0,7,160,113
T,8,1,30.585999965667725,2,test,yes,1,2,89414.00003433228,354,152,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),140473.80000001192,box2,yes,O,1,,3965.300000011921,136508.5,7721,DSST,A,137406.0,138496.0,134530.0,8,160,113
-,9,1,36.104000091552734,1,test,yes,1,1,83895.99990844727,208,154,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),145989.5,box1,yes,O,1,,5499.399999976158,140490.10000002384,7721,DSST,A,142828.0,144011.0,138512.0,9,160,113
),10,1,40.08300018310547,3,test,yes,1,3,79916.99981689453,204,137,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),149971.80000001192,box3,yes,O,1,,3963.800000011921,146008.0,7721,DSST,A,147154.0,147994.0,144030.0,10,160,113
T,11,1,42.98900008201599,2,test,yes,1,2,77010.99991798401,182,144,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),152884.90000003576,box2,yes,O,1,,2896.400000035763,149988.5,7721,DSST,A,149986.0,150907.0,148011.0,11,160,113
-,12,1,45.926000118255615,1,test,yes,1,1,74073.99988174438,198,136,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),155818.90000003576,box1,yes,O,1,,2926.900000035763,152892.0,7721,DSST,A,152881.0,153841.0,150914.0,12,160,113
L,13,1,50.539000034332275,4,test,yes,1,4,69460.99996566772,190,150,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),160434.40000003576,box4,yes,O,1,,4605.300000011921,155829.10000002384,7721,DSST,A,157628.0,158456.0,153851.0,13,160,113
T,14,1,54.75699996948242,2,test,yes,1,2,65243.00003051758,239,148,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),164649.60000002384,box2,yes,O,1,,4206.5,160443.10000002384,7721,DSST,A,161711.0,162672.0,158465.0,14,160,113
),15,1,58.75500011444092,3,test,yes,1,3,61244.99988555908,213,154,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),168648.60000002384,box3,yes,O,1,,3987.0,164661.60000002384,7721,DSST,A,165476.0,166671.0,162683.0,15,160,113
U,16,1,62.254000186920166,5,test,yes,1,5,57745.999813079834,296,145,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),172147.19999998808,box5,yes,O,1,,3486.699999988079,168660.5,7721,DSST,A,168880.0,170169.0,166683.0,16,160,113
T,17,1,65.12199997901917,2,test,yes,1,2,54878.000020980835,255,144,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),175017.10000002384,box2,yes,O,1,,2858.900000035763,172158.19999998808,7721,DSST,A,172093.0,173039.0,170180.0,17,160,113
),18,1,69.53700017929077,3,test,yes,1,3,50462.99982070923,236,150,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),179428.40000003576,box3,yes,O,1,,4403.100000023842,175025.30000001192,7721,DSST,A,176640.0,177450.0,173047.0,18,160,113
-,19,1,72.25400018692017,1,test,yes,1,1,47745.999813079834,242,139,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),182146.40000003576,box1,yes,O,1,,2705.900000035763,179440.5,7721,DSST,A,179238.0,180165.0,177462.0,19,160,113
L,20,1,75.51700019836426,4,test,yes,1,4,44482.99980163574,211,136,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),185410.69999998808,box4,yes,O,1,,3251.699999988079,182159.0,7721,DSST,A,182454.0,183433.0,180181.0,20,160,113
+,21,1,79.55000019073486,9,test,yes,1,9,40449.99980926514,273,134,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),189442.19999998808,box9,yes,O,1,,4021.399999976158,185420.80000001192,7721,DSST,A,186253.0,187464.0,183443.0,21,160,113
O,22,1,83.51200008392334,6,test,yes,1,6,36487.99991607666,222,149,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),193407.0,box6,yes,O,1,,3952.099999964237,189454.90000003576,7721,DSST,A,190352.0,191429.0,187477.0,22,160,113
),23,1,86.5789999961853,3,test,yes,1,3,33421.0000038147,258,140,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),196473.69999998808,box3,yes,O,1,,3058.0,193415.69999998808,7721,DSST,A,193620.0,194496.0,191438.0,23,160,113
-,24,1,90.17600011825562,1,test,yes,1,1,29823.999881744385,199,150,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),200071.40000003576,box1,yes,O,1,,3588.900000035763,196482.5,7721,DSST,A,197068.0,198093.0,194505.0,24,160,113
L,25,1,93.61100006103516,4,test,yes,1,4,26388.999938964844,194,148,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),203504.19999998808,box4,yes,O,1,,3424.199999988079,200080.0,7721,DSST,A,200614.0,201526.0,198102.0,25,160,113
-,26,1,96.77600002288818,1,test,yes,1,1,23223.999977111816,218,151,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),206670.0,box1,yes,O,1,,3155.300000011921,203514.69999998808,7721,DSST,A,203665.0,204692.0,201537.0,26,160,113
U,27,1,99.99200010299683,5,test,yes,1,5,20007.999897003174,220,139,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),209884.80000001192,box5,yes,O,1,,3205.699999988079,206679.10000002384,7721,DSST,A,207114.0,207907.0,204701.0,27,160,113
L,28,1,103.38800001144409,4,test,yes,1,4,16611.99998855591,207,133,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),213283.90000003576,box4,yes,O,1,,3389.0,209894.90000003576,7721,DSST,A,210377.0,211306.0,207917.0,28,160,113
T,29,1,106.90499997138977,2,test,yes,1,2,13095.00002861023,305,158,Tue Dec 09 2025 11:18:26 GMT-0600 (Central Standard Time),216799.10000002384,box2,yes,O,1,,3506.800000011921,213292.30000001192,7721,DSST,A,213700.0,214821.0,211314.0,29,160,113
