Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,217,153,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),,box1,yes,I,1,3,,,8011,DSST,A,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,212,140,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),35085.0,box3,yes,I,1,3,3051.9000000953674,32033.099999904633,8011,DSST,A,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,198,135,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),38416.299999952316,box2,yes,I,1,3,2555.5,35860.799999952316,8011,DSST,A,,,,2,160,113
-,3,1,0.0,1,prac,yes,1,1,120000.0,201,131,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),42398.59999990463,box1,yes,I,1,3,3207.5999999046326,39191.0,8011,DSST,A,,,,3,160,113
O,4,1,0.0,6,prac,yes,1,6,120000.0,204,135,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),46097.199999928474,box6,yes,I,1,3,2923.7999999523163,43173.39999997616,8011,DSST,A,,,,4,160,113
U,5,1,0.0,5,prac,yes,1,5,120000.0,256,148,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),49563.0,box5,yes,I,1,3,2691.4000000953674,46871.59999990463,8011,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,246,157,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),53397.0,box9,yes,I,1,3,3062.2000000476837,50334.799999952316,8011,DSST,A,,,,6,160,113
^,7,1,0.0,7,prac,yes,1,7,120000.0,224,145,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),56728.39999997616,box7,yes,I,1,3,2557.7000000476837,54170.699999928474,8011,DSST,A,,,,7,160,113
L,8,1,0.0,4,prac,yes,1,4,120000.0,227,115,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),59860.0,box4,yes,I,1,3,2357.7000000476837,57502.299999952316,8011,DSST,A,,,,8,160,113
X,9,1,0.0,8,prac,yes,1,8,120000.0,245,142,Fri Jul 18 2025 12:39:19 GMT-0500 (Central Daylight Time),63259.199999928474,box8,yes,I,1,3,2624.5,60634.699999928474,8011,DSST,A,,,,9,160,113
