Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
9,1,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),62894.700000047684,1500,I,m,993,8,1,3277.3000000715256,59617.39999997616,8032,NTS,B,1
8,2,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),65943.79999995232,1600,I,m,658,7,1,3042.0,62901.799999952316,8032,NTS,B,2
7,3,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),68959.29999995232,1700,I,m,517,6,1,3010.1999999284744,65949.10000002384,8032,NTS,B,3
2,4,prac,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),72191.79999995232,2000,I,z,434,2,1,3226.5999999046326,68965.20000004768,8032,NTS,B,4
7,5,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),75240.79999995232,1700,I,m,557,6,1,3043.399999976158,72197.39999997616,8032,NTS,B,5
8,6,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),78173.10000002384,1600,I,m,536,7,1,2927.100000023842,75246.0,8032,NTS,B,6
3,7,prac,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),80689.10000002384,1200,I,z,532,3,1,2510.600000023842,78178.5,8032,NTS,B,7
4,8,prac,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),83504.79999995232,1400,I,z,617,4,1,2810.6999999284744,80694.10000002384,8032,NTS,B,8
1,9,prac,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),85904.10000002384,1000,I,z,600,1,1,2394.100000023842,83510.0,8032,NTS,B,9
6,10,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),89186.60000002384,1900,I,m,597,5,1,3277.0,85909.60000002384,8032,NTS,B,10
9,11,prac,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),92018.89999997616,1500,I,m,539,8,1,2827.100000023842,89191.79999995232,8032,NTS,B,11
1,12,prac,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),94318.29999995232,1000,I,z,510,1,1,2294.1999999284744,92024.10000002384,8032,NTS,B,12
2,0,prac,1,B,triangle.png,0,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),126974.70000004768,1700,I,None,1516,2,1,3994.5,122980.20000004768,8032,NTS,B,1
2,1,prac,1,B,triangle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),130523.79999995232,1700,I,m,1055,2,1,3543.1999999284744,126980.60000002384,8032,NTS,B,2
6,2,prac,1,B,triangle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),132989.5,1000,I,m,669,5,1,2460.2000000476837,130529.29999995232,8032,NTS,B,3
4,3,prac,1,B,triangle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),135821.79999995232,1500,I,m,544,4,1,2827.2999999523163,132994.5,8032,NTS,B,4
7,4,prac,1,B,triangle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),139420.79999995232,2000,I,z,804,6,1,3593.7999999523163,135827.0,8032,NTS,B,5
1,5,prac,1,B,triangle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),143102.89999997616,1900,I,z,993,1,1,3677.2999999523163,139425.60000002384,8032,NTS,B,6
9,5,prac,1,B,triangle.png,0,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),145818.70000004768,1400,I,m,530,8,1,2710.3000000715256,143108.39999997616,8032,NTS,B,7
8,6,prac,1,B,triangle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),148517.79999995232,1200,I,m,703,7,1,2694.0999999046326,145823.70000004768,8032,NTS,B,8
1,7,prac,1,B,triangle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),151783.39999997616,1900,I,z,568,1,1,3260.7999999523163,148522.60000002384,8032,NTS,B,9
9,7,prac,1,B,triangle.png,0,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),154699.20000004768,1400,I,m,730,8,1,2911.100000023842,151788.10000002384,8032,NTS,B,10
7,8,prac,1,B,triangle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),158348.0,2000,I,z,862,6,1,3643.2999999523163,154704.70000004768,8032,NTS,B,11
3,9,prac,1,B,triangle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),161347.20000004768,1600,I,z,605,3,1,2994.0,158353.20000004768,8032,NTS,B,12
4,0,test,1,A,circle.png,0,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),195986.5,1400,I,None,1515,4,1,2929.100000023842,193057.39999997616,8032,NTS,B,1
8,1,test,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),198318.79999995232,1600,I,m,711,7,1,2327.6999999284744,195991.10000002384,8032,NTS,B,2
1,2,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),199985.0,1000,I,z,634,1,1,1662.6000000238419,198322.39999997616,8032,NTS,B,3
3,3,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),202101.0,1200,I,z,896,3,1,2112.2999999523163,199988.70000004768,8032,NTS,B,4
9,4,test,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),204233.60000002384,1500,I,m,599,8,1,2128.8000000715256,202104.79999995232,8032,NTS,B,5
1,5,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),205799.70000004768,1000,I,z,535,1,1,1561.9000000953674,204237.79999995232,8032,NTS,B,6
4,6,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),207882.5,1400,I,z,665,4,1,2079.5,205803.0,8032,NTS,B,7
2,7,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),210464.89999997616,2000,I,z,559,2,1,2578.6999999284744,207886.20000004768,8032,NTS,B,8
3,8,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),212281.0,1200,I,z,584,3,1,1812.2999999523163,210468.70000004768,8032,NTS,B,9
9,9,test,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),214313.89999997616,1500,I,m,508,8,1,2029.3999999761581,212284.5,8032,NTS,B,10
3,10,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),216146.70000004768,1200,I,z,607,3,1,1829.1000000238419,214317.60000002384,8032,NTS,B,11
9,11,test,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),218212.60000002384,1500,I,m,546,8,1,2062.2000000476837,216150.39999997616,8032,NTS,B,12
1,12,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),219878.70000004768,1000,I,z,644,1,1,1662.1000000238419,218216.60000002384,8032,NTS,B,13
6,13,test,1,A,circle.png,1,m,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),222394.5,1900,I,m,581,5,1,2512.0,219882.5,8032,NTS,B,14
2,14,test,1,A,circle.png,1,z,Wed May 21 2025 13:35:55 GMT-0500 (Central Daylight Time),224977.20000004768,2000,I,z,550,2,1,2579.0,222398.20000004768,8032,NTS,B,15
