acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),36207.10000000894,O,z,1715,,,2,yes,1,3229.7999999970198,32977.30000001192,NBGFSM,NBGFSM,7242,LC,A,,,1
2,1,0.0,prac,1,m,30000.0,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),38472.90000000596,O,m,727,,,3,no,1,2258.0999999940395,36214.80000001192,QHZXPC,QHZWPC,7242,LC,A,,,2
3,1,0.0,prac,1,z,30000.0,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),41453.70000000298,O,z,1454,,,6,yes,1,2974.8999999910593,38478.80000001192,CSDBFPHXZ,CSDBFPHXZ,7242,LC,A,,,3
4,1,0.0,prac,1,z,30000.0,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),44235.0,O,z,1261,,,4,yes,1,2775.5999999940395,41459.40000000596,RSM,RSM,7242,LC,A,,,4
5,1,0.0,prac,1,m,30000.0,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),46703.80000001192,O,m,960,,,1,no,1,2465.1000000089407,44238.70000000298,RNV,FNV,7242,LC,A,,,5
6,1,0.0,prac,1,m,30000.0,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),49085.30000001192,O,m,848,,,5,no,1,2377.300000011921,46708.0,LNDPRSKQB,LNDPRSJQB,7242,LC,A,,,6
1,1,1.2990000247955322,test,1,m,28700.999975204468,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),53800.20000000298,O,m,1280,1280,,1,no,1,1290.0999999940395,52510.10000000894,HCF,RCF,7242,LC,A,50125,,1
2,1,3.6510000228881836,test,1,m,26348.999977111816,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),56152.10000000894,O,m,2341,2341,,2,no,1,2344.2999999970198,53807.80000001192,QTPRJX,QTPNJX,7242,LC,A,51424,,2
3,1,5.04800009727478,test,1,m,24951.99990272522,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),57550.40000000596,O,m,1385,1385,,3,no,1,1393.9000000059605,56156.5,MZDYGVGKQ,MZDYGLBKQ,7242,LC,A,53772,,3
4,1,6.3450000286102295,test,1,m,23654.99997138977,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),58848.0,O,m,1279,1279,,4,no,1,1289.8999999910593,57558.10000000894,FQTNMK,JQTNMK,7242,LC,A,55174,,4
5,1,7.496000051498413,test,1,z,22503.999948501587,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),59998.30000001192,O,z,1141,1141,,5,yes,1,1143.2000000029802,58855.10000000894,CLJ,CLJ,7242,LC,A,56471,,5
6,1,9.178000211715698,test,1,m,20821.9997882843,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),61680.60000000894,O,m,1676,1676,,6,no,1,1679.7999999970198,60000.80000001192,JGDMNSVPW,JGZMNSVPW,7242,LC,A,57617,,6
7,1,14.56000018119812,test,1,z,15439.99981880188,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),67063.20000000298,O,z,5374,5374,,7,yes,1,5375.70000000298,61687.5,FPTVHKCBJ,FPTVHKCBJ,7242,LC,A,59303,,7
8,1,15.642000198364258,test,1,m,14357.999801635742,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),68144.90000000596,O,m,1064,1064,,8,no,1,1075.7999999970198,67069.10000000894,XRPZBS,ZRPBDH,7242,LC,A,64685,,8
9,1,16.609000205993652,test,1,m,13390.999794006348,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),69111.70000000298,O,m,960,960,,9,no,1,961.7999999970198,68149.90000000596,ZSQ,ZSP,7242,LC,A,65765,,9
10,1,19.812000036239624,test,1,z,10187.999963760376,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),72314.80000001192,O,z,3183,3183,,10,yes,1,3197.300000011921,69117.5,MPZRXL,MPZRXL,7242,LC,A,66733,,10
11,1,21.073000192642212,test,1,m,8926.999807357788,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),73576.20000000298,O,m,1254,1254,,11,no,1,1257.0999999940395,72319.10000000894,KJH,KRH,7242,LC,A,69934,,11
12,1,24.657000064849854,test,1,z,5342.9999351501465,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),77159.70000000298,O,z,3567,3567,,12,yes,1,3578.0999999940395,73581.60000000894,SMNHVTFCB,SMNHVTFCB,7242,LC,A,71198,,12
13,1,27.323000192642212,test,1,z,2676.999807357788,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),79825.90000000596,O,z,2649,2649,,13,yes,1,2661.5999999940395,77164.30000001192,KJWTQF,KJWTQF,7242,LC,A,74780,,13
13,1,30.019999980926514,test,0,z,-19.999980926513672,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),82522.5,O,None,2689,2689,,14,yes,1,2690.5999999940395,79831.90000000596,CHDKQGLMB,CHDKQGLMB,7242,LC,A,77448,,14
0,2,2.297999858856201,test,0,z,27702.0001411438,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),87539.30000001192,O,m,2281,,2281.0,1,yes,1,7707.4000000059605,79831.90000000596,PRDBZTYFN,PRDBZTYFN,7242,LC,A,,82860.0,1
0,2,3.4639999866485596,test,0,m,26536.00001335144,Mon Nov 24 2025 11:00:21 GMT-0600 (Central Standard Time),88705.10000000894,O,z,1158,,1158.0,2,no,1,8873.20000000298,79831.90000000596,NCWJDZ,NCMJDZ,7242,LC,A,,85159.0,2
