Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,242,132.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),,box1,yes,I,1,,,,9999,DSST,C,,,,0,160,113
L,1,1,0.0,4,prac,yes,1,4,120000.0,277,129.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),79649.20000004768,box4,yes,I,1,,4257.0,75392.20000004768,9999,DSST,C,,,,1,160,113
O,2,1,0.0,6,prac,yes,1,6,120000.0,234,128.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),83430.89999997616,box6,yes,I,1,,3008.6999999284744,80422.20000004768,9999,DSST,C,,,,2,160,113
),3,1,0.0,3,prac,yes,1,3,120000.0,316,139.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),87463.60000002384,box3,yes,I,1,,3256.2000000476837,84207.39999997616,9999,DSST,C,,,,3,160,113
U,4,1,0.0,5,prac,yes,1,5,120000.0,237,127.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),90495.89999997616,box5,yes,I,1,,2256.899999976158,88239.0,9999,DSST,C,,,,4,160,113
T,5,1,0.0,2,prac,yes,1,2,120000.0,253,144.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),94443.80000007153,box2,yes,I,1,,3173.0,91270.80000007153,9999,DSST,C,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,236,156.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),98626.70000004768,box7,yes,I,1,,3405.399999976158,95221.30000007153,9999,DSST,C,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,198,138.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),101908.70000004768,box1,yes,I,1,,2505.399999976158,99403.30000007153,9999,DSST,C,,,,7,160,113
X,8,1,0.0,8,prac,yes,1,8,120000.0,227,140.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),105924.20000004768,box8,yes,I,1,,3239.0,102685.20000004768,9999,DSST,C,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,277,148.5,Tue Jun 09 2026 10:20:09 GMT-0500 (Central Daylight Time),109856.10000002384,box9,yes,I,1,,3160.100000023842,106696.0,9999,DSST,C,,,,9,160,113
