Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
3,1,prac,1,A,circle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),54506.10000002384,1200,I,z,672,3,1,2660.199999988079,51845.90000003576,8047,NTS,B,1
1,2,prac,1,A,circle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),56839.700000047684,1000,I,z,535,1,1,2326.400000035763,54513.30000001192,8047,NTS,B,2
8,3,prac,1,A,circle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),59754.30000001192,1600,I,m,530,7,1,2908.599999964237,56845.700000047684,8047,NTS,B,3
8,4,prac,1,A,circle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),62637.10000002384,1600,I,m,486,7,1,2877.300000011921,59759.80000001192,8047,NTS,B,4
3,5,prac,1,A,circle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),65185.90000003576,1200,I,z,556,3,1,2543.300000011921,62642.60000002384,8047,NTS,B,5
6,6,prac,1,A,circle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),68518.10000002384,1900,I,m,643,5,1,3326.300000011921,65191.80000001192,8047,NTS,B,6
9,7,prac,1,A,circle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),71384.0,1500,I,m,567,8,1,2860.399999976158,68523.60000002384,8047,NTS,B,7
2,8,prac,1,A,circle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),74699.70000004768,2000,I,z,529,2,1,3309.900000035763,71389.80000001192,8047,NTS,B,8
4,9,prac,1,A,circle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),77682.0,1400,I,z,797,4,1,2976.5,74705.5,8047,NTS,B,9
7,10,prac,1,A,circle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),80731.20000004768,1700,I,m,555,6,1,3043.5,77687.70000004768,8047,NTS,B,10
7,11,prac,1,A,circle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),83763.40000003576,1700,I,m,538,6,1,3026.600000023842,80736.80000001192,8047,NTS,B,11
2,12,prac,1,A,circle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),87129.30000001192,2000,I,z,582,2,1,3360.399999976158,83768.90000003576,8047,NTS,B,12
9,1,prac,1,B,triangle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),117619.60000002384,1400,I,z,801,8,1,3111.0,114508.60000002384,8047,NTS,B,1
7,2,prac,1,B,triangle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),121235.10000002384,2000,I,z,830,6,1,3609.5,117625.60000002384,8047,NTS,B,2
1,3,prac,1,B,triangle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),124633.90000003576,1900,I,z,714,1,1,3393.0,121240.90000003576,8047,NTS,B,3
8,4,prac,1,B,triangle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),127083.40000003576,1200,I,m,463,7,1,2444.100000023842,124639.30000001192,8047,NTS,B,4
9,5,prac,1,B,triangle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),129915.70000004768,1400,I,z,638,8,1,2827.0,127088.70000004768,8047,NTS,B,5
6,6,prac,1,B,triangle.png,1,m,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),132365.0,1000,I,m,654,5,1,2443.399999976158,129921.60000002384,8047,NTS,B,6
1,7,prac,1,B,triangle.png,1,z,Tue May 13 2025 12:42:19 GMT-0500 (Central Daylight Time),135630.70000004768,1900,I,z,569,1,1,3260.300000011921,132370.40000003576,8047,NTS,B,7
