acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),,005_o_f_d_a.png,O,space,1994,1,1,,,7706,VNB,B,0
0,prac,1,0.0,1-Back,0.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),140741.0,020_y_f_n_a.png,O,None,2007,2,1,2840.0,137901.0,7706,VNB,B,1
1,prac,1,0.0,1-Back,1.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),142758.0,007_m_m_h_a.png,O,m,1153,3,1,2009.300000011921,140748.69999998808,7706,VNB,B,2
2,prac,1,0.0,1-Back,1.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),144874.59999996424,016_y_m_d_a.png,O,m,1256,4,1,2110.399999976158,142764.19999998808,7706,VNB,B,3
3,prac,1,0.0,1-Back,1.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),146591.30000001192,005_o_f_n_a.png,O,m,863,5,1,1707.4000000357628,144883.89999997616,7706,VNB,B,4
3,prac,1,1.0,1-Back,0.0,z,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),148638.80000001192,016_y_m_n_a.png,O,m,1175,6,1,2041.1000000238419,146597.69999998808,7706,VNB,B,5
4,prac,1,0.0,1-Back,1.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),150705.5,004_o_m_h_a.png,O,m,1204,7,1,2053.800000011921,148651.69999998808,7706,VNB,B,6
4,prac,1,0.0,1-Back,0.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),152470.0,011_m_f_d_a.png,O,z,900,8,1,1758.800000011921,150711.19999998808,7706,VNB,B,7
5,prac,1,1.0,1-Back,1.0,z,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),154502.89999997616,020_y_f_d_a.png,O,z,1185,9,1,2027.5,152475.39999997616,7706,VNB,B,8
5,prac,1,0.0,1-Back,0.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),156585.19999998808,007_m_m_n_a.png,O,z,1215,10,1,2073.0,154512.19999998808,7706,VNB,B,9
6,prac,1,0.0,1-Back,1.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),158802.19999998808,005_o_f_h_a.png,O,m,1356,11,1,2210.699999988079,156591.5,7706,VNB,B,10
6,prac,1,0.0,1-Back,0.0,m,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),160519.09999996424,016_y_m_d_a.png,O,z,850,12,1,1708.8999999761581,158810.19999998808,7706,VNB,B,11
0,test,1,0.0,1-Back,,,Thu Dec 04 2025 09:52:09 GMT-0600 (Central Standard Time),160519.09999996424,020_y_f_d_a.png,O,space,8503,1,1,1708.8999999761581,158810.19999998808,7706,VNB,B,0
