Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,287,151,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,1,,,9081,DSST,A,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,212,158,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),55280.40000000037,box8,yes,I,1,1,3978.9000000003725,51301.5,9081,DSST,A,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,228,132,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),60363.800000000745,box2,yes,I,1,1,4302.800000000745,56061.0,9081,DSST,A,,,,2,160,113
-,3,1,0.0,1,prac,yes,1,1,120000.0,229,142,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),64097.0,box1,yes,I,1,1,2953.0,61144.0,9081,DSST,A,,,,3,160,113
),4,1,0.0,3,prac,yes,1,3,120000.0,303,153,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),67697.20000000112,box3,yes,I,1,1,2815.7000000011176,64881.5,9081,DSST,A,,,,4,160,113
L,5,1,0.0,4,prac,yes,1,4,120000.0,294,154,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),70897.09999999963,box4,yes,I,1,1,2420.39999999851,68476.70000000112,9081,DSST,A,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,312,132,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),75746.90000000037,box9,yes,I,1,1,4070.800000000745,71676.09999999963,9081,DSST,A,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,275,148,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),82047.20000000112,box6,yes,I,1,1,5520.700000001118,76526.5,9081,DSST,A,,,,7,160,113
^,8,1,0.0,7,prac,yes,1,7,120000.0,283,160,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),86280.40000000037,box7,yes,I,1,1,3453.5,82826.90000000037,9081,DSST,A,,,,8,160,113
U,9,1,0.0,5,prac,yes,1,5,120000.0,237,147,Wed May 13 2026 13:13:32 GMT-0400 (Eastern Daylight Time),90630.30000000075,box5,yes,I,1,1,3570.9000000003725,87059.40000000037,9081,DSST,A,,,,9,160,113
