Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),162679.59999996424,O,None,2017,1,,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10823.799999952316,151855.80000001192,7246,yes,SM,B,16.bmp,-120,-120,155092,149067,157108,151078,,,,,1
3,0,0,1,0,0,prac,1,0,m,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),173493.09999996424,O,None,2003,2,,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10809.099999964237,162684.0,7246,no,SM,B,23.bmp,-120,120,165920,159895,167937,161907,,,,,2
4,0,0,0,1,1,prac,1,1,m,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),183956.39999997616,O,m,1644,3,,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10460.699999988079,173495.69999998808,7246,no,SM,B,24.bmp,120,120,176734,170707,178753,172720,,,,,3
2,0,1,0,0,1,prac,1,0,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),194787.59999996424,O,None,2018,4,,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10823.299999952316,183964.30000001192,7246,yes,SM,B,29.bmp,120,-120,187202,181176,189216,183185,,,,,4
3,0,0,1,0,1,prac,1,0,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),205598.19999998808,O,None,2013,5,,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10807.100000023842,194791.09999996424,7246,yes,SM,B,34.bmp,-120,120,198028,192002,200030,194013,,,,,5
1,1,0,0,0,2,prac,1,1,m,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),215594.80000001192,O,m,1172,6,,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,9991.800000011921,205603.0,7246,no,SM,B,39.bmp,-120,-120,208843,202814,210857,204827,,,,,6
2,0,1,0,0,3,prac,1,1,m,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),225591.89999997616,O,m,1174,7,,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,9991.399999976158,215600.5,7246,no,SM,B,40.bmp,120,-120,218838,212812,220855,214823,,,,,7
4,0,0,0,1,3,prac,1,0,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),236404.5,O,None,2014,8,,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10805.900000035763,225598.59999996424,7246,yes,SM,B,47.bmp,120,120,228835,222810,230836,224820,,,,,8
1,1,0,0,0,1,prac,2,1,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),253266.39999997616,O,z,1872,1,,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10690.800000011921,242575.59999996424,7246,yes,SM,B,16.bmp,-120,-120,245814,239787,247829,241799,,,,,1
3,0,0,1,0,1,prac,2,0,m,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),264079.39999997616,O,None,2001,2,,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10806.5,253272.89999997616,7246,no,SM,B,23.bmp,-120,120,256509,250484,258525,252495,,,,,2
4,0,0,0,1,2,prac,2,1,m,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),274443.1999999881,O,m,1547,3,,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10357.699999988079,264085.5,7246,no,SM,B,24.bmp,120,120,267323,261297,269340,263307,,,,,3
2,0,1,0,0,2,prac,2,0,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),285257.09999996424,O,None,2014,4,,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10811.099999964237,274446.0,7246,yes,SM,B,29.bmp,120,-120,277671,271657,279686,273670,,,,,4
3,0,0,1,0,2,prac,2,0,z,Thu Nov 20 2025 18:14:27 GMT-0600 (Central Standard Time),295704.39999997616,O,m,1615,5,,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10442.0,285262.39999997616,7246,yes,SM,B,34.bmp,-120,120,288500,282474,290519,284484,,,,,5
