acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),,093_m_f_n_a.png,O,space,5392,1,1,,,7155,NNB,C,0
0,prac,1,0.0,1-Back,0,m,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),163255.19999999972,098_y_f_n_a.png,O,z,1353,2,1,2224.0,161031.19999999972,7155,NNB,C,1
0,prac,1,1.0,1-Back,0,z,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),166038.0,098_y_f_n_a.png,O,None,2007,3,1,2774.7000000001863,163263.2999999998,7155,NNB,C,2
1,prac,1,0.0,1-Back,1,m,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),168286.8999999999,059_o_m_n_a.png,O,m,1354,4,1,2242.7000000001863,166044.19999999972,7155,NNB,C,3
1,prac,1,0.0,1-Back,0,m,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),170336.3999999999,092_m_m_n_a.png,O,z,1158,5,1,2042.1000000000931,168294.2999999998,7155,NNB,C,4
1,prac,1,1.0,1-Back,0,z,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),171902.6000000001,092_m_m_n_a.png,O,m,785,6,1,1558.7000000001863,170343.8999999999,7155,NNB,C,5
1,prac,1,0.0,1-Back,0,m,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),174818.6000000001,130_o_f_n_a.png,O,None,2013,7,1,2908.3000000002794,171910.2999999998,7155,NNB,C,6
2,prac,1,0.0,1-Back,1,m,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),177417.7999999998,082_m_m_n_a.png,O,m,1702,8,1,2591.7999999998137,174826.0,7155,NNB,C,7
3,prac,1,0.0,1-Back,1,m,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),179733.6000000001,093_m_f_n_a.png,O,m,1536,9,1,2308.0,177425.6000000001,7155,NNB,C,8
4,prac,1,1.0,1-Back,1,z,Mon Jun 02 2025 14:25:03 GMT-0500 (Central Daylight Time),181416.5,093_m_f_n_a.png,O,z,901,10,1,1675.8000000002794,179740.69999999972,7155,NNB,C,9
