acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),,093_m_f_n_a.png,I,space,7345,1,2,,,8073,NNB,C,0
1,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),133390.39999985695,098_y_f_n_a.png,I,m,898,2,2,1753.5999999046326,131636.79999995232,8073,NNB,C,1
2,prac,1,1.0,1-Back,1.0,z,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),135506.5,098_y_f_n_a.png,I,z,1334,3,2,2106.600000143051,133399.89999985695,8073,NNB,C,2
3,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),137322.09999990463,059_o_m_n_a.png,I,m,939,4,2,1804.5,135517.59999990463,8073,NNB,C,3
4,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),138905.29999995232,092_m_m_n_a.png,I,m,717,5,2,1573.4000000953674,137331.89999985695,8073,NNB,C,4
5,prac,1,1.0,1-Back,1.0,z,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),140454.79999995232,092_m_m_n_a.png,I,z,764,6,2,1541.4000000953674,138913.39999985695,8073,NNB,C,5
6,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),142187.59999990463,130_o_f_n_a.png,I,m,843,7,2,1721.7000000476837,140465.89999985695,8073,NNB,C,6
7,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),143770.39999985695,082_m_m_n_a.png,I,m,719,8,2,1574.0,142196.39999985695,8073,NNB,C,7
8,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),145170.0,093_m_f_n_a.png,I,m,617,9,2,1389.7999999523163,143780.20000004768,8073,NNB,C,8
9,prac,1,1.0,1-Back,1.0,z,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),146502.89999985695,093_m_f_n_a.png,I,z,548,10,2,1324.7999999523163,145178.09999990463,8073,NNB,C,9
10,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),148102.29999995232,059_o_m_n_a.png,I,m,812,11,2,1588.7999999523163,146513.5,8073,NNB,C,10
11,prac,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),149685.20000004768,028_y_f_n_a.png,I,m,724,12,2,1573.2000000476837,148112.0,8073,NNB,C,11
0,test,1,0.0,1-Back,,,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),149685.20000004768,098_y_f_n_a.png,I,space,12880,1,2,1573.2000000476837,148112.0,8073,NNB,C,0
1,test,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),172644.39999985695,006_m_f_n_a.png,I,m,527,2,2,1542.7999999523163,171101.59999990463,8073,NNB,C,1
2,test,1,0.0,1-Back,1.0,m,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),174344.39999985695,028_y_f_n_a.png,I,m,681,3,2,1694.3999998569489,172650.0,8073,NNB,C,2
3,test,1,1.0,1-Back,1.0,z,Thu Jan 08 2026 15:39:51 GMT-0600 (Central Standard Time),176043.70000004768,028_y_f_n_a.png,I,z,669,4,2,1693.5,174350.20000004768,8073,NNB,C,3
