Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),174269.5,O,None,2016,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10826.79999999702,163442.70000000298,7187,yes,SM,C,66.bmp,-120,-120,167124,161096,169140,163108,,,,,1
3,0,0,1,0,0,prac,1,0,m,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),184416.1000000015,O,z,1317,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10142.60000000149,174273.5,7187,no,SM,C,73.bmp,-120,120,177953,171927,179970,173939,,,,,2
4,0,0,0,1,0,prac,1,0,m,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),194629.79999999702,O,z,1386,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10209.59999999404,184420.20000000298,7187,no,SM,C,74.bmp,120,120,188101,182073,190117,184086,,,,,3
2,0,1,0,0,1,prac,1,1,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),204909.79999999702,O,z,1461,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10275.39999999851,194634.3999999985,7187,yes,SM,C,79.bmp,120,-120,198314,192288,200330,194299,,,,,4
3,0,0,1,0,2,prac,1,1,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),215140.1000000015,O,z,1412,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10226.80000000447,204913.29999999702,7187,yes,SM,C,84.bmp,-120,120,208594,202567,210611,204579,,,,,5
1,1,0,0,0,3,prac,1,1,m,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),225236.6000000015,O,m,1270,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10092.89999999851,215143.70000000298,7187,no,SM,C,89.bmp,-120,-120,218824,212797,220841,214809,,,,,6
2,0,1,0,0,3,prac,1,0,m,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),235533.5,O,z,1477,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10293.70000000298,225239.79999999702,7187,no,SM,C,90.bmp,120,-120,228921,222893,230938,224906,,,,,7
4,0,0,0,1,4,prac,1,1,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),245913.3999999985,O,z,1565,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10375.60000000149,235537.79999999702,7187,yes,SM,C,97.bmp,120,120,239218,233191,241234,235203,,,,,8
1,1,0,0,0,0,prac,2,0,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),261492.1000000015,O,None,2016,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10827.60000000149,250664.5,7187,yes,SM,C,66.bmp,-120,-120,254347,248318,256363,250332,,,,,1
3,0,0,1,0,1,prac,2,1,m,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),271772.200000003,O,m,1461,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10276.80000000447,261495.3999999985,7187,no,SM,C,73.bmp,-120,120,265176,259149,267193,261161,,,,,2
4,0,0,0,1,2,prac,2,1,m,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),282436.6000000015,O,m,1846,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10661.0,271775.6000000015,7187,no,SM,C,74.bmp,120,120,275457,269429,277473,271441,,,,,3
2,0,1,0,0,3,prac,2,1,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),292748.8999999985,O,z,1485,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10307.89999999851,282441.0,7187,yes,SM,C,79.bmp,120,-120,286120,280094,288138,282105,,,,,4
3,0,0,1,0,3,prac,2,0,z,Wed Jul 30 2025 13:56:16 GMT-0500 (Central Daylight Time),303578.799999997,O,None,2016,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10826.39999999851,292752.3999999985,7187,yes,SM,C,84.bmp,-120,120,296433,290406,298449,292418,,,,,5
