Number,acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,jitter,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,1,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),52663.200000047684,1000,I,z,1108,1,2,2893.899999976158,49769.300000071526,8064,NTS,B,1
3,2,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),55295.700000047684,1200,I,z,641,3,2,2624.100000023842,52671.60000002384,8064,NTS,B,2
4,3,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),58144.800000071526,1400,I,z,649,4,2,2844.0,55300.800000071526,8064,NTS,B,3
9,4,prac,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),61077.200000047684,1500,I,m,645,8,2,2927.0,58150.200000047684,8064,NTS,B,4
4,5,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),64026.300000071526,1400,I,z,755,4,2,2942.0,61084.300000071526,8064,NTS,B,5
1,6,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),66492.10000002384,1000,I,z,679,1,2,2460.100000023842,64032.0,8064,NTS,B,6
2,7,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),69907.80000007153,2000,I,z,630,2,2,3410.2000000476837,66497.60000002384,8064,NTS,B,7
7,8,prac,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),73023.10000002384,1700,I,m,616,6,2,3110.100000023842,69913.0,8064,NTS,B,8
2,9,prac,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),76455.70000004768,2000,I,z,633,2,2,3427.5,73028.20000004768,8064,NTS,B,9
6,10,prac,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),79871.0,1900,I,m,726,5,2,3409.7999999523163,76461.20000004768,8064,NTS,B,10
6,11,prac,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),83220.20000004768,1900,I,m,653,5,2,3344.2000000476837,79876.0,8064,NTS,B,11
8,12,prac,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),86236.20000004768,1600,I,m,629,7,2,3010.5,83225.70000004768,8064,NTS,B,12
3,1,prac,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),117575.70000004768,1600,I,z,832,3,2,3211.0,114364.70000004768,8064,NTS,B,1
8,2,prac,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),120241.89999997616,1200,I,m,672,7,2,2659.5999999046326,117582.30000007153,8064,NTS,B,2
2,3,prac,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),123890.80000007153,1700,I,m,1094,2,2,3643.600000023842,120247.20000004768,8064,NTS,B,3
1,4,prac,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),127556.5,1900,I,z,969,1,2,3659.600000023842,123896.89999997616,8064,NTS,B,4
1,5,prac,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),131005.10000002384,1900,I,z,752,1,2,3443.600000023842,127561.5,8064,NTS,B,5
6,6,prac,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),133404.39999997616,1000,I,m,612,5,2,2393.399999976158,131011.0,8064,NTS,B,6
2,7,prac,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),137070.20000004768,1700,I,m,1177,2,2,3660.8000000715256,133409.39999997616,8064,NTS,B,7
9,8,prac,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),140352.20000004768,1400,I,z,1083,8,2,3277.0,137075.20000004768,8064,NTS,B,8
3,9,prac,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),143501.30000007153,1600,I,z,752,3,2,3144.0,140357.30000007153,8064,NTS,B,9
4,10,prac,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),146833.70000004768,1500,I,m,1048,4,2,3327.2000000476837,143506.5,8064,NTS,B,10
7,11,prac,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),150465.89999997616,2000,I,z,847,6,2,3627.0999999046326,146838.80000007153,8064,NTS,B,11
6,12,prac,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),152914.80000007153,1000,I,m,663,5,2,2444.0,150470.80000007153,8064,NTS,B,12
4,1,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),169643.20000004768,1400,I,z,1290,4,2,2711.5,166931.70000004768,8064,NTS,B,1
6,2,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),172375.30000007153,1900,I,m,810,5,2,2728.0,169647.30000007153,8064,NTS,B,2
2,3,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),175041.30000007153,2000,I,z,633,2,2,2662.3000000715256,172379.0,8064,NTS,B,3
7,4,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),177357.20000004768,1700,I,m,596,6,2,2311.8000000715256,175045.39999997616,8064,NTS,B,4
8,5,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),179723.60000002384,1600,I,m,739,7,2,2362.2999999523163,177361.30000007153,8064,NTS,B,5
4,6,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),181889.10000002384,1400,I,z,733,4,2,2161.899999976158,179727.20000004768,8064,NTS,B,6
2,7,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),184505.0,2000,I,z,592,2,2,2612.399999976158,181892.60000002384,8064,NTS,B,7
3,8,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),186470.80000007153,1200,I,z,743,3,2,1961.4000000953674,184509.39999997616,8064,NTS,B,8
4,9,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),188486.70000004768,1400,I,z,594,4,2,2012.1000000238419,186474.60000002384,8064,NTS,B,9
9,10,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),190686.39999997616,1500,I,m,678,8,2,2196.0999999046326,188490.30000007153,8064,NTS,B,10
3,11,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),192796.30000007153,1200,I,z,893,3,2,2106.3000000715256,190690.0,8064,NTS,B,11
7,12,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),195118.0,1700,I,m,611,6,2,2317.7999999523163,192800.20000004768,8064,NTS,B,12
9,13,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),197370.60000002384,1500,I,m,719,8,2,2249.0,195121.60000002384,8064,NTS,B,13
1,14,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),199350.30000007153,1000,I,z,962,1,2,1975.9000000953674,197374.39999997616,8064,NTS,B,14
8,15,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),201916.20000004768,1600,I,m,939,7,2,2562.100000023842,199354.10000002384,8064,NTS,B,15
7,15,test,1,A,circle.png,0,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),204881.89999997616,1700,I,z,1249,6,2,2961.899999976158,201920.0,8064,NTS,B,16
6,16,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),207597.60000002384,1900,I,m,796,5,2,2712.2000000476837,204885.39999997616,8064,NTS,B,17
3,17,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),209597.10000002384,1200,I,z,771,3,2,1996.0,207601.10000002384,8064,NTS,B,18
2,18,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),212313.10000002384,2000,I,z,684,2,2,2712.2999999523163,209600.80000007153,8064,NTS,B,19
6,19,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),215078.60000002384,1900,I,m,844,5,2,2761.600000023842,212317.0,8064,NTS,B,20
8,20,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),217311.20000004768,1600,I,m,610,7,2,2228.5,215082.70000004768,8064,NTS,B,21
9,21,test,1,A,circle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),219477.39999997616,1500,I,m,637,8,2,2162.2999999523163,217315.10000002384,8064,NTS,B,22
1,22,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),221260.20000004768,1000,I,z,763,1,2,1779.3000000715256,219480.89999997616,8064,NTS,B,23
1,23,test,1,A,circle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),222926.20000004768,1000,I,z,645,1,2,1662.3999999761581,221263.80000007153,8064,NTS,B,24
4,1,test,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),236205.30000007153,1500,I,m,988,4,2,2512.5,233692.80000007153,8064,NTS,B,1
4,2,test,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),237971.30000007153,1000,I,m,748,12,2,1762.0,236209.30000007153,8064,NTS,B,2
3,3,test,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),240770.70000004768,2000,I,z,778,11,2,2796.0,237974.70000004768,8064,NTS,B,3
8,4,test,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),243553.30000007153,1700,I,m,1059,15,2,2778.7000000476837,240774.60000002384,8064,NTS,B,4
2,5,test,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),246419.89999997616,1700,I,m,1149,2,2,2862.6999999284744,243557.20000004768,8064,NTS,B,5
1,6,test,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),249018.20000004768,1900,I,z,667,1,2,2593.7000000476837,246424.5,8064,NTS,B,6
6,7,test,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),250734.10000002384,1000,I,m,687,5,2,1712.3999999761581,249021.70000004768,8064,NTS,B,7
2,8,test,1,B,triangle.png,1,m,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),252600.0,1200,I,m,643,10,2,1862.2999999523163,250737.70000004768,8064,NTS,B,8
7,9,test,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),255532.5,2000,I,z,905,6,2,2928.7999999523163,252603.70000004768,8064,NTS,B,9
7,10,test,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),258248.5,2000,I,z,684,6,2,2712.100000023842,255536.39999997616,8064,NTS,B,10
3,11,test,1,B,triangle.png,1,z,Mon Dec 08 2025 08:20:27 GMT-0600 (Central Standard Time),261064.10000002384,2000,I,z,793,11,2,2811.7999999523163,258252.30000007153,8064,NTS,B,11
