acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),33620.700000047684,I,m,2344,,,3,no,1,3861.600000023842,29759.100000023842,QHZXPC,QHZWPC,8106,LC,C,,,1
2,1,0.0,prac,1,m,30000.0,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),37037.40000009537,I,m,1886,,,5,no,1,3412.3000000715256,33625.10000002384,LNDPRSKQB,LNDPRSJQB,8106,LC,C,,,2
3,1,0.0,prac,1,m,30000.0,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),39368.800000071526,I,m,804,,,1,no,1,2326.0,37042.800000071526,RNV,FNV,8106,LC,C,,,3
4,1,0.0,prac,1,z,30000.0,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),42767.800000071526,I,z,1874,,,2,yes,1,3394.399999976158,39373.40000009537,NBGFSM,NBGFSM,8106,LC,C,,,4
5,1,0.0,prac,1,z,30000.0,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),45350.300000071526,I,z,1046,,,4,yes,1,2578.2000000476837,42772.10000002384,RSM,RSM,8106,LC,C,,,5
6,1,0.0,prac,1,z,30000.0,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),49482.40000009537,I,z,2597,,,6,yes,1,4127.900000095367,45354.5,CSDBFPHXZ,CSDBFPHXZ,8106,LC,C,,,6
1,1,2.432999849319458,test,1,m,27567.000150680542,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),55297.60000002384,I,m,2420,2420,,1,no,1,2430.1999999284744,52867.40000009537,HCF,RCF,8106,LC,C,50202,,1
2,1,3.7819998264312744,test,1,m,26218.000173568726,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),56647.5,I,m,1346,1346,,2,no,1,1346.5,55301.0,QTPRJX,QTPNJX,8106,LC,C,52635,,2
3,1,6.113999843597412,test,1,m,23886.000156402588,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),58979.60000002384,I,m,2317,2317,,3,no,1,2329.1999999284744,56650.40000009537,MZDYGVGKQ,MZDYGLBKQ,8106,LC,C,53985,,3
4,1,7.363999843597412,test,1,m,22636.000156402588,Tue Apr 14 2026 09:59:13 GMT-0500 (Central Daylight Time),60229.0,I,m,1232,1232,,4,no,1,1245.8999999761581,58983.10000002384,FQTNMK,JQTNMK,8106,LC,C,56318,,4
