acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),,097_m_f_n_a.png,O,space,8646,1,1,,,7141,NNB,B,0
1,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),112922.19999999925,152_y_f_n_a.png,O,m,1522,2,1,2390.199999999255,110532.0,7141,NNB,B,1
2,prac,1,1.0,1-Back,1,z,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),114638.30000000075,152_y_f_n_a.png,O,z,925,3,1,1706.4000000003725,112931.90000000037,7141,NNB,B,2
3,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),116472.40000000037,176_o_m_n_a.png,O,m,967,4,1,1826.300000000745,114646.09999999963,7141,NNB,B,3
4,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),118136.80000000075,126_m_m_n_a.png,O,m,874,5,1,1657.1000000014901,116479.69999999925,7141,NNB,B,4
5,prac,1,1.0,1-Back,1,z,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),119701.09999999963,126_m_m_n_a.png,O,z,777,6,1,1556.0999999996275,118145.0,7141,NNB,B,5
6,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),121467.30000000075,086_o_f_n_a.png,O,m,981,7,1,1757.4000000003725,119709.90000000037,7141,NNB,B,6
7,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),123353.59999999963,178_m_m_n_a.png,O,m,1017,8,1,1876.0,121477.59999999963,7141,NNB,B,7
8,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),125051.80000000075,097_m_f_n_a.png,O,m,908,9,1,1690.0,123361.80000000075,7141,NNB,B,8
9,prac,1,1.0,1-Back,1,z,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),126635.30000000075,097_m_f_n_a.png,O,z,810,10,1,1576.6000000014901,125058.69999999925,7141,NNB,B,9
10,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),128149.5,176_o_m_n_a.png,O,m,742,11,1,1506.4000000003725,126643.09999999963,7141,NNB,B,10
11,prac,1,0.0,1-Back,1,m,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),129833.09999999963,173_y_f_n_a.png,O,m,813,12,1,1674.2999999988824,128158.80000000075,7141,NNB,B,11
0,test,1,0.0,1-Back,,,Fri May 16 2025 17:48:30 GMT-0500 (Central Daylight Time),129833.09999999963,152_y_f_n_a.png,O,space,8380,1,1,1674.2999999988824,128158.80000000075,7141,NNB,B,0
