acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),28697.29999999702,I,z,1882,,,6,yes,1,3411.699999988079,25285.60000000894,CSDBFPHXZ,CSDBFPHXZ,8051,LC,B,,,1
2,1,0.0,prac,1,m,30000.0,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),31113.10000000894,I,m,883,,,1,no,1,2411.5,28701.60000000894,RNV,FNV,8051,LC,B,,,2
3,1,0.0,prac,1,z,30000.0,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),33629.0,I,z,979,,,2,yes,1,2511.5,31117.5,NBGFSM,NBGFSM,8051,LC,B,,,3
4,1,0.0,prac,1,z,30000.0,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),36044.79999999702,I,z,880,,,4,yes,1,2411.8999999910593,33632.90000000596,RSM,RSM,8051,LC,B,,,4
4,1,0.0,prac,0,m,30000.0,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),38510.79999999702,I,z,943,,,3,no,1,2462.0,36048.79999999702,QHZXPC,QHZWPC,8051,LC,B,,,5
5,1,0.0,prac,1,m,30000.0,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),41243.29999999702,I,m,1196,,,5,no,1,2727.5999999940395,38515.70000000298,LNDPRSKQB,LNDPRSJQB,8051,LC,B,,,6
1,1,1.2330000400543213,test,1,m,28766.99995994568,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),50123.90000000596,I,m,1220,1220,,1,no,1,1230.2000000029802,48893.70000000298,HCF,RCF,8051,LC,B,45459,,1
2,1,2.56600022315979,test,1,m,27433.99977684021,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),51456.90000000596,I,m,1313,1313,,2,no,1,1329.5,50127.40000000596,QTPRJX,QTPNJX,8051,LC,B,46693,,2
3,1,4.433000087738037,test,1,m,25566.999912261963,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),53323.0,I,m,1853,1853,,3,no,1,1862.5999999940395,51460.40000000596,MZDYGVGKQ,MZDYGLBKQ,8051,LC,B,48026,,3
4,1,5.39900016784668,test,1,m,24600.99983215332,Wed Jun 04 2025 14:49:01 GMT-0500 (Central Daylight Time),54289.10000000894,I,m,946,946,,4,no,1,962.9000000059605,53326.20000000298,FQTNMK,JQTNMK,8051,LC,B,49892,,4
