acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),35601.89999997616,O,m,2443,,,1,no,1,3960.099999964237,31641.80000001192,RNV,FNV,7139,LC,B,,,1
2,1,0.0,prac,1,m,30000.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),40249.30000001192,O,m,3126,,,5,no,1,4642.200000047684,35607.09999996424,LNDPRSKQB,LNDPRSJQB,7139,LC,B,,,2
3,1,0.0,prac,1,z,30000.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),43865.0,O,z,2084,,,4,yes,1,3610.800000011921,40254.19999998808,RSM,RSM,7139,LC,B,,,3
4,1,0.0,prac,1,m,30000.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),48380.19999998808,O,m,2982,,,3,no,1,4511.5,43868.69999998808,QHZXPC,QHZWPC,7139,LC,B,,,4
5,1,0.0,prac,1,z,30000.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),53062.19999998808,O,z,3159,,,2,yes,1,4674.800000011921,48387.39999997616,NBGFSM,NBGFSM,7139,LC,B,,,5
6,1,0.0,prac,1,z,30000.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),59377.89999997616,O,z,4804,,,6,yes,1,6307.899999976158,53070.0,CSDBFPHXZ,CSDBFPHXZ,7139,LC,B,,,6
1,1,1.75,test,1,m,28250.0,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),68091.69999998808,O,m,1745,1745,,1,no,1,1746.199999988079,66345.5,HCF,RCF,7139,LC,B,64590,,1
2,1,4.065999984741211,test,1,m,25934.00001525879,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),70407.5,O,m,2298,2298,,2,no,1,2311.100000023842,68096.39999997616,QTPRJX,QTPNJX,7139,LC,B,66341,,2
3,1,8.247999906539917,test,1,m,21752.000093460083,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),74590.0,O,m,4176,4176,,3,no,1,4178.100000023842,70411.89999997616,MZDYGVGKQ,MZDYGLBKQ,7139,LC,B,68657,,3
4,1,10.062999963760376,test,1,m,19937.000036239624,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),76405.0,O,m,1799,1799,,4,no,1,1810.300000011921,74594.69999998808,FQTNMK,JQTNMK,7139,LC,B,72840,,4
5,1,11.779000043869019,test,1,z,18220.99995613098,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),78121.19999998808,O,z,1704,1704,,5,yes,1,1711.6000000238419,76409.59999996424,CLJ,CLJ,7139,LC,B,74654,,5
6,1,14.210999965667725,test,1,m,15789.000034332275,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),80553.0,O,m,2414,2414,,6,no,1,2429.400000035763,78123.59999996424,JGDMNSVPW,JGZMNSVPW,7139,LC,B,76368,,6
7,1,18.493000030517578,test,1,z,11506.999969482422,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),84835.19999998808,O,z,4261,4261,,7,yes,1,4278.199999988079,80557.0,FPTVHKCBJ,FPTVHKCBJ,7139,LC,B,78802,,7
8,1,20.312999963760376,test,1,m,9687.000036239624,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),86654.59999996424,O,m,1812,1812,,8,no,1,1813.8999999761581,84840.69999998808,XRPZBS,ZRPBDH,7139,LC,B,83086,,8
9,1,22.109999895095825,test,1,m,7890.000104904175,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),88451.39999997616,O,m,1784,1784,,9,no,1,1793.0999999642372,86658.30000001192,ZSQ,ZSP,7139,LC,B,84903,,9
10,1,25.425999879837036,test,1,z,4574.000120162964,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),91768.0,O,z,3305,3305,,10,yes,1,3311.100000023842,88456.89999997616,MPZRXL,MPZRXL,7139,LC,B,86702,,10
11,1,27.156999826431274,test,1,m,2843.0001735687256,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),93499.0,O,m,1725,1725,,11,no,1,1726.6000000238419,91772.39999997616,KJH,KRH,7139,LC,B,90017,,11
11,1,30.006999969482422,test,0,z,-6.999969482421875,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),96349.09999996424,O,None,2846,2846,,12,yes,1,2846.399999976158,93502.69999998808,SMNHVTFCB,SMNHVTFCB,7139,LC,B,91747,,12
1,2,4.631999969482422,test,1,z,25368.000030517578,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),104563.89999997616,O,z,4608,,4608.0,1,yes,1,11061.199999988079,93502.69999998808,PRDBZTYFN,PRDBZTYFN,7139,LC,B,,98183.0,1
2,2,6.814000129699707,test,1,m,23185.999870300293,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),106746.0,O,m,2161,,2161.0,2,no,1,13243.300000011921,93502.69999998808,NCWJDZ,NCMJDZ,7139,LC,B,,102814.0,2
3,2,8.248000144958496,test,1,m,21751.999855041504,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),108179.89999997616,O,m,1421,,1421.0,3,no,1,14677.199999988079,93502.69999998808,KHW,KBW,7139,LC,B,,104994.0,3
4,2,10.446000099182129,test,1,m,19553.99990081787,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),110378.0,O,m,2176,,2176.0,4,no,1,16875.30000001192,93502.69999998808,ZRBGMF,ZRBCMF,7139,LC,B,,106431.0,4
5,2,12.210999965667725,test,1,m,17789.000034332275,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),112142.5,O,m,1754,,1754.0,5,no,1,18639.80000001192,93502.69999998808,BTH,BYH,7139,LC,B,,108629.0,5
6,2,16.061000108718872,test,1,z,13938.999891281128,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),115992.5,O,z,3831,,3831.0,6,yes,1,22489.80000001192,93502.69999998808,XWKQRYCNZ,XWKQRYCNZ,7139,LC,B,,110391.0,6
7,2,18.57200002670288,test,1,z,11427.99997329712,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),118505.39999997616,O,z,2492,,2492.0,7,yes,1,25002.69999998808,93502.69999998808,HNPDLK,HNPDLK,7139,LC,B,,114243.0,7
8,2,22.006999969482422,test,1,m,7993.000030517578,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),121940.39999997616,O,m,3426,,3426.0,8,no,1,28437.69999998808,93502.69999998808,WMQTRSGLZ,WMQTRZGLZ,7139,LC,B,,116757.0,8
9,2,23.640000104904175,test,1,z,6359.999895095825,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),123573.09999996424,O,z,1627,,1627.0,9,yes,1,30070.399999976158,93502.69999998808,JPN,JPN,7139,LC,B,,120189.0,9
10,2,25.371999979019165,test,1,m,4628.000020980835,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),125305.30000001192,O,m,1720,,1720.0,10,no,1,31802.600000023842,93502.69999998808,QLXSVT,QLNSVT,7139,LC,B,,121823.0,10
10,2,30.022000074386597,test,0,z,-22.00007438659668,Fri May 09 2025 09:57:04 GMT-0500 (Central Daylight Time),129955.19999998808,O,None,4646,,4646.0,11,yes,1,36452.5,93502.69999998808,YXHKZVFPB,YXHKZVFPD,7139,LC,B,,123553.0,11
