Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,296,140,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),,box1,yes,O,1,1,,,7722,DSST,A,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,329,135,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),88112.60000002384,box8,yes,O,1,1,5680.700000047684,82431.89999997616,7722,DSST,A,,,,1,160,113
),2,1,0.0,3,prac,yes,1,3,120000.0,263,139,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),93627.5,box3,yes,O,1,1,4740.700000047684,88886.79999995232,7722,DSST,A,,,,2,160,113
T,3,1,0.0,2,prac,yes,1,2,120000.0,314,150,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),99075.10000002384,box2,yes,O,1,1,4673.100000023842,94402.0,7722,DSST,A,,,,3,160,113
-,4,1,0.0,1,prac,yes,1,1,120000.0,309,144,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),104790.70000004768,box1,yes,O,1,1,4940.200000047684,99850.5,7722,DSST,A,,,,4,160,113
L,5,1,0.0,4,prac,yes,1,4,120000.0,265,143,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),108689.20000004768,box4,yes,O,1,1,3117.9000000953674,105571.29999995232,7722,DSST,A,,,,5,160,113
^,6,1,0.0,7,prac,yes,1,7,120000.0,256,145,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),113338.39999997616,box7,yes,O,1,1,3875.0,109463.39999997616,7722,DSST,A,,,,6,160,113
O,7,1,0.0,6,prac,yes,1,6,120000.0,296,142,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),122151.5,box6,yes,O,1,1,8036.399999976158,114115.10000002384,7722,DSST,A,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,300,140,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),130682.89999997616,box5,yes,O,1,1,7757.699999928474,122925.20000004768,7722,DSST,A,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,290,143,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),137381.20000004768,box9,yes,O,1,1,5925.600000023842,131455.60000002384,7722,DSST,A,,,,9,160,113
T,1,1,3.9709999561309814,2,test,yes,1,2,116029.00004386902,210,130,Mon Dec 15 2025 16:50:54 GMT-0600 (Central Standard Time),147693.70000004768,box2,yes,O,1,1,3960.4000000953674,143733.29999995232,7722,DSST,A,142682.0,143522.0,139561.0,1,160,113
