acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),72424.90000000596,CFD-BM-022-004-HC.jpg,1500,solid,I,m,604,3,1,2916.7999999970198,69508.10000000894,9023,ATS,C,1
2,prac,1,A,haborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),74908.0,CFD-WF-023-013-A.jpg,1000,solid,I,z,667,12,1,5399.899999991059,69508.10000000894,9023,ATS,C,2
3,prac,1,A,haborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),78258.10000000894,CFD-WM-036-018-A.jpg,1900,solid,I,z,644,8,1,8750.0,69508.10000000894,9023,ATS,C,3
4,prac,1,A,haborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),80858.10000000894,CFD-BF-002-018-A.jpg,1200,solid,I,z,586,6,1,11350.0,69508.10000000894,9023,ATS,C,4
5,prac,1,A,haborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),84041.30000001192,CFD-BM-034-035-HC.jpg,1700,solid,I,m,669,1,1,14533.20000000298,69508.10000000894,9023,ATS,C,5
6,prac,1,A,haborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),87108.0,CFD-WF-013-009-HC.jpg,1500,solid,I,m,758,11,1,17599.89999999106,69508.10000000894,9023,ATS,C,6
7,prac,1,A,haborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),89524.80000001192,CFD-BF-031-020-A.jpg,1000,solid,I,z,608,4,1,20016.70000000298,69508.10000000894,9023,ATS,C,7
8,prac,1,A,haborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),93307.80000001192,CFD-BF-019-004-HC.jpg,2000,solid,I,m,967,5,1,23799.70000000298,69508.10000000894,9023,ATS,C,8
9,prac,1,A,haborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),96508.10000000894,CFD-BM-043-014-A.jpg,1600,solid,I,z,784,2,1,27000.0,69508.10000000894,9023,ATS,C,9
10,prac,1,A,haborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),99608.0,CFD-WM-028-005-HC.jpg,1400,solid,I,m,888,7,1,30099.89999999106,69508.10000000894,9023,ATS,C,10
11,prac,1,A,haborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),103108.20000000298,CFD-WF-037-016-A.jpg,1600,solid,I,z,1092,10,1,33600.09999999404,69508.10000000894,9023,ATS,C,11
12,prac,1,A,haborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),106458.10000000894,CFD-WM-035-036-HC.jpg,1700,solid,I,m,836,9,1,36950.0,69508.10000000894,9023,ATS,C,12
1,prac,1,B,mfborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),146874.70000000298,CFD-WM-034-040-A.jpg,1200,6,I,m,985,dash,1,2983.7999999970198,143890.90000000596,9023,ATS,C,1
2,prac,1,B,mfborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),149308.10000000894,CFD-WF-013-009-HC.jpg,1000,12,I,z,617,dash,1,5417.20000000298,143890.90000000596,9023,ATS,C,2
3,prac,1,B,mfborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),151708.10000000894,CFD-BF-031-020-A.jpg,1000,4,I,z,583,dash,1,7817.20000000298,143890.90000000596,9023,ATS,C,3
4,prac,1,B,mfborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),154674.70000000298,CFD-BF-019-004-HC.jpg,1400,7,I,z,760,dash,1,10783.79999999702,143890.90000000596,9023,ATS,C,4
5,prac,1,B,mfborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),158107.90000000596,CFD-WM-036-018-A.jpg,1700,9,I,m,917,dash,1,14217.0,143890.90000000596,9023,ATS,C,5
6,prac,1,B,mfborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),161758.20000000298,CFD-WF-001-010-HC.jpg,1900,8,I,z,948,dash,1,17867.29999999702,143890.90000000596,9023,ATS,C,6
7,prac,1,B,mfborder.png,1,m,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),164958.0,CFD-BM-022-004-HC.jpg,1700,1,I,m,714,dash,1,21067.09999999404,143890.90000000596,9023,ATS,C,7
8,prac,1,B,mfborder.png,1,z,Wed Jul 09 2025 16:26:00 GMT-0400 (Eastern Daylight Time),167974.70000000298,CFD-BF-042-031-HC.jpg,1500,3,I,z,721,dash,1,24083.79999999702,143890.90000000596,9023,ATS,C,8
