acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),53287.89999985695,CFD-BM-034-035-HC.jpg,1700,solid,I,m,962,1,2,3449.2000000476837,49838.699999809265,8026,ATS,C,1
2,prac,1,A,haborder.png,1,z,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),55687.0,CFD-BF-031-020-A.jpg,1000,solid,I,z,612,4,2,5848.300000190735,49838.699999809265,8026,ATS,C,2
3,prac,1,A,haborder.png,1,z,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),58054.0,CFD-WF-023-013-A.jpg,1000,solid,I,z,597,12,2,8215.300000190735,49838.699999809265,8026,ATS,C,3
4,prac,1,A,haborder.png,1,z,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),61068.5,CFD-BM-043-014-A.jpg,1600,solid,I,z,623,2,2,11229.800000190735,49838.699999809265,8026,ATS,C,4
5,prac,1,A,haborder.png,1,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),64500.89999985695,CFD-BF-019-004-HC.jpg,2000,solid,I,m,647,5,2,14662.200000047684,49838.699999809265,8026,ATS,C,5
6,prac,1,A,haborder.png,1,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),67283.29999995232,CFD-WM-028-005-HC.jpg,1400,solid,I,m,591,7,2,17444.60000014305,49838.699999809265,8026,ATS,C,6
7,prac,1,A,haborder.png,1,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),70115.79999995232,CFD-WF-013-009-HC.jpg,1500,solid,I,m,549,11,2,20277.10000014305,49838.699999809265,8026,ATS,C,7
8,prac,1,A,haborder.png,1,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),72931.59999990463,CFD-BM-022-004-HC.jpg,1500,solid,I,m,525,3,2,23092.900000095367,49838.699999809265,8026,ATS,C,8
9,prac,1,A,haborder.png,1,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),75964.0,CFD-WM-035-036-HC.jpg,1700,solid,I,m,533,9,2,26125.300000190735,49838.699999809265,8026,ATS,C,9
10,prac,1,A,haborder.png,1,z,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),79229.59999990463,CFD-WM-036-018-A.jpg,1900,solid,I,z,572,8,2,29390.900000095367,49838.699999809265,8026,ATS,C,10
11,prac,1,A,haborder.png,1,z,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),81728.79999995232,CFD-BF-002-018-A.jpg,1200,solid,I,z,502,6,2,31890.10000014305,49838.699999809265,8026,ATS,C,11
12,prac,1,A,haborder.png,1,z,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),84578.0,CFD-WF-037-016-A.jpg,1600,solid,I,z,451,10,2,34739.300000190735,49838.699999809265,8026,ATS,C,12
0,prac,1,B,mfborder.png,0,m,Thu May 22 2025 12:38:43 GMT-0500 (Central Daylight Time),106187.5,CFD-BM-043-014-A.jpg,2000,5,I,None,1516,dash,2,4298.400000095367,101889.09999990463,8026,ATS,C,1
