acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),-224,-192,60605.699999809265,CFD-BM-204-003-N.jpg,Sam,64,I,None,3016,,3016,,,1,1,4028.800000190735,-416,-256,56576.89999961853,9017,FN,A,,49342,,,1,192,-320,-224
1,prac,1,1,,343.0,-2.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),416,32,65004.699999809265,CFD-WM-012-001-N.jpg,John,64,I,1,1303,,1303,,,2,1,2323.6000003814697,224,-32,62681.099999427795,9017,FN,A,,55442,,,2,192,320,0
2,prac,1,1,,-282.0,228.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),-224,256,67488.29999923706,CFD-LF-249-132-N.jpg,Tina,64,I,1,1451,,1451,,,3,1,2481.0,-416,192,65007.29999923706,9017,FN,A,,57775,,,3,192,-320,224
3,prac,1,1,,335.0,-240.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),416,-192,69705.0,CFD-BM-204-003-N.jpg,Sam,64,I,1,1184,,1184,,,4,1,2211.300000190735,224,-256,67493.69999980927,9017,FN,A,,60258,,,4,192,320,-224
4,prac,1,1,,-299.0,4.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),-224,32,71854.5999994278,CFD-WM-012-001-N.jpg,John,64,I,1,1126,,1126,,,5,1,2144.0999994277954,-416,-32,69710.5,9017,FN,A,,62476,,,5,192,-320,0
5,prac,1,1,,304.0,206.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),416,256,73938.39999961853,CFD-LF-249-132-N.jpg,Tina,64,I,1,1057,,1057,,,6,1,2081.6000003814697,224,192,71856.79999923706,9017,FN,A,,64625,,,6,192,320,224
0,prac_test,1,0,m,304.0,206.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),416,256,117372.39999961853,CFD-BM-204-003-N.jpg,John,64,I,None,4015,,,4015,,2,1,5031.39999961853,224,192,112341.0,9017,FN,A,,,105109,,1,192,320,224
0,prac_test,1,0,z,304.0,206.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),416,256,122921.69999980927,CFD-LF-249-132-N.jpg,Tina,64,I,m,3753,,,3753,,3,1,5534.900000572205,224,192,117386.79999923706,9017,FN,A,,,110142,,2,192,320,224
0,prac_test,1,0,m,304.0,206.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),416,256,127955.19999980927,CFD-WM-012-001-N.jpg,Sam,64,I,None,4015,,,4015,,1,1,5018.5,224,192,122936.69999980927,9017,FN,A,,,115693,,3,192,320,224
0,prac,2,0,,304.0,206.0,Wed May 07 2025 11:38:55 GMT-0400 (Eastern Daylight Time),-224,-192,145038.39999961853,CFD-BM-204-003-N.jpg,Sam,64,I,None,3003,,3003,4015,,1,1,4021.3999996185303,-416,-256,141017.0,9017,FN,A,,133775,115693,,1,192,-320,-224
