acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,-192,87753.5,CFD-BM-250-170-N.jpg,Sam,64,O,None,3014,,3014,,,1,1,4022.100000023842,-416,-256,83731.39999997616,7705,FN,C,,77968,,,1,192,-320,-224
1,prac,1,1,,351.0,-7.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,32,92101.30000001192,CFD-WM-255-219-N.jpg,John,64,O,1,1296,,1296,,,2,1,2309.800000011921,224,-32,89791.5,7705,FN,C,,84031,,,2,192,320,0
2,prac,1,1,,-325.0,225.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,256,95117.89999997616,CFD-LF-208-127-N.jpg,Tina,64,O,1,1996,,1996,,,3,1,3015.099999964237,-416,192,92102.80000001192,7705,FN,C,,86348,,,3,192,-320,224
3,prac,1,1,,339.0,-224.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,-192,97300.19999998808,CFD-BM-250-170-N.jpg,Sam,64,O,1,1164,,1164,,,4,1,2180.5,224,-256,95119.69999998808,7705,FN,C,,89363,,,4,192,320,-224
4,prac,1,1,,-337.0,-8.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,32,99516.10000002384,CFD-WM-255-219-N.jpg,John,64,O,1,1188,,1188,,,5,1,2214.600000023842,-416,-32,97301.5,7705,FN,C,,91547,,,5,192,-320,0
5,prac,1,1,,320.0,222.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,101532.30000001192,CFD-LF-208-127-N.jpg,Tina,64,O,1,998,,998,,,6,1,2014.9000000357628,224,192,99517.39999997616,7705,FN,C,,93761,,,6,192,320,224
1,prac,1,1,z,320.0,222.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,152299.89999997616,CFD-LF-208-127-N.jpg,Tina,64,O,z,2556,,,2556,,3,1,4347.5,224,192,147952.39999997616,7705,FN,C,,,142196,,1,192,320,224
2,prac,1,1,m,320.0,222.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,155598.10000002384,CFD-WM-255-219-N.jpg,Sam,64,O,m,1502,,,1502,,1,1,3290.600000023842,224,192,152307.5,7705,FN,C,,,146545,,2,192,320,224
3,prac,1,1,m,320.0,222.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,158366.39999997616,CFD-BM-250-170-N.jpg,John,64,O,m,980,,,980,,2,1,2761.699999988079,224,192,155604.69999998808,7705,FN,C,,,149844,,3,192,320,224
1,learn,1,1,,-337.0,-224.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,-192,176974.69999998808,CFD-BF-243-164-N.jpg,Emily,64,O,1,1745,1745,,,,13,1,2759.5,-416,-256,174215.19999998808,7705,FN,C,168454,,,,1,192,-320,-224
2,learn,1,1,,-308.0,221.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,256,179407.39999997616,CFD-BF-207-004-N.jpg,Lisa,64,O,1,1412,1412,,,,9,1,2431.2999999523163,-416,192,176976.10000002384,7705,FN,C,171220,,,,2,192,-320,224
3,learn,1,1,,279.0,219.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,181757.19999998808,CFD-WM-230-131-N.jpg,Paul,64,O,1,1317,1317,,,,18,1,2348.399999976158,224,192,179408.80000001192,7705,FN,C,173654,,,,3,192,320,224
4,learn,1,1,,-313.0,-233.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,-192,184472.10000002384,CFD-BM-216-088-N.jpg,David,64,O,1,1682,1682,,,,7,1,2712.900000035763,-416,-256,181759.19999998808,7705,FN,C,176005,,,,4,192,-320,-224
5,learn,1,1,,318.0,-232.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,-192,186873.39999997616,CFD-WM-252-224-N.jpg,Carl,64,O,1,1369,1369,,,,22,1,2399.599999964237,224,-256,184473.80000001192,7705,FN,C,178718,,,,5,192,320,-224
6,learn,1,1,,-316.0,220.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,256,189454.5,CFD-WF-224-099-N.jpg,Kate,64,O,1,1563,1563,,,,27,1,2579.699999988079,-416,192,186874.80000001192,7705,FN,C,181117,,,,6,192,-320,224
7,learn,1,1,,-306.0,5.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,32,191703.80000001192,CFD-BM-216-088-N.jpg,David,64,O,1,1219,1219,,,,8,1,2248.100000023842,-416,-32,189455.69999998808,7705,FN,C,183700,,,,7,192,-320,0
8,learn,1,1,,-319.0,217.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,256,194236.80000001192,CFD-WM-252-224-N.jpg,Carl,64,O,1,1507,1507,,,,21,1,2531.699999988079,-416,192,191705.10000002384,7705,FN,C,185949,,,,8,192,-320,224
9,learn,1,1,,-319.0,217.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),-224,256,196569.39999997616,CFD-BF-227-137-N.jpg,Lucy,64,O,1,1301,1301,,,,15,1,2331.2999999523163,-416,192,194238.10000002384,7705,FN,C,188482,,,,9,192,-320,224
10,learn,1,1,,335.0,228.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,199151.69999998808,CFD-BF-239-180-N.jpg,Sarah,64,O,1,1545,1545,,,,12,1,2572.599999964237,224,192,196579.10000002384,7705,FN,C,190822,,,,10,192,320,224
11,learn,1,1,,335.0,228.0,Wed Nov 19 2025 12:42:50 GMT-0600 (Central Standard Time),416,256,201700.5,CFD-LM-237-264-N.jpg,Jack,64,O,1,1530,1530,,,,36,1,2547.199999988079,224,192,199153.30000001192,7705,FN,C,193399,,,,11,192,320,224
