Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,333,133,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),,box1,yes,I,1,,,,8063,DSST,A,,,,0,160,113
^,1,1,0.0,7,prac,yes,1,7,120000.0,291,148,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),31488.200000047684,box7,yes,I,1,,3486.100000143051,28002.099999904633,8063,DSST,A,,,,1,160,113
),2,1,0.0,3,prac,yes,1,3,120000.0,247,125,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),36003.39999985695,box3,yes,I,1,,3741.2999999523163,32262.099999904633,8063,DSST,A,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,346,141,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),40118.700000047684,box8,yes,I,1,,3341.100000143051,36777.59999990463,8063,DSST,A,,,,3,160,113
O,4,1,0.0,6,prac,yes,1,6,120000.0,165,136,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),44567.39999985695,box6,yes,I,1,,3672.399999856949,40895.0,8063,DSST,A,,,,4,160,113
U,5,1,0.0,5,prac,yes,1,5,120000.0,273,140,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),48132.89999985695,box5,yes,I,1,,2792.5,45340.39999985695,8063,DSST,A,,,,5,160,113
T,6,1,0.0,2,prac,yes,1,2,120000.0,357,141,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),52048.5,box2,yes,I,1,,3141.5,48907.0,8063,DSST,A,,,,6,160,113
+,7,1,0.0,9,prac,yes,1,9,120000.0,274,154,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),56063.799999952316,box9,yes,I,1,,3243.0999999046326,52820.700000047684,8063,DSST,A,,,,7,160,113
-,8,1,0.0,1,prac,yes,1,1,120000.0,317,129,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),59728.799999952316,box1,yes,I,1,,2892.5,56836.299999952316,8063,DSST,A,,,,8,160,113
L,9,1,0.0,4,prac,yes,1,4,120000.0,343,151,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),63112.700000047684,box4,yes,I,1,,2609.300000190735,60503.39999985695,8063,DSST,A,,,,9,160,113
T,1,1,2.986999988555908,2,test,yes,1,2,117013.00001144409,295,146,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),70009.20000004768,box2,yes,I,1,,2977.300000190735,67031.89999985695,8063,DSST,A,67147.0,67855.0,64878.0,1,160,113
-,2,1,5.6529998779296875,1,test,yes,1,1,114347.00012207031,339,149,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),72675.0,box1,yes,I,1,,2651.9000000953674,70023.09999990463,8063,DSST,A,69677.0,70521.0,67869.0,2,160,113
),3,1,8.019999980926514,3,test,yes,1,3,111980.00001907349,329,154,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),75041.09999990463,box3,yes,I,1,,2355.899999856949,72685.20000004768,8063,DSST,A,72276.0,72887.0,70531.0,3,160,113
^,4,1,11.300999879837036,7,test,yes,1,7,108699.00012016296,278,153,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),78323.20000004768,box7,yes,I,1,,3269.7000000476837,75053.5,8063,DSST,A,75392.0,76169.0,72900.0,4,160,113
T,5,1,13.983999967575073,2,test,yes,1,2,106016.00003242493,248,152,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),81005.89999985695,box2,yes,I,1,,2671.5999999046326,78334.29999995232,8063,DSST,A,78175.0,78852.0,76180.0,5,160,113
L,6,1,17.115999937057495,4,test,yes,1,4,102884.0000629425,243,143,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),84138.5,box4,yes,I,1,,3121.7000000476837,81016.79999995232,8063,DSST,A,81207.0,81984.0,78863.0,6,160,113
X,7,1,19.830999851226807,8,test,yes,1,8,100169.0001487732,314,150,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),86854.09999990463,box8,yes,I,1,,2704.7999999523163,84149.29999995232,8063,DSST,A,83962.0,84700.0,81995.0,7,160,113
T,8,1,22.63099980354309,2,test,yes,1,2,97369.00019645691,253,160,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),89653.39999985695,box2,yes,I,1,,2789.0999999046326,86864.29999995232,8063,DSST,A,86623.0,87499.0,84710.0,8,160,113
-,9,1,25.429999828338623,1,test,yes,1,1,94570.00017166138,294,157,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),92452.20000004768,box1,yes,I,1,,2788.5,89663.70000004768,8063,DSST,A,89304.0,90298.0,87510.0,9,160,113
),10,1,27.878999948501587,3,test,yes,1,3,92121.00005149841,310,135,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),94901.20000004768,box3,yes,I,1,,2438.5,92462.70000004768,8063,DSST,A,92136.0,92747.0,90309.0,10,160,113
T,11,1,30.777999877929688,2,test,yes,1,2,89222.00012207031,300,131,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),97800.79999995232,box2,yes,I,1,,2888.2000000476837,94912.59999990463,8063,DSST,A,94769.0,95647.0,92759.0,11,160,113
-,12,1,32.99499988555908,1,test,yes,1,1,87005.00011444092,293,142,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),100016.89999985695,box1,yes,I,1,,2205.5999999046326,97811.29999995232,8063,DSST,A,97085.0,97863.0,95657.0,12,160,113
L,13,1,35.492999792099,4,test,yes,1,4,84507.000207901,256,139,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),102515.79999995232,box4,yes,I,1,,2488.2000000476837,100027.59999990463,8063,DSST,A,99700.0,100362.0,97873.0,13,160,113
T,14,1,37.925999879837036,2,test,yes,1,2,82074.00012016296,325,138,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),104948.39999985695,box2,yes,I,1,,2422.0999999046326,102526.29999995232,8063,DSST,A,102166.0,102794.0,100372.0,14,160,113
),15,1,40.45899987220764,3,test,yes,1,3,79541.00012779236,341,152,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),107481.0,box3,yes,I,1,,2522.4000000953674,104958.59999990463,8063,DSST,A,104515.0,105327.0,102805.0,15,160,113
U,16,1,43.025999784469604,5,test,yes,1,5,76974.0002155304,321,150,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),110044.89999985695,box5,yes,I,1,,2552.5,107492.39999985695,8063,DSST,A,107082.0,107891.0,105338.0,16,160,113
T,17,1,45.58999991416931,2,test,yes,1,2,74410.00008583069,211,144,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),112612.70000004768,box2,yes,I,1,,2554.5,110058.20000004768,8063,DSST,A,109397.0,110459.0,107904.0,17,160,113
),18,1,48.03999996185303,3,test,yes,1,3,71960.00003814697,274,157,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),115061.89999985695,box3,yes,I,1,,2438.399999856949,112623.5,8063,DSST,A,112197.0,112908.0,110469.0,18,160,113
-,19,1,50.288999795913696,1,test,yes,1,1,69711.0002040863,264,147,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),117311.29999995232,box1,yes,I,1,,2238.5,115072.79999995232,8063,DSST,A,114412.0,115157.0,112919.0,19,160,113
L,20,1,53.47099995613098,4,test,yes,1,4,66529.00004386902,275,139,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),120493.39999985695,box4,yes,I,1,,3172.199999809265,117321.20000004768,8063,DSST,A,117812.0,118339.0,115167.0,20,160,113
+,21,1,55.80299997329712,9,test,yes,1,9,64197.00002670288,330,149,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),122826.0,box9,yes,I,1,,2322.2000000476837,120503.79999995232,8063,DSST,A,119977.0,120672.0,118350.0,21,160,113
O,22,1,58.4689998626709,6,test,yes,1,6,61531.0001373291,278,135,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),125491.89999985695,box6,yes,I,1,,2655.7999999523163,122836.09999990463,8063,DSST,A,122726.0,123338.0,120682.0,22,160,113
),23,1,61.003000020980835,3,test,yes,1,3,58996.999979019165,229,126,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),128024.20000004768,box3,yes,I,1,,2522.100000143051,125502.09999990463,8063,DSST,A,125143.0,125870.0,123348.0,23,160,113
-,24,1,63.049999952316284,1,test,yes,1,1,56950.000047683716,293,152,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),130073.59999990463,box1,yes,I,1,,2035.7999999523163,128037.79999995232,8063,DSST,A,127292.0,127920.0,125884.0,24,160,113
L,25,1,65.33299994468689,4,test,yes,1,4,54667.00005531311,251,123,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),132356.5,box4,yes,I,1,,2270.2000000476837,130086.29999995232,8063,DSST,A,129625.0,130202.0,127932.0,25,160,113
-,26,1,67.59999990463257,1,test,yes,1,1,52400.00009536743,373,149,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),134622.29999995232,box1,yes,I,1,,2255.2000000476837,132367.09999990463,8063,DSST,A,131691.0,132468.0,130213.0,26,160,113
U,27,1,69.81599998474121,5,test,yes,1,5,50184.00001525879,288,140,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),136838.5,box5,yes,I,1,,2205.7000000476837,134632.79999995232,8063,DSST,A,134006.0,134684.0,132479.0,27,160,113
L,28,1,72.49799990653992,4,test,yes,1,4,47502.00009346008,319,150,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),139520.70000004768,box4,yes,I,1,,2672.100000143051,136848.59999990463,8063,DSST,A,136389.0,137367.0,134695.0,28,160,113
T,29,1,75.24699997901917,2,test,yes,1,2,44753.000020980835,234,141,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),142269.89999985695,box2,yes,I,1,,2739.7999999523163,139530.09999990463,8063,DSST,A,139454.0,140116.0,137376.0,29,160,113
^,30,1,78.0789999961853,7,test,yes,1,7,41921.0000038147,344,147,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),145102.29999995232,box7,yes,I,1,,2822.0,142280.29999995232,8063,DSST,A,142354.0,142948.0,140126.0,30,160,113
O,31,1,80.5789999961853,6,test,yes,1,6,39421.0000038147,301,153,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),147601.89999985695,box6,yes,I,1,,2489.699999809265,145112.20000004768,8063,DSST,A,144786.0,145448.0,142958.0,31,160,113
),32,1,83.5609998703003,3,test,yes,1,3,36439.00012969971,229,153,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),150584.0,box3,yes,I,1,,2972.0,147612.0,8063,DSST,A,147602.0,148430.0,145458.0,32,160,113
U,33,1,85.91100001335144,5,test,yes,1,5,34088.99998664856,311,136,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),152933.29999995232,box5,yes,I,1,,2340.2000000476837,150593.09999990463,8063,DSST,A,150151.0,150779.0,148439.0,33,160,113
^,34,1,89.0259997844696,7,test,yes,1,7,30974.000215530396,296,130,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),156048.89999985695,box7,yes,I,1,,3105.699999809265,152943.20000004768,8063,DSST,A,153234.0,153895.0,150789.0,34,160,113
+,35,1,92.00899982452393,9,test,yes,1,9,27991.000175476074,305,168,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),159031.59999990463,box9,yes,I,1,,2972.399999856949,156059.20000004768,8063,DSST,A,156032.0,156878.0,153905.0,35,160,113
X,36,1,94.7409999370575,8,test,yes,1,8,25259.000062942505,268,146,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),161764.0,box8,yes,I,1,,2722.100000143051,159041.89999985695,8063,DSST,A,158849.0,159610.0,156888.0,36,160,113
U,37,1,97.35699987411499,5,test,yes,1,5,22643.00012588501,287,146,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),164379.79999995232,box5,yes,I,1,,2603.7000000476837,161776.09999990463,8063,DSST,A,161465.0,162226.0,159622.0,37,160,113
L,38,1,99.99000000953674,4,test,yes,1,4,20009.999990463257,301,140,Mon Mar 09 2026 12:32:40 GMT-0500 (Central Daylight Time),167012.39999985695,box4,yes,I,1,,2622.399999856949,164390.0,8063,DSST,A,164214.0,164858.0,162236.0,38,160,113
