Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,300,132,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),,box1,yes,O,1,,,,7704,DSST,B,,,,0,160,113
+,1,1,0.0,9,prac,yes,1,9,120000.0,303,145,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),59157.59999999404,box9,yes,O,1,,5212.300000011921,53945.29999998212,7704,DSST,B,,,,1,160,113
^,2,1,0.0,7,prac,yes,1,7,120000.0,304,142,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),63955.79999998212,box7,yes,O,1,,4025.699999988079,59930.09999999404,7704,DSST,B,,,,2,160,113
X,3,1,0.0,8,prac,yes,1,8,120000.0,259,148,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),68820.79999998212,box8,yes,O,1,,4092.199999988079,64728.59999999404,7704,DSST,B,,,,3,160,113
L,4,1,0.0,4,prac,yes,1,4,120000.0,318,149,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),73802.29999998212,box4,yes,O,1,,4209.5999999940395,69592.69999998808,7704,DSST,B,,,,4,160,113
O,5,1,0.0,6,prac,yes,1,6,120000.0,312,145,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),78685.40000000596,box6,yes,O,1,,4120.9000000059605,74564.5,7704,DSST,B,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,254,142,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),83500.5,box3,yes,O,1,,4044.0999999940395,79456.40000000596,7704,DSST,B,,,,6,160,113
T,7,1,0.0,2,prac,yes,1,2,120000.0,285,136,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),88131.5,box2,yes,O,1,,3860.800000011921,84270.69999998808,7704,DSST,B,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,279,152,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),94179.09999999404,box5,yes,O,1,,5276.0999999940395,88903.0,7704,DSST,B,,,,8,160,113
-,9,1,0.0,1,prac,yes,1,1,120000.0,247,148,Fri Nov 07 2025 15:15:51 GMT-0600 (Central Standard Time),99777.79999998212,box1,yes,O,1,,4826.799999982119,94951.0,7704,DSST,B,,,,9,160,113
