acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,69574.39999961853,CFD-BM-204-003-N.jpg,Sam,64,I,None,3015,,3015,,,1,2,4017.2999997138977,-416,-256,65557.09999990463,8009,FN,A,,19725,,,1,192,-320,-224
1,prac,1,1,,356.0,20.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,73706.5,CFD-WM-012-001-N.jpg,John,64,I,1,1074,,1074,,,2,2,2095.0,224,-32,71611.5,8009,FN,A,,25790,,,2,192,320,0
2,prac,1,1,,-329.0,226.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,75789.0,CFD-LF-249-132-N.jpg,Tina,64,I,1,1054,,1054,,,3,2,2080.5,-416,192,73708.5,8009,FN,A,,27889,,,3,192,-320,224
3,prac,1,1,,297.0,-203.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,77971.59999990463,CFD-BM-204-003-N.jpg,Sam,64,I,1,1157,,1157,,,4,2,2180.800000190735,224,-256,75790.7999997139,8009,FN,A,,29971,,,4,192,320,-224
4,prac,1,1,,-320.0,3.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,79787.69999980927,CFD-WM-012-001-N.jpg,John,64,I,1,790,,790,,,5,2,1814.1999998092651,-416,-32,77973.5,8009,FN,A,,32154,,,5,192,-320,0
5,prac,1,1,,329.0,241.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,81970.09999990463,CFD-LF-249-132-N.jpg,Tina,64,I,1,1164,,1164,,,6,2,2180.5,224,192,79789.59999990463,8009,FN,A,,33971,,,6,192,320,224
1,prac,1,1,m,329.0,241.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,95516.2999997139,CFD-BM-204-003-N.jpg,John,64,I,m,1653,,,1653,,2,2,3437.7999997138977,224,192,92078.5,8009,FN,A,,,46250,,1,192,320,224
2,prac,1,1,z,329.0,241.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,98548.5,CFD-LF-249-132-N.jpg,Tina,64,I,z,1236,,,1236,,3,2,3026.800000190735,224,192,95521.69999980927,8009,FN,A,,,49699,,2,192,320,224
3,prac,1,1,m,329.0,241.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,101464.2999997139,CFD-WM-012-001-N.jpg,Sam,64,I,m,1132,,,1132,,1,2,2911.0,224,192,98553.2999997139,8009,FN,A,,,52731,,3,192,320,224
1,learn,1,1,,-306.0,-3.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,119508.5,CFD-BF-221-223-N.jpg,Emily,64,I,1,847,847,,,,14,2,1864.2000002861023,-416,-32,117644.2999997139,8009,FN,A,71825,,,,1,192,-320,0
2,learn,1,1,,326.0,1.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,121558.0,CFD-LF-255-088-N.jpg,Helen,64,I,1,1029,1029,,,,47,2,2047.1000003814697,224,-32,119510.89999961853,8009,FN,A,73691,,,,2,192,320,0
3,learn,1,1,,-279.0,214.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,123474.19999980927,CFD-BF-241-222-N.jpg,Lucy,64,I,1,900,900,,,,15,2,1913.9000000953674,-416,192,121560.2999997139,8009,FN,A,75740,,,,3,192,-320,224
4,learn,1,1,,-364.0,-236.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,125356.7999997139,CFD-WF-206-147-N.jpg,Rachel,64,I,1,863,863,,,,31,2,1880.7999997138977,-416,-256,123476.0,8009,FN,A,77657,,,,4,192,-320,-224
5,learn,1,1,,351.0,-199.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,127239.5,CFD-WM-209-038-N.jpg,Carl,64,I,1,852,852,,,,22,2,1880.9000000953674,224,-256,125358.59999990463,8009,FN,A,79540,,,,5,192,320,-224
6,learn,1,1,,348.0,203.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,130071.7999997139,CFD-BF-204-189-N.jpg,Sarah,64,I,1,1809,1809,,,,12,2,2830.2999997138977,224,192,127241.5,8009,FN,A,81422,,,,6,192,320,224
7,learn,1,1,,350.0,-10.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,131988.19999980927,CFD-LM-207-004-N.jpg,Jack,64,I,1,888,888,,,,35,2,1914.5999999046326,224,-32,130073.59999990463,8009,FN,A,84255,,,,7,192,320,0
8,learn,1,1,,305.0,-244.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,133870.7999997139,CFD-WF-203-229-N.jpg,Kate,64,I,1,860,860,,,,28,2,1880.6999998092651,224,-256,131990.09999990463,8009,FN,A,86171,,,,8,192,320,-224
9,learn,1,1,,-309.0,227.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,136220.09999990463,CFD-WM-209-038-N.jpg,Carl,64,I,1,1331,1331,,,,21,2,2347.800000190735,-416,192,133872.2999997139,8009,FN,A,88053,,,,9,192,-320,224
10,learn,1,1,,309.0,215.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,138302.69999980927,CFD-WM-205-007-N.jpg,Paul,64,I,1,1053,1053,,,,18,2,2080.300000190735,224,192,136222.39999961853,8009,FN,A,90403,,,,10,192,320,224
11,learn,1,1,,-300.0,-220.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,140668.59999990463,CFD-LF-226-174-N.jpg,Cindy,64,I,1,1345,1345,,,,43,2,2364.2000002861023,-416,-256,138304.39999961853,8009,FN,A,92486,,,,11,192,-320,-224
12,learn,1,1,,362.0,-12.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,142819.0,CFD-WF-205-006-N.jpg,Nichole,64,I,1,1132,1132,,,,29,2,2148.6000003814697,224,-32,140670.39999961853,8009,FN,A,94851,,,,12,192,320,0
13,learn,1,1,,-332.0,-9.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,144984.09999990463,CFD-LF-226-174-N.jpg,Cindy,64,I,1,1135,1135,,,,44,2,2162.9000000953674,-416,-32,142821.19999980927,8009,FN,A,97000,,,,13,192,-320,0
14,learn,1,1,,-330.0,-224.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,147433.19999980927,CFD-BF-221-223-N.jpg,Emily,64,I,1,1424,1424,,,,13,2,2446.5,-416,-256,144986.69999980927,8009,FN,A,99167,,,,14,192,-320,-224
15,learn,1,1,,350.0,5.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,149498.89999961853,CFD-WM-205-007-N.jpg,Paul,64,I,1,1047,1047,,,,17,2,2064.0,224,-32,147434.89999961853,8009,FN,A,101616,,,,15,192,320,0
16,learn,1,1,,318.0,-3.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,151748.39999961853,CFD-BM-203-001-N.jpg,Brian,64,I,1,1221,1221,,,,5,2,2247.699999809265,224,-32,149500.69999980927,8009,FN,A,103682,,,,16,192,320,0
17,learn,1,1,,357.0,-218.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,153731.39999961853,CFD-LM-225-130-N.jpg,Robert,64,I,1,956,956,,,,40,2,1981.0,224,-256,151750.39999961853,8009,FN,A,105932,,,,17,192,320,-224
18,learn,1,1,,-266.0,-217.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,155647.2999997139,CFD-BM-207-024-N.jpg,David,64,I,1,886,886,,,,7,2,1914.1999998092651,-416,-256,153733.09999990463,8009,FN,A,107914,,,,18,192,-320,-224
19,learn,1,1,,-286.0,217.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,157630.0,CFD-LM-200-045-N.jpg,Peter,64,I,1,953,953,,,,33,2,1980.9000000953674,-416,192,155649.09999990463,8009,FN,A,109830,,,,19,192,-320,224
20,learn,1,1,,289.0,-7.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,159596.19999980927,CFD-WM-212-097-N.jpg,Mike,64,I,1,946,946,,,,23,2,1964.4000000953674,224,-32,157631.7999997139,8009,FN,A,111813,,,,20,192,320,0
21,learn,1,1,,335.0,-217.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,162145.09999990463,CFD-BM-202-063-N.jpg,George,64,I,1,1524,1524,,,,4,2,2546.9000000953674,224,-256,159598.19999980927,8009,FN,A,113779,,,,21,192,320,-224
22,learn,1,1,,335.0,-217.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,164694.39999961853,CFD-LM-200-045-N.jpg,Peter,64,I,1,1519,1519,,,,34,2,2547.3999996185303,224,-256,162147.0,8009,FN,A,116328,,,,22,192,320,-224
23,learn,1,1,,288.0,-21.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,32,166727.39999961853,CFD-BF-204-189-N.jpg,Sarah,64,I,1,1003,1003,,,,11,2,2030.3999996185303,224,-32,164697.0,8009,FN,A,118877,,,,23,192,320,0
24,learn,1,1,,-365.0,234.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,168676.5,CFD-WF-203-229-N.jpg,Kate,64,I,1,921,921,,,,27,2,1947.6000003814697,-416,192,166728.89999961853,8009,FN,A,120910,,,,24,192,-320,224
25,learn,1,1,,-296.0,-210.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,170809.0,CFD-WF-200-099-N.jpg,Julie,64,I,1,1099,1099,,,,25,2,2130.7000002861023,-416,-256,168678.2999997139,8009,FN,A,122860,,,,25,192,-320,-224
26,learn,1,1,,-296.0,-210.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,172675.09999990463,CFD-WM-207-048-N.jpg,Chris,64,I,1,848,848,,,,19,2,1864.0,-416,-256,170811.09999990463,8009,FN,A,124992,,,,26,192,-320,-224
27,learn,1,1,,-334.0,214.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,175024.59999990463,CFD-BF-208-266-N.jpg,Lisa,64,I,1,1317,1317,,,,9,2,2348.0999999046326,-416,192,172676.5,8009,FN,A,126858,,,,27,192,-320,224
28,learn,1,1,,383.0,-227.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,177023.7999997139,CFD-BF-241-222-N.jpg,Lucy,64,I,1,968,968,,,,16,2,1997.5999999046326,224,-256,175026.19999980927,8009,FN,A,129207,,,,28,192,320,-224
29,learn,1,1,,-324.0,227.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,179239.89999961853,CFD-LF-254-125-N.jpg,Irene,64,I,1,1192,1192,,,,45,2,2214.0999999046326,-416,192,177025.7999997139,8009,FN,A,131207,,,,29,192,-320,224
30,learn,1,1,,-331.0,-23.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,181189.39999961853,CFD-WF-206-147-N.jpg,Rachel,64,I,1,921,921,,,,32,2,1947.8999996185303,-416,-32,179241.5,8009,FN,A,133422,,,,30,192,-320,0
31,learn,1,1,,-331.0,-23.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,182905.09999990463,CFD-WM-207-048-N.jpg,Chris,64,I,1,699,699,,,,20,2,1714.0,-416,-32,181191.09999990463,8009,FN,A,135372,,,,31,192,-320,0
32,learn,1,1,,274.0,-196.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,184938.09999990463,CFD-BF-208-266-N.jpg,Lisa,64,I,1,1008,1008,,,,10,2,2030.0999999046326,224,-256,182908.0,8009,FN,A,137088,,,,32,192,320,-224
33,learn,1,1,,317.0,205.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,186903.89999961853,CFD-LF-255-088-N.jpg,Helen,64,I,1,943,943,,,,48,2,1964.2999997138977,224,192,184939.59999990463,8009,FN,A,139121,,,,33,192,320,224
34,learn,1,1,,296.0,-204.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,-192,188786.7999997139,CFD-LF-254-125-N.jpg,Irene,64,I,1,864,864,,,,46,2,1880.7999997138977,224,-256,186906.0,8009,FN,A,141087,,,,34,192,320,-224
35,learn,1,1,,-309.0,-20.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,190586.19999980927,CFD-WF-200-099-N.jpg,Julie,64,I,1,774,774,,,,26,2,1797.8000001907349,-416,-32,188788.39999961853,8009,FN,A,142970,,,,35,192,-320,0
36,learn,1,1,,348.0,214.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,193218.89999961853,CFD-BM-203-001-N.jpg,Brian,64,I,1,1607,1607,,,,6,2,2630.8999996185303,224,192,190588.0,8009,FN,A,144769,,,,36,192,320,224
37,learn,1,1,,321.0,212.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,195619.19999980927,CFD-LF-237-190-N.jpg,Jane,64,I,1,1373,1373,,,,42,2,2398.5999999046326,224,192,193220.59999990463,8009,FN,A,147401,,,,37,192,320,224
38,learn,1,1,,-358.0,-216.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,197650.39999961853,CFD-LM-213-061-N.jpg,Richard,64,I,1,1015,1015,,,,37,2,2029.2999997138977,-416,-256,195621.09999990463,8009,FN,A,149801,,,,38,192,-320,-224
39,learn,1,1,,-327.0,10.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,199883.39999961853,CFD-BM-207-024-N.jpg,David,64,I,1,1215,1215,,,,8,2,2231.5,-416,-32,197651.89999961853,8009,FN,A,151833,,,,39,192,-320,0
40,learn,1,1,,-304.0,225.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,201899.5,CFD-LM-225-130-N.jpg,Robert,64,I,1,990,990,,,,39,2,2014.6000003814697,-416,192,199884.89999961853,8009,FN,A,154066,,,,40,192,-320,224
41,learn,1,1,,-304.0,225.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,256,203998.69999980927,CFD-BM-202-063-N.jpg,George,64,I,1,1069,1069,,,,3,2,2097.0999999046326,-416,192,201901.59999990463,8009,FN,A,156083,,,,41,192,-320,224
42,learn,1,1,,-358.0,-17.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,32,205881.19999980927,CFD-LM-213-061-N.jpg,Richard,64,I,1,866,866,,,,38,2,1880.3000001907349,-416,-32,204000.89999961853,8009,FN,A,158181,,,,42,192,-320,0
43,learn,1,1,,308.0,242.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),416,256,207831.0,CFD-WM-212-097-N.jpg,Mike,64,I,1,928,928,,,,24,2,1948.3000001907349,224,192,205882.69999980927,8009,FN,A,160064,,,,43,192,320,224
44,learn,1,1,,-363.0,-240.0,Tue Oct 21 2025 11:18:03 GMT-0500 (Central Daylight Time),-224,-192,209613.69999980927,CFD-BM-200-046-N.jpg,Mark,64,I,1,762,762,,,,1,2,1781.0,-416,-256,207832.69999980927,8009,FN,A,162014,,,,44,192,-320,-224
