acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),,097_m_f_n_a.png,I,space,16057,1,1,,,9020,NNB,B,0
1,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),216328.70000004768,152_y_f_n_a.png,I,m,1493,2,1,2416.300000011921,213912.40000003576,9020,NNB,B,1
2,prac,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),218395.30000001192,152_y_f_n_a.png,I,z,1272,3,1,2054.899999976158,216340.40000003576,9020,NNB,B,2
3,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),220411.90000003576,176_o_m_n_a.png,I,m,1025,4,1,2002.199999988079,218409.70000004768,9020,NNB,B,3
4,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),222845.20000004768,126_m_m_n_a.png,I,m,1502,5,1,2418.800000011921,220426.40000003576,9020,NNB,B,4
5,prac,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),224545.10000002384,126_m_m_n_a.png,I,z,908,6,1,1687.6000000238419,222857.5,9020,NNB,B,5
6,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),226995.0,086_o_f_n_a.png,I,m,1476,7,1,2438.5,224556.5,9020,NNB,B,6
7,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),229045.20000004768,178_m_m_n_a.png,I,m,1057,8,1,2034.9000000357628,227010.30000001192,9020,NNB,B,7
8,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),230845.20000004768,097_m_f_n_a.png,I,m,1021,9,1,1788.5,229056.70000004768,9020,NNB,B,8
9,prac,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),232561.80000001192,097_m_f_n_a.png,I,z,923,10,1,1705.199999988079,230856.60000002384,9020,NNB,B,9
10,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),234228.60000002384,176_o_m_n_a.png,I,m,870,11,1,1653.3999999761581,232575.20000004768,9020,NNB,B,10
11,prac,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),236011.70000004768,173_y_f_n_a.png,I,m,853,12,1,1770.7000000476837,234241.0,9020,NNB,B,11
0,test,1,0.0,1-Back,,,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),236011.70000004768,152_y_f_n_a.png,I,space,15025,1,1,1770.7000000476837,234241.0,9020,NNB,B,0
1,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),265228.40000003576,029_m_f_n_a.png,I,m,1242,2,1,2257.400000035763,262971.0,9020,NNB,B,1
2,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),267478.40000003576,173_y_f_n_a.png,I,m,1223,3,1,2238.5,265239.90000003576,9020,NNB,B,2
3,test,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),269296.0,173_y_f_n_a.png,I,z,798,4,1,1805.199999988079,267490.8000000119,9020,NNB,B,3
4,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),271161.60000002384,029_m_f_n_a.png,I,m,845,5,1,1854.800000011921,269306.8000000119,9020,NNB,B,4
5,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),272961.60000002384,176_o_m_n_a.png,I,m,778,6,1,1791.0,271170.60000002384,9020,NNB,B,5
6,test,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),274661.7000000477,176_o_m_n_a.png,I,z,674,7,1,1691.1000000238419,272970.60000002384,9020,NNB,B,6
7,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),276395.10000002384,126_m_m_n_a.png,I,m,702,8,1,1723.699999988079,274671.40000003576,9020,NNB,B,7
8,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),278128.3000000119,086_o_f_n_a.png,I,m,705,9,1,1723.800000011921,276404.5,9020,NNB,B,8
9,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),280028.3000000119,126_m_m_n_a.png,I,m,867,10,1,1890.800000011921,278137.5,9020,NNB,B,9
10,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),281861.60000002384,153_y_m_n_a.png,I,m,799,11,1,1824.0,280037.60000002384,9020,NNB,B,10
11,test,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),283728.3000000119,153_y_m_n_a.png,I,z,838,12,1,1857.5999999642372,281870.7000000477,9020,NNB,B,11
12,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),285528.3000000119,110_o_f_n_a.png,I,m,772,13,1,1791.5,283736.8000000119,9020,NNB,B,12
13,test,1,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),287311.5,110_o_f_n_a.png,I,z,757,14,1,1773.2999999523163,285538.2000000477,9020,NNB,B,13
14,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),289078.40000003576,013_y_m_n_a.png,I,m,740,15,1,1758.6000000238419,287319.8000000119,9020,NNB,B,14
15,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),290994.90000003576,097_m_f_n_a.png,I,m,894,16,1,1907.1000000238419,289087.8000000119,9020,NNB,B,15
16,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),292828.40000003576,065_o_m_n_a.png,I,m,809,17,1,1823.6000000238419,291004.8000000119,9020,NNB,B,16
17,test,1,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),294895.10000002384,097_m_f_n_a.png,I,m,1040,18,1,2058.300000011921,292836.8000000119,9020,NNB,B,17
0,test,2,0.0,1-Back,,,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),294895.10000002384,126_m_m_n_a.png,I,space,2341,1,1,2058.300000011921,292836.8000000119,9020,NNB,B,0
1,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),301011.40000003576,029_m_f_n_a.png,I,m,717,2,1,1739.4000000357628,299272.0,9020,NNB,B,1
2,test,2,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),302795.10000002384,029_m_f_n_a.png,I,z,754,3,1,1779.5,301015.60000002384,9020,NNB,B,2
3,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),304428.3000000119,126_m_m_n_a.png,I,m,601,4,1,1625.199999988079,302803.10000002384,9020,NNB,B,3
4,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),306128.3000000119,153_y_m_n_a.png,I,m,671,5,1,1691.0999999642372,304437.2000000477,9020,NNB,B,4
5,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),307845.0,152_y_f_n_a.png,I,m,692,6,1,1708.2999999523163,306136.7000000477,9020,NNB,B,5
6,test,2,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),309411.7000000477,152_y_f_n_a.png,I,z,543,7,1,1557.800000011921,307853.90000003576,9020,NNB,B,6
7,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),311011.8000000119,153_y_m_n_a.png,I,m,575,8,1,1591.199999988079,309420.60000002384,9020,NNB,B,7
8,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),312761.7000000477,110_o_f_n_a.png,I,m,728,9,1,1740.4000000357628,311021.3000000119,9020,NNB,B,8
9,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),314411.7000000477,178_m_m_n_a.png,I,m,626,10,1,1640.5,312771.2000000477,9020,NNB,B,9
10,test,2,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),316145.10000002384,178_m_m_n_a.png,I,z,704,11,1,1724.300000011921,314420.8000000119,9020,NNB,B,10
11,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),317911.60000002384,110_o_f_n_a.png,I,m,747,12,1,1757.1000000238419,316154.5,9020,NNB,B,11
12,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),319761.7000000477,086_o_f_n_a.png,I,m,820,13,1,1841.9000000357628,317919.8000000119,9020,NNB,B,12
13,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),321761.7000000477,176_o_m_n_a.png,I,m,978,14,1,1991.7000000476837,319770.0,9020,NNB,B,13
14,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),323761.7000000477,065_o_m_n_a.png,I,m,970,15,1,1990.4000000357628,321771.3000000119,9020,NNB,B,14
15,test,2,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),325328.5,065_o_m_n_a.png,I,z,537,16,1,1557.3999999761581,323771.10000002384,9020,NNB,B,15
16,test,2,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),327128.2000000477,013_y_m_n_a.png,I,m,780,17,1,1790.5,325337.7000000477,9020,NNB,B,16
17,test,2,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),328811.8000000119,013_y_m_n_a.png,I,z,660,18,1,1677.699999988079,327134.10000002384,9020,NNB,B,17
0,test,3,1.0,1-Back,,,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),328811.8000000119,173_y_f_n_a.png,I,space,1376,1,1,1677.699999988079,327134.10000002384,9020,NNB,B,0
1,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),334261.60000002384,065_o_m_n_a.png,I,m,891,1,1,1906.3999999761581,332355.2000000477,9020,NNB,B,1
2,test,3,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),336011.7000000477,065_o_m_n_a.png,I,z,718,1,1,1740.1000000238419,334271.60000002384,9020,NNB,B,2
3,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),337678.40000003576,097_m_f_n_a.png,I,m,640,1,1,1657.699999988079,336020.7000000477,9020,NNB,B,3
4,test,3,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),339311.7000000477,097_m_f_n_a.png,I,z,614,1,1,1625.300000011921,337686.40000003576,9020,NNB,B,4
5,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),340978.40000003576,110_o_f_n_a.png,I,m,636,1,1,1658.300000011921,339320.10000002384,9020,NNB,B,5
6,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),342945.0,153_y_m_n_a.png,I,m,945,1,1,1957.0,340988.0,9020,NNB,B,6
7,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),344795.10000002384,110_o_f_n_a.png,I,m,827,1,1,1840.6000000238419,342954.5,9020,NNB,B,7
8,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),347295.10000002384,013_y_m_n_a.png,I,m,1473,1,1,2491.300000011921,344803.8000000119,9020,NNB,B,8
9,test,3,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),348895.3000000119,013_y_m_n_a.png,I,z,582,1,1,1592.0,347303.3000000119,9020,NNB,B,9
10,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),350511.40000003576,029_m_f_n_a.png,I,m,597,1,1,1608.699999988079,348902.7000000477,9020,NNB,B,10
11,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),352128.5,152_y_f_n_a.png,I,m,588,1,1,1610.0999999642372,350518.40000003576,9020,NNB,B,11
12,test,3,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),353862.60000002384,152_y_f_n_a.png,I,z,715,1,1,1721.300000011921,352141.3000000119,9020,NNB,B,12
13,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),355478.40000003576,029_m_f_n_a.png,I,m,590,1,1,1603.300000011921,353875.10000002384,9020,NNB,B,13
14,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),357161.7000000477,126_m_m_n_a.png,I,m,662,1,1,1673.6000000238419,355488.10000002384,9020,NNB,B,14
15,test,3,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),359161.8000000119,126_m_m_n_a.png,I,z,970,1,1,1989.699999988079,357172.10000002384,9020,NNB,B,15
16,test,3,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),360961.8000000119,086_o_f_n_a.png,I,m,778,1,1,1791.300000011921,359170.5,9020,NNB,B,16
17,test,3,1.0,1-Back,1,z,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),362694.7000000477,086_o_f_n_a.png,I,z,706,1,1,1724.800000011921,360969.90000003576,9020,NNB,B,17
0,test,4,1.0,1-Back,,,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),362694.7000000477,097_m_f_n_a.png,I,space,1998,1,1,1724.800000011921,360969.90000003576,9020,NNB,B,0
1,test,4,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),368645.2000000477,065_o_m_n_a.png,I,m,750,2,1,1774.0,366871.2000000477,9020,NNB,B,1
2,test,4,0.0,1-Back,1,m,Tue May 27 2025 16:43:13 GMT-0400 (Eastern Daylight Time),370511.7000000477,097_m_f_n_a.png,I,m,840,3,1,1853.4000000357628,368658.3000000119,9020,NNB,B,2
