Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,274,138,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),,box1,yes,I,1,1,,,9024,DSST,C,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,319,127,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),101669.09999999404,box3,yes,I,1,1,5462.4000000059605,96206.69999998808,9024,DSST,C,,,,1,160,113
-,2,1,0.0,1,prac,yes,1,1,120000.0,351,131,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),105835.79999998212,box1,yes,I,1,1,3375.399999976158,102460.40000000596,9024,DSST,C,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,222,136,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),111519.79999998212,box6,yes,I,1,1,4889.5,106630.29999998212,9024,DSST,C,,,,3,160,113
X,4,1,0.0,8,prac,yes,1,8,120000.0,285,141,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),116069.09999999404,box8,yes,I,1,1,3768.699999988079,112300.40000000596,9024,DSST,C,,,,4,160,113
T,5,1,0.0,2,prac,yes,1,2,120000.0,342,150,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),122951.90000000596,box2,yes,I,1,1,6092.800000011921,116859.09999999404,9024,DSST,C,,,,5,160,113
+,6,1,0.0,9,prac,yes,1,9,120000.0,267,150,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),128135.69999998808,box9,yes,I,1,1,4396.0999999940395,123739.59999999404,9024,DSST,C,,,,6,160,113
^,7,1,0.0,7,prac,yes,1,7,120000.0,346,140,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),132752.5,box7,yes,I,1,1,3838.0999999940395,128914.40000000596,9024,DSST,C,,,,7,160,113
L,8,1,0.0,4,prac,yes,1,4,120000.0,265,142,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),138702.09999999404,box4,yes,I,1,1,5174.199999988079,133527.90000000596,9024,DSST,C,,,,8,160,113
U,9,1,0.0,5,prac,yes,1,5,120000.0,303,152,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),143002.40000000596,box5,yes,I,1,1,3517.9000000059605,139484.5,9024,DSST,C,,,,9,160,113
T,1,1,4.460000038146973,2,test,yes,1,2,115539.99996185303,402,152,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),172802.59999999404,box2,yes,I,1,1,4432.199999988079,168370.40000000596,9024,DSST,C,168601.0,170123.0,165691.0,1,160,113
-,2,1,9.164999961853027,1,test,yes,1,1,110835.00003814697,265,155,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),177502.19999998808,box1,yes,I,1,1,4677.4000000059605,172824.79999998212,9024,DSST,C,173068.0,174823.0,170146.0,2,160,113
),3,1,13.115999937057495,3,test,yes,1,3,106884.0000629425,210,146,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),181452.40000000596,box3,yes,I,1,1,3922.2000000178814,177530.19999998808,9024,DSST,C,177814.0,178773.0,174851.0,3,160,113
^,4,1,18.207000017166138,7,test,yes,1,7,101792.99998283386,263,155,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),186551.90000000596,box7,yes,I,1,1,5073.200000017881,181478.69999998808,9024,DSST,C,182924.0,183873.0,178800.0,4,160,113
T,5,1,22.276000022888184,2,test,yes,1,2,97723.99997711182,290,145,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),190619.19999998808,box2,yes,I,1,1,4047.0,186572.19999998808,9024,DSST,C,187068.0,187940.0,183893.0,5,160,113
L,6,1,25.50600004196167,4,test,yes,1,4,94493.99995803833,208,134,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),193835.90000000596,box4,yes,I,1,1,3195.5,190640.40000000596,9024,DSST,C,190283.0,191157.0,187961.0,6,160,113
X,7,1,29.30999994277954,8,test,yes,1,8,90690.00005722046,348,152,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),197652.5,box8,yes,I,1,1,3776.5999999940395,193875.90000000596,9024,DSST,C,194092.0,194973.0,191197.0,7,160,113
T,8,1,33.87599992752075,2,test,yes,1,2,86124.00007247925,264,132,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),202219.0,box2,yes,I,1,1,4545.0999999940395,197673.90000000596,9024,DSST,C,198417.0,199540.0,194995.0,8,160,113
-,9,1,38.07599997520447,1,test,yes,1,1,81924.00002479553,289,144,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),206419.19999998808,box1,yes,I,1,1,4179.699999988079,202239.5,9024,DSST,C,202453.0,203740.0,199561.0,9,160,113
),10,1,43.376999855041504,3,test,yes,1,3,76623.0001449585,206,133,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),211719.40000000596,box3,yes,I,1,1,5280.100000023842,206439.29999998212,9024,DSST,C,208017.0,209040.0,203760.0,10,160,113
T,11,1,47.59299993515015,2,test,yes,1,2,72407.00006484985,269,154,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),215935.59999999404,box2,yes,I,1,1,4193.800000011921,211741.79999998212,9024,DSST,C,212367.0,213256.0,209063.0,11,160,113
-,12,1,50.32699990272522,1,test,yes,1,1,69673.00009727478,296,135,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),218669.19999998808,box1,yes,I,1,1,2711.4000000059605,215957.79999998212,9024,DSST,C,215184.0,215990.0,213279.0,12,160,113
L,13,1,54.49499988555908,4,test,yes,1,4,65505.00011444092,285,146,Thu Jul 10 2025 14:26:13 GMT-0400 (Eastern Daylight Time),222835.79999998212,box4,yes,I,1,1,4145.299999982119,218690.5,9024,DSST,C,219144.0,220157.0,216011.0,13,160,113
