acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),-224,-192,24013.799999952316,CFD-BM-224-073-N.jpg,Sam,64,I,None,3015,,3015,,,1,3,4020.199999988079,-416,-256,19993.599999964237,8014,FN,B,,15146,,,1,192,-320,-224
1,prac,1,1,,268.0,6.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),416,32,28162.19999998808,CFD-WM-227-099-N.jpg,John,64,I,1,1099,,1099,,,2,3,2114.199999988079,224,-32,26048.0,8014,FN,B,,21212,,,2,192,320,0
2,prac,1,1,,-331.0,212.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),-224,256,31045.19999998808,CFD-LF-232-199-N.jpg,Tina,64,I,1,1863,,1863,,,3,3,2875.300000011921,-416,192,28169.899999976158,8014,FN,B,,23328,,,3,192,-320,224
3,prac,1,1,,274.0,-227.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),416,-192,33377.19999998808,CFD-BM-224-073-N.jpg,Sam,64,I,1,1300,,1300,,,4,3,2327.699999988079,224,-256,31049.5,8014,FN,B,,26210,,,4,192,320,-224
4,prac,1,1,,-330.0,-6.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),-224,32,35558.69999998808,CFD-WM-227-099-N.jpg,John,64,I,1,1159,,1159,,,5,3,2176.800000011921,-416,-32,33381.89999997616,8014,FN,B,,28543,,,5,192,-320,0
5,prac,1,1,,339.0,203.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),416,256,37658.19999998808,CFD-LF-232-199-N.jpg,Tina,64,I,1,1071,,1071,,,6,3,2094.199999988079,224,192,35564.0,8014,FN,B,,30727,,,6,192,320,224
0,prac_test,1,0,m,339.0,203.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),416,256,57737.5,CFD-WM-227-099-N.jpg,Sam,64,I,None,4014,,,4014,,1,3,5018.400000035763,224,192,52719.09999996424,8014,FN,B,,,47872,,1,192,320,224
1,prac_test,1,1,z,339.0,203.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),416,256,61068.5,CFD-LF-232-199-N.jpg,Tina,64,I,z,1545,,,1545,,3,3,3319.7000000476837,224,192,57748.799999952316,8014,FN,B,,,52902,,2,192,320,224
1,prac_test,1,0,m,339.0,203.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),416,256,64349.69999998808,CFD-BM-224-073-N.jpg,John,64,I,z,1495,,,1495,,2,3,3270.600000023842,224,192,61079.09999996424,8014,FN,B,,,56232,,3,192,320,224
1,prac,2,1,,-299.0,-248.0,Wed Sep 10 2025 15:51:49 GMT-0500 (Central Daylight Time),-224,-192,71365.39999997616,CFD-BM-224-073-N.jpg,Sam,64,I,1,1920,,1920,1495,,1,3,2941.899999976158,-416,-256,68423.5,8014,FN,B,,63583,56232,,1,192,-320,-224
