Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,241,142,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),,box1,yes,O,1,,,,7723,DSST,A,,,,0,160,113
X,1,1,0.0,8,prac,yes,1,8,120000.0,322,125,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),73344.0,box8,yes,O,1,,4916.300000071526,68427.69999992847,7723,DSST,A,,,,1,160,113
T,2,1,0.0,2,prac,yes,1,2,120000.0,325,149,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),77825.29999995232,box2,yes,O,1,,3706.600000023842,74118.69999992847,7723,DSST,A,,,,2,160,113
^,3,1,0.0,7,prac,yes,1,7,120000.0,253,142,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),83724.0,box7,yes,O,1,,5124.0,78600.0,7723,DSST,A,,,,3,160,113
O,4,1,0.0,6,prac,yes,1,6,120000.0,298,155,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),87705.79999995232,box6,yes,O,1,,3207.600000023842,84498.19999992847,7723,DSST,A,,,,4,160,113
L,5,1,0.0,4,prac,yes,1,4,120000.0,233,135,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),92121.0,box4,yes,O,1,,3640.8000000715256,88480.19999992847,7723,DSST,A,,,,5,160,113
),6,1,0.0,3,prac,yes,1,3,120000.0,361,147,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),96753.0,box3,yes,O,1,,3858.3000000715256,92894.69999992847,7723,DSST,A,,,,6,160,113
-,7,1,0.0,1,prac,yes,1,1,120000.0,228,132,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),101918.0,box1,yes,O,1,,4391.600000023842,97526.39999997616,7723,DSST,A,,,,7,160,113
U,8,1,0.0,5,prac,yes,1,5,120000.0,274,145,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),106716.79999995232,box5,yes,O,1,,4025.2999999523163,102691.5,7723,DSST,A,,,,8,160,113
+,9,1,0.0,9,prac,yes,1,9,120000.0,318,147,Tue Dec 09 2025 17:23:17 GMT-0600 (Central Standard Time),111348.09999990463,box9,yes,O,1,,3857.5,107490.59999990463,7723,DSST,A,,,,9,160,113
