acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),38846.0,CFD-WM-035-036-HC.jpg,1700,solid,I,m,1395,9,2,3883.100000000093,34962.89999999991,8063,ATS,C,1
2,prac,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),41910.39999999991,CFD-BM-022-004-HC.jpg,1500,solid,I,m,768,3,2,6947.5,34962.89999999991,8063,ATS,C,2
3,prac,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),44859.299999999814,CFD-WF-013-009-HC.jpg,1500,solid,I,m,650,11,2,9896.399999999907,34962.89999999991,8063,ATS,C,3
4,prac,1,A,haborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),47458.799999999814,CFD-BF-002-018-A.jpg,1200,solid,I,z,616,6,2,12495.899999999907,34962.89999999991,8063,ATS,C,4
5,prac,1,A,haborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),50508.0,CFD-BM-043-014-A.jpg,1600,solid,I,z,656,2,2,15545.100000000093,34962.89999999991,8063,ATS,C,5
6,prac,1,A,haborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),53490.39999999991,CFD-WF-037-016-A.jpg,1600,solid,I,z,590,10,2,18527.5,34962.89999999991,8063,ATS,C,6
7,prac,1,A,haborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),56822.700000000186,CFD-WM-036-018-A.jpg,1900,solid,I,z,642,8,2,21859.80000000028,34962.89999999991,8063,ATS,C,7
8,prac,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),60538.200000000186,CFD-BF-019-004-HC.jpg,2000,solid,I,m,924,5,2,25575.30000000028,34962.89999999991,8063,ATS,C,8
9,prac,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),63387.799999999814,CFD-WM-028-005-HC.jpg,1400,solid,I,m,656,7,2,28424.899999999907,34962.89999999991,8063,ATS,C,9
10,prac,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),66503.70000000019,CFD-BM-034-035-HC.jpg,1700,solid,I,m,620,1,2,31540.80000000028,34962.89999999991,8063,ATS,C,10
11,prac,1,A,haborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),68985.29999999981,CFD-WF-023-013-A.jpg,1000,solid,I,z,684,12,2,34022.39999999991,34962.89999999991,8063,ATS,C,11
12,prac,1,A,haborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),71451.1000000001,CFD-BF-031-020-A.jpg,1000,solid,I,z,682,4,2,36488.200000000186,34962.89999999991,8063,ATS,C,12
1,prac,1,B,mfborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),84480.20000000019,CFD-BM-043-014-A.jpg,2000,5,I,m,1017,dash,2,3815.100000000093,80665.1000000001,8063,ATS,C,1
2,prac,1,B,mfborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),87116.1000000001,CFD-WM-034-040-A.jpg,1200,6,I,m,649,dash,2,6451.0,80665.1000000001,8063,ATS,C,2
3,prac,1,B,mfborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),90445.0,CFD-WF-001-010-HC.jpg,1900,8,I,z,645,dash,2,9779.899999999907,80665.1000000001,8063,ATS,C,3
4,prac,1,B,mfborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),93411.3999999999,CFD-WM-035-036-HC.jpg,1600,10,I,m,583,dash,2,12746.299999999814,80665.1000000001,8063,ATS,C,4
5,prac,1,B,mfborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),95876.79999999981,CFD-WF-013-009-HC.jpg,1000,12,I,z,671,dash,2,15211.69999999972,80665.1000000001,8063,ATS,C,5
6,prac,1,B,mfborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),99126.0,CFD-WM-036-018-A.jpg,1700,9,I,m,762,dash,2,18460.899999999907,80665.1000000001,8063,ATS,C,6
7,prac,1,B,mfborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),102191.5,CFD-BM-021-026-A.jpg,1600,2,I,m,669,dash,2,21526.399999999907,80665.1000000001,8063,ATS,C,7
8,prac,1,B,mfborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),105125.1000000001,CFD-WF-037-016-A.jpg,1500,11,I,z,654,dash,2,24460.0,80665.1000000001,8063,ATS,C,8
9,prac,1,B,mfborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),108157.20000000019,CFD-BF-042-031-HC.jpg,1500,3,I,z,746,dash,2,27492.100000000093,80665.1000000001,8063,ATS,C,9
10,prac,1,B,mfborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),110892.3999999999,CFD-BF-019-004-HC.jpg,1400,7,I,z,557,dash,2,30227.299999999814,80665.1000000001,8063,ATS,C,10
11,prac,1,B,mfborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),113987.79999999981,CFD-BM-022-004-HC.jpg,1700,1,I,m,606,dash,2,33322.69999999972,80665.1000000001,8063,ATS,C,11
12,prac,1,B,mfborder.png,1,z,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),116485.5,CFD-BF-031-020-A.jpg,1000,4,I,z,710,dash,2,35820.39999999991,80665.1000000001,8063,ATS,C,12
1,test,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),128966.70000000019,CFD-WF-013-009-HC.jpg,1500,solid,I,m,721,11,2,2249.3000000002794,126717.3999999999,8063,ATS,C,1
2,test,1,A,haborder.png,1,m,Wed Nov 05 2025 15:47:10 GMT-0600 (Central Standard Time),131282.0,CFD-WM-035-036-HC.jpg,1700,solid,I,m,584,9,2,4564.600000000093,126717.3999999999,8063,ATS,C,2
