acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,z,30000.0,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),36048.70000000298,I,z,2252,,,1,yes,,3780.7000000029802,32268.0,practrial1.png,practrial1.png,8075,PC,C,,,1
2,1,0.0,prac,1,m,30000.0,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),39211.5,I,m,1644,,,4,no,,3157.3999999910593,36054.10000000894,practrial4.png,practrial4b.png,8075,PC,C,,,2
3,1,0.0,prac,1,z,30000.0,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),42112.80000001192,I,z,1384,,,5,yes,,2897.5,39215.30000001192,practrial5.png,practrial5.png,8075,PC,C,,,3
4,1,0.0,prac,1,z,30000.0,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),45729.40000000596,I,z,2097,,,3,yes,,3611.2000000029802,42118.20000000298,practrial3.png,practrial3.png,8075,PC,C,,,4
5,1,0.0,prac,1,m,30000.0,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),48526.30000001192,I,m,1275,,,2,no,,2792.9000000059605,45733.40000000596,practrial2.png,practrial2b.png,8075,PC,C,,,5
6,1,0.0,prac,1,m,30000.0,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),52109.60000000894,I,m,2045,,,6,no,,3579.2000000029802,48530.40000000596,practrial6.png,practrial6b.png,8075,PC,C,,,6
1,1,1.3499999046325684,test,1,z,28650.00009536743,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),61872.30000001192,I,z,1339,1339,,1,yes,,1348.1000000089407,60524.20000000298,test1trial1.png,test1trial1.png,8075,PC,C,58419,,1
2,1,2.449000120162964,test,1,m,27550.999879837036,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),62971.90000000596,I,m,1083,1083,,2,no,,1096.0,61875.90000000596,test1trial2.png,test1trial2b.png,8075,PC,C,59771,,2
3,1,3.7980000972747803,test,1,z,26201.99990272522,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),64321.0,I,z,1338,1338,,3,yes,,1346.5,62974.5,test1trial3.png,test1trial3.png,8075,PC,C,60869,,3
4,1,4.880000114440918,test,1,m,25119.999885559082,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),65402.80000001192,I,m,1076,1076,,4,no,,1078.4000000059605,64324.40000000596,test1trial4.png,test1trial4b.png,8075,PC,C,62219,,4
5,1,6.130000114440918,test,1,z,23869.999885559082,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),66652.10000000894,I,z,1241,1241,,5,yes,,1246.7999999970198,65405.30000001192,test1trial5.png,test1trial5.png,8075,PC,C,63300,,5
6,1,7.148000001907349,test,1,m,22851.99999809265,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),67670.20000000298,I,m,1009,1009,,6,no,,1015.7000000029802,66654.5,test1trial6.png,test1trial6b.png,8075,PC,C,64549,,6
7,1,8.180999994277954,test,1,z,21819.000005722046,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),68703.60000000894,I,z,1014,1014,,7,yes,,1030.1000000089407,67673.5,test1trial7.png,test1trial7.png,8075,PC,C,65568,,7
8,1,9.513000011444092,test,1,m,20486.99998855591,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),70036.0,I,m,1324,1324,,8,no,,1329.199999988079,68706.80000001192,test1trial8.png,test1trial8b.png,8075,PC,C,66602,,8
9,1,10.63100004196167,test,1,z,19368.99995803833,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),71154.0,I,z,1098,1098,,9,yes,,1115.5999999940395,70038.40000000596,test1trial9.png,test1trial9.png,8075,PC,C,67933,,9
10,1,11.529000043869019,test,1,m,18470.99995613098,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),72052.10000000894,I,m,889,889,,10,no,,892.7999999970198,71159.30000001192,test1trial10.png,test1trial10b.png,8075,PC,C,69054,,10
11,1,12.495000123977661,test,1,z,17504.99987602234,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),73017.80000001192,I,z,957,957,,11,yes,,960.0,72057.80000001192,test1trial11.png,test1trial11.png,8075,PC,C,69953,,11
12,1,14.328999996185303,test,1,m,15671.000003814697,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),74851.90000000596,I,m,1825,1825,,12,no,,1829.2000000029802,73022.70000000298,test1trial12.png,test1trial12b.png,8075,PC,C,70918,,12
13,1,15.42799997329712,test,1,m,14572.00002670288,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),75950.60000000894,I,m,1088,1088,,13,no,,1094.2999999970198,74856.30000001192,test1trial13.png,test1trial13b.png,8075,PC,C,72751,,13
14,1,16.727999925613403,test,1,m,13272.000074386597,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),77250.20000000298,I,m,1283,1283,,14,no,,1293.5,75956.70000000298,test1trial14.png,test1trial14b.png,8075,PC,C,73851,,14
15,1,17.82800006866455,test,1,z,12171.99993133545,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),78350.40000000596,I,z,1078,1078,,15,yes,,1094.0999999940395,77256.30000001192,test1trial15.png,test1trial15.png,8075,PC,C,75152,,15
16,1,18.960000038146973,test,1,m,11039.999961853027,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),79482.5,I,m,1110,1110,,16,no,,1128.0,78354.5,test1trial16.png,test1trial16b.png,8075,PC,C,76250,,16
17,1,20.677000045776367,test,1,z,9322.999954223633,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),81199.70000000298,I,z,1705,1705,,17,yes,,1712.3999999910593,79487.30000001192,test1trial17.png,test1trial17.png,8075,PC,C,77382,,17
18,1,21.792999982833862,test,1,m,8207.000017166138,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),82315.80000001192,I,m,1106,1106,,18,no,,1111.5,81204.30000001192,test1trial18.png,test1trial18b.png,8075,PC,C,79100,,18
19,1,23.075000047683716,test,1,m,6924.999952316284,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),83597.80000001192,I,m,1266,1266,,19,no,,1278.6000000089407,82319.20000000298,test1trial19.png,test1trial19b.png,8075,PC,C,80214,,19
20,1,24.292999982833862,test,1,z,5707.000017166138,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),84815.90000000596,I,z,1197,1197,,20,yes,,1213.2999999970198,83602.60000000894,test1trial20.png,test1trial20.png,8075,PC,C,81497,,20
21,1,25.193000078201294,test,1,z,4806.999921798706,Fri Feb 13 2026 10:42:16 GMT-0600 (Central Standard Time),85715.20000000298,I,z,888,888,,21,yes,,892.7999999970198,84822.40000000596,test1trial21.png,test1trial21.png,8075,PC,C,82718,,21
