acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),,097_m_f_n_a.png,I,space,9610,1,,,,8068,NNB,B,0
1,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),184846.29999995232,152_y_f_n_a.png,I,m,801,2,,1655.2999999523163,183191.0,8068,NNB,B,1
2,prac,1,1.0,1-Back,1.0,z,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),186978.5,152_y_f_n_a.png,I,z,1350,3,,2128.5,184850.0,8068,NNB,B,2
3,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),189477.89999997616,176_o_m_n_a.png,I,m,1619,4,,2489.399999976158,186988.5,8068,NNB,B,3
3,prac,1,0.0,1-Back,0.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),191144.0,126_m_m_n_a.png,I,z,886,5,,1662.4000000953674,189481.59999990463,8068,NNB,B,4
4,prac,1,1.0,1-Back,1.0,z,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),193726.79999995232,126_m_m_n_a.png,I,z,1807,6,,2574.7000000476837,191152.09999990463,8068,NNB,B,5
5,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),195726.0,086_o_f_n_a.png,I,m,1212,7,,1994.8000000715256,193731.19999992847,8068,NNB,B,6
6,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),197758.79999995232,178_m_m_n_a.png,I,m,1153,8,,2022.5,195736.29999995232,8068,NNB,B,7
7,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),199824.69999992847,097_m_f_n_a.png,I,m,1293,9,,2061.600000023842,197763.09999990463,8068,NNB,B,8
8,prac,1,1.0,1-Back,1.0,z,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),201624.09999990463,097_m_f_n_a.png,I,z,1024,10,,1792.2999999523163,199831.79999995232,8068,NNB,B,9
9,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),203540.29999995232,176_o_m_n_a.png,I,m,1132,11,,1912.3999999761581,201627.89999997616,8068,NNB,B,10
10,prac,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),205589.59999990463,173_y_f_n_a.png,I,m,1182,12,,2039.0,203550.59999990463,8068,NNB,B,11
0,test,1,0.0,1-Back,,,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),205589.59999990463,152_y_f_n_a.png,I,space,4564,1,,2039.0,203550.59999990463,8068,NNB,B,0
1,test,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),219868.29999995232,029_m_f_n_a.png,I,m,1420,2,,2442.7000000476837,217425.59999990463,8068,NNB,B,1
2,test,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),222102.09999990463,173_y_f_n_a.png,I,m,1211,3,,2231.0999999046326,219871.0,8068,NNB,B,2
3,test,1,1.0,1-Back,1.0,z,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),224117.09999990463,173_y_f_n_a.png,I,z,986,4,,2009.8999999761581,222107.19999992847,8068,NNB,B,3
4,test,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),226099.79999995232,029_m_f_n_a.png,I,m,954,5,,1980.2999999523163,224119.5,8068,NNB,B,4
5,test,1,0.0,1-Back,1.0,m,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),228215.79999995232,176_o_m_n_a.png,I,m,1084,6,,2110.600000023842,226105.19999992847,8068,NNB,B,5
6,test,1,1.0,1-Back,1.0,z,Tue Apr 28 2026 17:05:13 GMT-0500 (Central Daylight Time),230198.5,176_o_m_n_a.png,I,z,952,7,,1979.8000000715256,228218.69999992847,8068,NNB,B,6
