acc_sum,block_c,block_dur,condition,correct,correct_response,countdown,datetime,endtime,project,response,response_time,response_time_test1_response,response_time_test2_response,row_sel,same,session_number,start_end,starttime,stim1,stim2,subject_id,task,task_vers,time_test1,time_test2,trial
1,1,0.0,prac,1,m,30000.0,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),38893.699999928474,I,m,1743,,,3,no,2,3261.1999999284744,35632.5,QHZXPC,QHZWPC,8050,LC,B,,,1
2,1,0.0,prac,1,z,30000.0,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),42092.699999928474,I,z,1667,,,2,yes,2,3192.6999999284744,38900.0,NBGFSM,NBGFSM,8050,LC,B,,,2
2,1,0.0,prac,0,z,30000.0,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),45708.39999997616,I,m,2079,,,6,yes,2,3611.600000023842,42096.799999952316,CSDBFPHXZ,CSDBFPHXZ,8050,LC,B,,,3
3,1,0.0,prac,1,m,30000.0,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),50740.299999952316,I,m,3502,,,5,no,2,5027.299999952316,45713.0,LNDPRSKQB,LNDPRSJQB,8050,LC,B,,,4
4,1,0.0,prac,1,z,30000.0,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),54288.89999997616,I,z,2023,,,4,yes,2,3544.399999976158,50744.5,RSM,RSM,8050,LC,B,,,5
5,1,0.0,prac,1,m,30000.0,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),56855.0,I,m,1034,,,1,no,2,2561.7000000476837,54293.299999952316,RNV,FNV,8050,LC,B,,,6
1,1,2.0329999923706055,test,1,m,27967.000007629395,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),64069.299999952316,I,m,2024,2024,,1,no,2,2029.8999999761581,62039.39999997616,HCF,RCF,8050,LC,B,58838,,1
2,1,4.197999954223633,test,1,m,25802.000045776367,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),66235.29999995232,I,m,2150,2150,,2,no,2,2162.100000023842,64073.199999928474,QTPRJX,QTPNJX,8050,LC,B,60872,,2
3,1,6.265000104904175,test,1,m,23734.999895095825,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),68301.39999997616,I,m,2049,2049,,3,no,2,2062.7000000476837,66238.69999992847,MZDYGVGKQ,MZDYGLBKQ,8050,LC,B,63037,,3
4,1,8.263999938964844,test,1,m,21736.000061035156,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),70300.5,I,m,1991,1991,,4,no,2,1995.7000000476837,68304.79999995232,FQTNMK,JQTNMK,8050,LC,B,65103,,4
5,1,9.763999938964844,test,1,z,20236.000061035156,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),71800.39999997616,I,z,1496,1496,,5,yes,2,1496.5,70303.89999997616,CLJ,CLJ,8050,LC,B,67102,,5
5,1,12.395999908447266,test,0,m,17604.000091552734,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),74432.69999992847,I,z,2620,2620,,6,no,2,2629.0999999046326,71803.60000002384,JGDMNSVPW,JGZMNSVPW,8050,LC,B,68602,,6
6,1,15.622999906539917,test,1,z,14377.000093460083,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),77659.29999995232,I,z,3222,3222,,7,yes,2,3222.7999999523163,74436.5,FPTVHKCBJ,FPTVHKCBJ,8050,LC,B,71235,,7
7,1,16.727999925613403,test,1,m,13272.000074386597,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),78764.60000002384,I,m,1088,1088,,8,no,2,1101.3000000715256,77663.29999995232,XRPZBS,ZRPBDH,8050,LC,B,74462,,8
8,1,18.07699990272522,test,1,m,11923.00009727478,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),80114.19999992847,I,m,1344,1344,,9,no,2,1346.2999999523163,78767.89999997616,ZSQ,ZSP,8050,LC,B,75566,,9
9,1,20.05999994277954,test,1,z,9940.000057220459,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),82096.79999995232,I,z,1970,1970,,10,yes,2,1979.3999999761581,80117.39999997616,MPZRXL,MPZRXL,8050,LC,B,76916,,10
10,1,20.97699999809265,test,1,m,9023.000001907349,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),83013.39999997616,I,m,908,908,,11,no,2,913.3999999761581,82100.0,KJH,KRH,8050,LC,B,78898,,11
11,1,24.075999975204468,test,1,z,5924.000024795532,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),86112.29999995232,I,z,3087,3087,,12,yes,2,3095.899999976158,83016.39999997616,SMNHVTFCB,SMNHVTFCB,8050,LC,B,79815,,12
12,1,26.19099998474121,test,1,z,3809.000015258789,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),88228.19999992847,I,z,2100,2100,,13,yes,2,2112.899999976158,86115.29999995232,KJWTQF,KJWTQF,8050,LC,B,82914,,13
13,1,28.806999921798706,test,1,z,1193.000078201294,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),90844.29999995232,I,z,2608,2608,,14,yes,2,2612.600000023842,88231.69999992847,CHDKQGLMB,CHDKQGLMB,8050,LC,B,85030,,14
13,1,30.006999969482422,test,0,z,-6.999969482421875,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),92043.69999992847,I,None,1196,1196,,15,yes,2,1196.0,90847.69999992847,GHQ,GHQ,8050,LC,B,87646,,15
1,2,3.8980000019073486,test,1,z,26101.99999809265,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),99575.0,I,z,3880,,3880.0,1,yes,2,8727.300000071526,90847.69999992847,PRDBZTYFN,PRDBZTYFN,8050,LC,B,,92478.0,1
2,2,5.394999980926514,test,1,m,24605.000019073486,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),101072.0,I,m,1493,,1493.0,2,no,2,10224.300000071526,90847.69999992847,NCWJDZ,NCMJDZ,8050,LC,B,,96377.0,2
3,2,6.629999876022339,test,1,m,23370.00012397766,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),102307.10000002384,I,m,1227,,1227.0,3,no,2,11459.400000095367,90847.69999992847,KHW,KBW,8050,LC,B,,97875.0,3
4,2,8.595999956130981,test,1,m,21404.00004386902,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),104273.19999992847,I,m,1961,,1961.0,4,no,2,13425.5,90847.69999992847,ZRBGMF,ZRBCMF,8050,LC,B,,99109.0,4
5,2,9.645999908447266,test,1,m,20354.000091552734,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),105323.10000002384,I,m,1036,,1036.0,5,no,2,14475.400000095367,90847.69999992847,BTH,BYH,8050,LC,B,,101074.0,5
6,2,12.811999797821045,test,1,z,17188.000202178955,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),108488.60000002384,I,z,3162,,3162.0,6,yes,2,17640.900000095367,90847.69999992847,XWKQRYCNZ,XWKQRYCNZ,8050,LC,B,,102124.0,6
7,2,14.878000020980835,test,1,z,15121.999979019165,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),110554.60000002384,I,z,2060,,2060.0,7,yes,2,19706.900000095367,90847.69999992847,HNPDLK,HNPDLK,8050,LC,B,,105290.0,7
8,2,17.276999950408936,test,1,m,12723.000049591064,Thu Aug 07 2025 15:54:59 GMT-0500 (Central Daylight Time),112953.79999995232,I,m,2386,,2386.0,8,no,2,22106.100000023842,90847.69999992847,WMQTRSGLZ,WMQTRZGLZ,8050,LC,B,,107356.0,8
