Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,296,134,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),,box1,yes,I,1,1,,,8119,DSST,B,,,,0,160,113
T,1,1,0.0,2,prac,yes,1,2,120000.0,347,156,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),60459.09999999963,box2,yes,I,1,1,3200.899999999907,57258.19999999972,8119,DSST,B,,,,1,160,113
+,2,1,0.0,9,prac,yes,1,9,120000.0,283,144,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),64540.799999999814,box9,yes,I,1,1,3303.899999999907,61236.89999999991,8119,DSST,B,,,,2,160,113
O,3,1,0.0,6,prac,yes,1,6,120000.0,357,145,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),71422.0,box6,yes,I,1,1,6106.300000000279,65315.69999999972,8119,DSST,B,,,,3,160,113
U,4,1,0.0,5,prac,yes,1,5,120000.0,284,138,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),77936.3999999999,box5,yes,I,1,1,5735.600000000093,72200.79999999981,8119,DSST,B,,,,4,160,113
-,5,1,0.0,1,prac,yes,1,1,120000.0,212,137,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),81802.29999999981,box1,yes,I,1,1,3089.899999999907,78712.3999999999,8119,DSST,B,,,,5,160,113
L,6,1,0.0,4,prac,yes,1,4,120000.0,233,152,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),86350.3999999999,box4,yes,I,1,1,3773.2000000001863,82577.19999999972,8119,DSST,B,,,,6,160,113
^,7,1,0.0,7,prac,yes,1,7,120000.0,249,152,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),90515.79999999981,box7,yes,I,1,1,3390.0,87125.79999999981,8119,DSST,B,,,,7,160,113
X,8,1,0.0,8,prac,yes,1,8,120000.0,265,146,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),94248.19999999972,box8,yes,I,1,1,2957.899999999907,91290.29999999981,8119,DSST,B,,,,8,160,113
),9,1,0.0,3,prac,yes,1,3,120000.0,210,124,Mon Jun 22 2026 14:55:58 GMT-0500 (Central Daylight Time),98013.5,box3,yes,I,1,1,2991.2000000001863,95022.29999999981,8119,DSST,B,,,,9,160,113
