Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,1,prac,1,1,z,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),139748.39999985695,O,z,1445,1,1,16.bmp,-120,-120,17.bmp,120,-120,18.bmp,-120,120,19.bmp,120,120,10260.099999904633,129488.29999995232,7203,yes,SM,B,16.bmp,-120,-120,133315,127286,135330,129300,,,,,1
3,0,0,1,0,1,prac,1,0,m,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),150577.59999990463,O,None,2015,2,1,20.bmp,-120,-120,21.bmp,120,-120,22.bmp,-120,120,23.bmp,120,120,10824.099999904633,139753.5,7203,no,SM,B,23.bmp,-120,120,143577,137552,145594,139562,,,,,2
4,0,0,0,1,1,prac,1,0,m,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),161408.5,O,None,2015,3,1,24.bmp,-120,-120,25.bmp,120,-120,26.bmp,-120,120,27.bmp,120,120,10825.600000143051,150582.89999985695,7203,no,SM,B,24.bmp,120,120,154408,148381,156424,150392,,,,,3
2,0,1,0,0,2,prac,1,1,z,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),171538.19999980927,O,z,1304,4,1,28.bmp,-120,-120,29.bmp,120,-120,30.bmp,-120,120,31.bmp,120,120,10122.699999809265,161415.5,7203,yes,SM,B,29.bmp,120,-120,165239,159214,167254,161223,,,,,4
3,0,0,1,0,3,prac,1,1,z,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),181782.89999985695,O,z,1415,5,1,32.bmp,-120,-120,33.bmp,120,-120,34.bmp,-120,120,35.bmp,120,120,10240.099999904633,171542.79999995232,7203,yes,SM,B,34.bmp,-120,120,175366,169341,177383,171352,,,,,5
1,1,0,0,0,4,prac,1,1,m,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),192079.69999980927,O,m,1481,6,1,36.bmp,-120,-120,37.bmp,120,-120,38.bmp,-120,120,39.bmp,120,120,10292.599999904633,181787.09999990463,7203,no,SM,B,39.bmp,-120,-120,185612,179585,187628,181596,,,,,6
2,0,1,0,0,5,prac,1,1,m,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),202260.09999990463,O,m,1351,7,1,40.bmp,-120,-120,41.bmp,120,-120,42.bmp,-120,120,43.bmp,120,120,10176.799999952316,192083.29999995232,7203,no,SM,B,40.bmp,120,-120,195909,189881,197926,191894,,,,,7
4,0,0,0,1,6,prac,1,1,z,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),212772.89999985695,O,z,1692,8,1,44.bmp,-120,-120,45.bmp,120,-120,46.bmp,-120,120,47.bmp,120,120,10510.099999904633,202262.79999995232,7203,yes,SM,B,47.bmp,120,120,206090,200061,208105,202074,,,,,8
4,0,0,0,1,1,test,1,1,m,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),228969.09999990463,O,m,1857,1,1,48.bmp,-120,-120,49.bmp,120,-120,50.bmp,-120,120,43.bmp,120,120,9908.799999952316,219060.29999995232,7203,yes,SM,B,50.bmp,120,120,206090,200061,208105,202074,222885.0,216859.0,224902.0,218871.0,1
2,0,1,0,0,2,test,1,1,m,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),238798.69999980927,O,m,1775,2,1,1.bmp,-120,-120,2.bmp,120,-120,3.bmp,-120,120,4.bmp,120,120,9826.299999952316,228972.39999985695,7203,yes,SM,B,3.bmp,120,-120,206090,200061,208105,202074,232800.0,226771.0,234816.0,228784.0,2
1,1,0,0,0,3,test,1,1,z,Tue Aug 26 2025 16:03:32 GMT-0500 (Central Daylight Time),247879.69999980927,O,z,1026,3,1,5.bmp,-120,-120,6.bmp,120,-120,7.bmp,-120,120,8.bmp,120,120,9077.599999904633,238802.09999990463,7203,yes,SM,B,5.bmp,-120,-120,206090,200061,208105,202074,242629.0,236600.0,244646.0,238614.0,3
