Symbol,acc_sum,block_c,block_dur,clicked_response,condition,continue_roi_ticked,correct,correct_response,countdown,cursor_x,cursor_y,datetime,endtime,my_cursor_roi,my_cursor_roi_ticked,project,response,session_number,start_end,starttime,subject_id,task,task_vers,time_test_box_response,time_test_clicked_response,time_test_display_stimuli,trial,x_continue_box,y_continue_box
,0,0,0.0,1,,yes,1,1,120000.0,320,121,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),,box1,yes,I,1,1,,,8123,DSST,A,,,,0,160,113
),1,1,0.0,3,prac,yes,1,3,120000.0,227,135,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),63259.800000190735,box3,yes,I,1,1,4432.700000286102,58827.09999990463,8123,DSST,A,,,,1,160,113
X,2,1,0.0,8,prac,yes,1,8,120000.0,248,144,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),67891.59999990463,box8,yes,I,1,1,3856.0999999046326,64035.5,8123,DSST,A,,,,2,160,113
U,3,1,0.0,5,prac,yes,1,5,120000.0,217,141,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),71857.0,box5,yes,I,1,1,3185.5,68671.5,8123,DSST,A,,,,3,160,113
^,4,1,0.0,7,prac,yes,1,7,120000.0,246,134,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),76039.30000019073,box7,yes,I,1,1,3408.800000190735,72630.5,8123,DSST,A,,,,4,160,113
T,5,1,0.0,2,prac,yes,1,2,120000.0,253,137,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),80354.2000002861,box2,yes,I,1,1,3541.7000002861023,76812.5,8123,DSST,A,,,,5,160,113
-,6,1,0.0,1,prac,yes,1,1,120000.0,299,131,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),84253.40000009537,box1,yes,I,1,1,3125.800000190735,81127.59999990463,8123,DSST,A,,,,6,160,113
L,7,1,0.0,4,prac,yes,1,4,120000.0,243,135,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),87668.80000019073,box4,yes,I,1,1,2641.300000190735,85027.5,8123,DSST,A,,,,7,160,113
+,8,1,0.0,9,prac,yes,1,9,120000.0,281,124,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),91567.7000002861,box9,yes,I,1,1,3124.6000003814697,88443.09999990463,8123,DSST,A,,,,8,160,113
O,9,1,0.0,6,prac,yes,1,6,120000.0,256,149,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),98765.30000019073,box6,yes,I,1,1,6424.099999904633,92341.2000002861,8123,DSST,A,,,,9,160,113
T,1,1,2.889000177383423,2,test,yes,1,2,117110.99982261658,247,129,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),108445.59999990463,box2,yes,I,1,1,2876.199999809265,105569.40000009537,8123,DSST,A,105845.0,106506.0,103629.0,1,160,113
-,2,1,6.021000146865845,1,test,yes,1,1,113978.99985313416,293,164,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),111578.0,box1,yes,I,1,1,3117.0999999046326,108460.90000009537,8123,DSST,A,108928.0,109638.0,106521.0,2,160,113
),3,1,8.537000179290771,3,test,yes,1,3,111462.99982070923,234,145,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),114093.80000019073,box3,yes,I,1,1,2502.2000002861023,111591.59999990463,8123,DSST,A,111576.0,112154.0,109652.0,3,160,113
^,4,1,11.552000045776367,7,test,yes,1,7,108447.99995422363,213,136,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),117109.5,box7,yes,I,1,1,3003.699999809265,114105.80000019073,8123,DSST,A,114576.0,115169.0,112166.0,4,160,113
T,5,1,13.984000205993652,2,test,yes,1,2,106015.99979400635,294,143,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),119542.2000002861,box2,yes,I,1,1,2419.9000000953674,117122.30000019073,8123,DSST,A,117075.0,117602.0,115182.0,5,160,113
L,6,1,16.267000198364258,4,test,yes,1,4,103732.99980163574,193,134,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),121824.90000009537,box4,yes,I,1,1,2271.0,119553.90000009537,8123,DSST,A,119341.0,119885.0,117614.0,6,160,113
X,7,1,19.249000072479248,8,test,yes,1,8,100750.99992752075,196,151,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),124807.0,box8,yes,I,1,1,2970.0999999046326,121836.90000009537,8123,DSST,A,122274.0,122867.0,119897.0,7,160,113
T,8,1,21.499000072479248,2,test,yes,1,2,98500.99992752075,169,124,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),127056.40000009537,box2,yes,I,1,1,2237.9000000953674,124818.5,8123,DSST,A,124622.0,125116.0,122878.0,8,160,113
-,9,1,24.365000009536743,1,test,yes,1,1,95634.99999046326,286,169,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),129922.2000002861,box1,yes,I,1,1,2854.9000000953674,127067.30000019073,8123,DSST,A,127238.0,127982.0,125127.0,9,160,113
),10,1,26.496999979019165,3,test,yes,1,3,93503.00002098083,174,144,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),132054.80000019073,box3,yes,I,1,1,2121.0,129933.80000019073,8123,DSST,A,129554.0,130115.0,127994.0,10,160,113
T,11,1,30.496000051498413,2,test,yes,1,2,89503.99994850159,216,127,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),136053.59999990463,box2,yes,I,1,1,3987.2999997138977,132066.30000019073,8123,DSST,A,133585.0,134114.0,130126.0,11,160,113
-,12,1,32.77800011634827,1,test,yes,1,1,87221.99988365173,227,128,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),138336.2000002861,box1,yes,I,1,1,2271.9000000953674,136064.30000019073,8123,DSST,A,135718.0,136396.0,134124.0,12,160,113
L,13,1,35.72699999809265,4,test,yes,1,4,84273.00000190735,258,143,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),141285.09999990463,box4,yes,I,1,1,2937.8999996185303,138347.2000002861,8123,DSST,A,138768.0,139345.0,136407.0,13,160,113
T,14,1,37.99300003051758,2,test,yes,1,2,82006.99996948242,195,124,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),143551.2000002861,box2,yes,I,1,1,2254.9000000953674,141296.30000019073,8123,DSST,A,140951.0,141611.0,139356.0,14,160,113
),15,1,40.32800006866455,3,test,yes,1,3,79671.99993133545,267,153,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),145884.90000009537,box3,yes,I,1,1,2322.199999809265,143562.7000002861,8123,DSST,A,143216.0,143945.0,141623.0,15,160,113
U,16,1,42.85900020599365,5,test,yes,1,5,77140.99979400635,226,154,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),148416.30000019073,box5,yes,I,1,1,2520.4000000953674,145895.90000009537,8123,DSST,A,145932.0,146476.0,143956.0,16,160,113
T,17,1,44.875,2,test,yes,1,2,75125.0,208,139,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),150432.40000009537,box2,yes,I,1,1,2004.4000000953674,148428.0,8123,DSST,A,147814.0,148492.0,146488.0,17,160,113
),18,1,47.95700001716614,3,test,yes,1,3,72042.99998283386,224,142,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),153514.7000002861,box3,yes,I,1,1,3071.800000190735,150442.90000009537,8123,DSST,A,151063.0,151575.0,148503.0,18,160,113
-,19,1,50.50600004196167,1,test,yes,1,1,69493.99995803833,249,143,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),156063.90000009537,box1,yes,I,1,1,2538.5,153525.40000009537,8123,DSST,A,153446.0,154124.0,151585.0,19,160,113
L,20,1,52.68900012969971,4,test,yes,1,4,67310.9998703003,194,149,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),158246.7000002861,box4,yes,I,1,1,2172.1000003814697,156074.59999990463,8123,DSST,A,155712.0,156307.0,154135.0,20,160,113
+,21,1,55.50500011444092,9,test,yes,1,9,64494.99988555908,189,146,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),161062.0,box9,yes,I,1,1,2805.199999809265,158256.80000019073,8123,DSST,A,158545.0,159122.0,156317.0,21,160,113
O,22,1,58.15400004386902,6,test,yes,1,6,61845.99995613098,234,147,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),163711.59999990463,box6,yes,I,1,1,2636.5999999046326,161075.0,8123,DSST,A,161061.0,161772.0,159135.0,22,160,113
),23,1,60.53700017929077,3,test,yes,1,3,59462.99982070923,217,147,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),166094.30000019073,box3,yes,I,1,1,2371.5999999046326,163722.7000002861,8123,DSST,A,163410.0,164154.0,161783.0,23,160,113
-,24,1,62.70300006866455,1,test,yes,1,1,57296.99993133545,198,136,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),168260.90000009537,box1,yes,I,1,1,2155.199999809265,166105.7000002861,8123,DSST,A,165628.0,166321.0,164166.0,24,160,113
L,25,1,64.90100002288818,4,test,yes,1,4,55098.99997711182,256,136,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),170459.09999990463,box4,yes,I,1,1,2187.3999996185303,168271.7000002861,8123,DSST,A,167842.0,168519.0,166332.0,25,160,113
-,26,1,67.16700005531311,1,test,yes,1,1,52832.99994468689,212,138,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),172725.5,box1,yes,I,1,1,2255.4000000953674,170470.09999990463,8123,DSST,A,170240.0,170786.0,168530.0,26,160,113
U,27,1,69.50200009346008,5,test,yes,1,5,50497.99990653992,290,150,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),175058.0,box5,yes,I,1,1,2321.7999997138977,172736.2000002861,8123,DSST,A,172623.0,173118.0,170796.0,27,160,113
L,28,1,72.99900007247925,4,test,yes,1,4,47000.99992752075,237,141,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),178556.90000009537,box4,yes,I,1,1,3482.199999809265,175074.7000002861,8123,DSST,A,175957.0,176617.0,173135.0,28,160,113
T,29,1,75.84899997711182,2,test,yes,1,2,44151.00002288818,225,158,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),181406.0,box2,yes,I,1,1,2837.7999997138977,178568.2000002861,8123,DSST,A,178804.0,179466.0,176628.0,29,160,113
^,30,1,78.51400017738342,7,test,yes,1,7,41485.99982261658,192,156,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),184071.7000002861,box7,yes,I,1,1,2654.4000000953674,181417.30000019073,8123,DSST,A,181522.0,182132.0,179477.0,30,160,113
O,31,1,80.74699997901917,6,test,yes,1,6,39253.000020980835,210,169,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),186304.90000009537,box6,yes,I,1,1,2221.800000190735,184083.09999990463,8123,DSST,A,183887.0,184365.0,182143.0,31,160,113
),32,1,83.32800006866455,3,test,yes,1,3,36671.99993133545,208,125,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),188886.80000019073,box3,yes,I,1,1,2567.5,186319.30000019073,8123,DSST,A,186219.0,186947.0,184379.0,32,160,113
U,33,1,86.17799997329712,5,test,yes,1,5,33822.00002670288,234,149,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),191736.09999990463,box5,yes,I,1,1,2838.699999809265,188897.40000009537,8123,DSST,A,189253.0,189796.0,186957.0,33,160,113
^,34,1,88.62700009346008,7,test,yes,1,7,31372.999906539917,225,141,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),194185.7000002861,box7,yes,I,1,1,2437.9000000953674,191747.80000019073,8123,DSST,A,191652.0,192246.0,189808.0,34,160,113
+,35,1,91.24300003051758,9,test,yes,1,9,28756.999969482422,176,141,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),196801.40000009537,box9,yes,I,1,1,2604.9000000953674,194196.5,8123,DSST,A,194200.0,194861.0,192257.0,35,160,113
X,36,1,93.6930000782013,8,test,yes,1,8,26306.999921798706,267,163,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),199251.30000019073,box8,yes,I,1,1,2438.5999999046326,196812.7000002861,8123,DSST,A,196550.0,197311.0,194873.0,36,160,113
U,37,1,95.94200015068054,5,test,yes,1,5,24057.999849319458,168,140,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),201499.59999990463,box5,yes,I,1,1,2237.3999996185303,199262.2000002861,8123,DSST,A,198965.0,199560.0,197322.0,37,160,113
L,38,1,98.59000015258789,4,test,yes,1,4,21409.99984741211,224,137,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),204148.59999990463,box4,yes,I,1,1,2638.5,201510.09999990463,8123,DSST,A,201614.0,202209.0,199570.0,38,160,113
O,39,1,101.14000010490417,6,test,yes,1,6,18859.999895095825,249,150,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),206698.09999990463,box6,yes,I,1,1,2538.7999997138977,204159.30000019073,8123,DSST,A,204047.0,204758.0,202219.0,39,160,113
),40,1,103.72399997711182,3,test,yes,1,3,16276.000022888184,244,134,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),209281.7000002861,box3,yes,I,1,1,2573.5,206708.2000002861,8123,DSST,A,206413.0,207342.0,204768.0,40,160,113
^,41,1,106.48800015449524,7,test,yes,1,7,13511.99984550476,221,131,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),212046.5,box7,yes,I,1,1,2753.7999997138977,209292.7000002861,8123,DSST,A,209379.0,210106.0,207353.0,41,160,113
T,42,1,109.72100019454956,2,test,yes,1,2,10278.99980545044,217,143,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),215278.80000019073,box2,yes,I,1,1,3221.4000000953674,212057.40000009537,8123,DSST,A,212628.0,213339.0,210117.0,42,160,113
X,43,1,112.01999998092651,8,test,yes,1,8,7980.000019073486,249,152,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),217577.7000002861,box8,yes,I,1,1,2287.6000003814697,215290.09999990463,8123,DSST,A,214976.0,215638.0,213350.0,43,160,113
-,44,1,114.60300016403198,1,test,yes,1,1,5396.999835968018,214,137,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),220160.7000002861,box1,yes,I,1,1,2571.6000003814697,217589.09999990463,8123,DSST,A,217393.0,218221.0,215649.0,44,160,113
+,45,1,117.3180000782013,9,test,yes,1,9,2681.999921798706,187,128,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),222876.40000009537,box9,yes,I,1,1,2704.300000190735,220172.09999990463,8123,DSST,A,220226.0,220936.0,218232.0,45,160,113
U,46,1,119.4670000076294,5,test,yes,1,5,532.9999923706055,193,144,Wed Jul 22 2026 18:21:53 GMT-0500 (Central Daylight Time),225025.40000009537,box5,yes,I,1,1,2139.0,222886.40000009537,8123,DSST,A,222410.0,223085.0,220946.0,46,160,113
