acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),49482.0,CFD-BF-050-012-A.jpg,1200,solid,O,z,1381,6,1,3399.900000035763,46082.09999996424,7172,ATS,B,1
2,prac,1,A,haborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),53096.799999952316,CFD-WM-012-007-HC.jpg,1700,solid,O,m,1092,9,1,7014.699999988079,46082.09999996424,7172,ATS,B,2
3,prac,1,A,haborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),56746.0,CFD-BM-015-017-HC.jpg,1700,solid,O,m,1148,1,1,10663.900000035763,46082.09999996424,7172,ATS,B,3
4,prac,1,A,haborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),60461.799999952316,CFD-BF-035-007-HC.jpg,2000,solid,O,m,893,5,1,14379.699999988079,46082.09999996424,7172,ATS,B,4
5,prac,1,A,haborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),63377.09999996424,CFD-WF-013-015-A.jpg,1000,solid,O,z,1084,12,1,17295.0,46082.09999996424,7172,ATS,B,5
6,prac,1,A,haborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),66909.29999995232,CFD-WF-026-008-A.jpg,1600,solid,O,z,1111,10,1,20827.19999998808,46082.09999996424,7172,ATS,B,6
7,prac,1,A,haborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),70007.59999996424,CFD-WF-011-006-HC.jpg,1500,solid,O,m,793,11,1,23925.5,46082.09999996424,7172,ATS,B,7
8,prac,1,A,haborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),73957.29999995232,CFD-WM-009-009-A.jpg,1900,solid,O,z,1255,8,1,27875.19999998808,46082.09999996424,7172,ATS,B,8
9,prac,1,A,haborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),77172.59999996424,CFD-BM-020-024-HC.jpg,1500,solid,O,m,912,3,1,31090.5,46082.09999996424,7172,ATS,B,9
10,prac,1,A,haborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),80271.79999995232,CFD-WM-011-006-HC.jpg,1400,solid,O,m,867,7,1,34189.69999998808,46082.09999996424,7172,ATS,B,10
11,prac,1,A,haborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),83686.09999996424,CFD-BM-037-041-A.jpg,1600,solid,O,z,993,2,1,37604.0,46082.09999996424,7172,ATS,B,11
12,prac,1,A,haborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),86286.5,CFD-BF-051-043-A.jpg,1000,solid,O,z,813,4,1,40204.40000003576,46082.09999996424,7172,ATS,B,12
1,prac,1,B,mfborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),118442.19999998808,CFD-WM-037-060-A.jpg,1200,dash,O,m,1064,6,1,3082.0,115360.19999998808,7172,ATS,B,1
2,prac,1,B,mfborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),122157.79999995232,CFD-BM-020-024-HC.jpg,1700,dash,O,m,1212,1,1,6797.599999964237,115360.19999998808,7172,ATS,B,2
3,prac,1,B,mfborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),125307.0,CFD-BM-041-048-A.jpg,1600,dash,O,m,730,2,1,9946.800000011921,115360.19999998808,7172,ATS,B,3
3,prac,1,B,mfborder.png,0,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),129038.79999995232,CFD-BF-035-007-HC.jpg,1400,dash,O,None,1514,7,1,13678.599999964237,115360.19999998808,7172,ATS,B,4
4,prac,1,B,mfborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),132571.09999996424,CFD-WM-012-007-HC.jpg,1600,dash,O,m,1113,10,1,17210.899999976158,115360.19999998808,7172,ATS,B,5
5,prac,1,B,mfborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),135286.79999995232,CFD-BF-051-043-A.jpg,1000,dash,O,z,893,4,1,19926.599999964237,115360.19999998808,7172,ATS,B,6
6,prac,1,B,mfborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),138351.59999996424,CFD-BF-027-013-HC.jpg,1500,dash,O,z,749,3,1,22991.399999976158,115360.19999998808,7172,ATS,B,7
7,prac,1,B,mfborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),141850.89999997616,CFD-WF-027-007-HC.jpg,1900,dash,O,z,797,8,1,26490.69999998808,115360.19999998808,7172,ATS,B,8
8,prac,1,B,mfborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),145700.39999997616,CFD-BM-037-041-A.jpg,2000,dash,O,m,1037,5,1,30340.19999998808,115360.19999998808,7172,ATS,B,9
9,prac,1,B,mfborder.png,1,m,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),149199.09999996424,CFD-WM-009-009-A.jpg,1700,dash,O,m,976,9,1,33838.89999997616,115360.19999998808,7172,ATS,B,10
10,prac,1,B,mfborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),152048.09999996424,CFD-WF-011-006-HC.jpg,1000,dash,O,z,1018,12,1,36687.89999997616,115360.19999998808,7172,ATS,B,11
11,prac,1,B,mfborder.png,1,z,Tue Jun 17 2025 15:46:54 GMT-0500 (Central Daylight Time),155546.89999997616,CFD-WF-026-008-A.jpg,1500,dash,O,z,1188,11,1,40186.69999998808,115360.19999998808,7172,ATS,B,12
