acc_sum,block,block_c,correct,correct_response,cursor_x,cursor_y,datetime,end_x_facename_roi,end_y_facename_roi,endtime,face,face_name,h_roi,project,response,response_time,response_time_learn_mouse_response,response_time_prac_learn_mouse_response,response_time_prac_test_stim_response,response_time_test_stim_response,row_sel,session_number,start_end,start_x_facename_roi,start_y_facename_roi,starttime,subject_id,task,task_vers,time_learn_stimuli,time_prac_learn_stimuli,time_prac_test_stimuli,time_test_stimuli,trial,w_roi,x,y
0,prac,1,0,,,,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),-224,-192,67062.89999999851,CFD-BM-204-003-N.jpg,Sam,64,O,,3015,,3015.0,,,1,1,4018.1999999955297,-416,-256,63044.70000000298,7047,FN,A,,57100.0,,,1,192,-320,-224
1,prac,1,1,,327.0,-2.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),416,32,71644.80000000447,CFD-WM-012-001-N.jpg,John,64,O,1,1517,,1517.0,,,2,1,2546.60000000149,224,-32,69098.20000000298,7047,FN,A,,63170.0,,,2,192,320,0
2,prac,1,1,,-323.0,222.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),-224,256,74160.5,CFD-LF-249-132-N.jpg,Tina,64,O,1,1485,,1485.0,,,3,1,2513.5,-416,192,71647.0,7047,FN,A,,65714.0,,,3,192,-320,224
3,prac,1,1,,310.0,-212.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),416,-192,76593.0,CFD-BM-204-003-N.jpg,Sam,64,O,1,1409,,1409.0,,,4,1,2430.5,224,-256,74162.5,7047,FN,A,,68230.0,,,4,192,320,-224
4,prac,1,1,,-307.0,6.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),-224,32,79325.39999999851,CFD-WM-012-001-N.jpg,John,64,O,1,1705,,1705.0,,,5,1,2730.1999999955297,-416,-32,76595.20000000298,7047,FN,A,,70662.0,,,5,192,-320,0
5,prac,1,1,,334.0,223.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),416,256,81491.39999999851,CFD-LF-249-132-N.jpg,Tina,64,O,1,1135,,1135.0,,,6,1,2164.29999999702,224,192,79327.10000000149,7047,FN,A,,73400.0,,,6,192,320,224
0,prac_test,1,0,m,334.0,223.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),416,256,129393.30000000448,CFD-BM-204-003-N.jpg,John,64,O,,4013,,,4013.0,,2,1,5029.30000000447,224,192,124364.0,7047,FN,A,,,118432.0,,1,192,320,224
0,prac_test,1,0,m,334.0,223.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),416,256,134426.1000000015,CFD-WM-012-001-N.jpg,Sam,64,O,,4014,,,4014.0,,1,1,5024.0,224,192,129402.10000000148,7047,FN,A,,,123464.0,,2,192,320,224
1,prac_test,1,1,z,334.0,223.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),416,256,139806.70000000298,CFD-LF-249-132-N.jpg,Tina,64,O,z,3582,,,3582.0,,3,1,5371.5,224,192,134435.20000000298,7047,FN,A,,,128496.0,,3,192,320,224
0,prac,2,0,,334.0,223.0,Tue Feb 11 2025 10:33:07 GMT-0600 (Central Standard Time),-224,-192,156617.8999999985,CFD-BM-204-003-N.jpg,Sam,64,O,,3015,,3015.0,3582.0,,1,1,4026.59999999404,-416,-256,152591.30000000447,7047,FN,A,,146655.0,128496.0,,1,192,-320,-224
