Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),138296.90000009537,I,None,2016,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10909.400000095367,127387.5,8040,yes,SM,C,66.bmp,-120,-120,130046,123923,132050,125935,,,,,1
3,0,0,1,0,1,prac,1,1,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),148593.70000004768,I,m,1478,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,10292.700000047684,138301.0,8040,no,SM,C,73.bmp,-120,120,140864,134836,142880,136848,,,,,2
4,0,0,0,1,2,prac,1,1,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),158840.60000002384,I,m,1422,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,10243.5,148597.10000002384,8040,no,SM,C,74.bmp,120,120,151160,145132,153176,147145,,,,,3
2,0,1,0,0,2,prac,1,0,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),169470.60000002384,I,m,1806,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,10626.5,158844.10000002384,8040,yes,SM,C,79.bmp,120,-120,161407,155379,163424,157392,,,,,4
3,0,0,1,0,3,prac,1,1,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),180000.5,I,z,1705,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10525.599999904633,169474.90000009537,8040,yes,SM,C,84.bmp,-120,120,172037,166010,174053,168022,,,,,5
1,1,0,0,0,4,prac,1,1,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),190263.90000009537,I,m,1446,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10259.900000095367,180004.0,8040,no,SM,C,89.bmp,-120,-120,182568,176539,184584,178552,,,,,6
2,0,1,0,0,5,prac,1,1,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),200294.40000009537,I,m,1215,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10026.900000095367,190267.5,8040,no,SM,C,90.bmp,120,-120,192831,186803,194847,188816,,,,,7
4,0,0,0,1,6,prac,1,1,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),210557.5,I,z,1433,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,10259.199999928474,200298.30000007153,8040,yes,SM,C,97.bmp,120,120,202861,196834,204877,198846,,,,,8
4,0,0,0,1,1,test,1,1,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),234150.30000007153,I,m,1208,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,9257.399999976158,224892.90000009537,8040,yes,SM,C,100.bmp,120,120,202861,196834,204877,198846,227453.0,221428.0,229470.0,223438.0,1
2,0,1,0,0,2,test,1,1,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),243580.60000002384,I,m,1369,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9426.600000023842,234154.0,8040,yes,SM,C,53.bmp,120,-120,202861,196834,204877,198846,236717.0,230689.0,238733.0,232702.0,2
1,1,0,0,0,3,test,1,1,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),253510.90000009537,I,z,1883,3,1,55.bmp,-120,-120,56.bmp,120,-120,57.bmp,-120,120,58.bmp,120,120,9927.300000071526,243583.60000002384,8040,yes,SM,C,55.bmp,-120,-120,202861,196834,204877,198846,246147.0,240119.0,248163.0,242132.0,3
3,0,0,1,0,3,test,1,0,m,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),263574.5,I,None,2015,4,1,59.bmp,-120,-120,60.bmp,120,-120,61.bmp,-120,120,62.bmp,120,120,10059.899999976158,253514.60000002384,8040,yes,SM,C,59.bmp,-120,120,202861,196834,204877,198846,256077.0,250050.0,258094.0,252063.0,4
2,0,1,0,0,4,test,1,1,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),272738.0,I,z,1105,5,1,63.bmp,-120,-120,64.bmp,120,-120,65.bmp,-120,120,66.bmp,120,120,9159.5,263578.5,8040,yes,SM,C,64.bmp,120,-120,202861,196834,204877,198846,266141.0,260114.0,268157.0,262126.0,5
3,0,0,1,0,5,test,1,1,z,Mon May 19 2025 17:38:28 GMT-0500 (Central Daylight Time),282301.8000000715,I,z,1392,6,1,67.bmp,-120,-120,68.bmp,120,-120,69.bmp,-120,120,70.bmp,120,120,9560.899999976158,272740.90000009537,8040,yes,SM,C,69.bmp,-120,120,202861,196834,204877,198846,275421.0,269276.0,277438.0,271404.0,6
