acc_sum,block,block_c,change,condition,correct,correct_response,datetime,endtime,face,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
0,prac,1,,1-Back,,,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),,097_m_f_n_a.png,O,space,6167,1,1,,,7803,NNB,B,0
1,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),129633.60000002384,152_y_f_n_a.png,O,m,606,2,1,1457.6000000238419,128176.0,7803,NNB,B,1
1,prac,1,1.0,1-Back,0.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),131498.89999997616,152_y_f_n_a.png,O,m,1079,3,1,1858.0,129640.89999997616,7803,NNB,B,2
2,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),134215.10000002384,176_o_m_n_a.png,O,m,1859,4,1,2707.7000000476837,131507.39999997616,7803,NNB,B,3
3,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),136881.60000002384,126_m_m_n_a.png,O,m,1874,5,1,2657.800000011921,134223.80000001192,7803,NNB,B,4
4,prac,1,1.0,1-Back,1.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),138596.80000001192,126_m_m_n_a.png,O,z,940,6,1,1706.1000000238419,136890.69999998808,7803,NNB,B,5
5,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),140528.69999998808,086_o_f_n_a.png,O,m,1146,7,1,1923.0999999642372,138605.60000002384,7803,NNB,B,6
6,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),142394.30000001192,178_m_m_n_a.png,O,m,1009,8,1,1858.199999988079,140536.10000002384,7803,NNB,B,7
7,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),144277.0,097_m_f_n_a.png,O,m,1099,9,1,1872.3999999761581,142404.60000002384,7803,NNB,B,8
8,prac,1,1.0,1-Back,1.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),146093.0,097_m_f_n_a.png,O,z,1027,10,1,1806.8999999761581,144286.10000002384,7803,NNB,B,9
9,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),147825.89999997616,176_o_m_n_a.png,O,m,954,11,1,1724.0999999642372,146101.80000001192,7803,NNB,B,10
10,prac,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),149792.10000002384,173_y_f_n_a.png,O,m,1121,12,1,1956.1000000238419,147836.0,7803,NNB,B,11
0,test,1,0.0,1-Back,,,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),149792.10000002384,152_y_f_n_a.png,O,space,3286,1,1,1956.1000000238419,147836.0,7803,NNB,B,0
1,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),166936.39999997616,029_m_f_n_a.png,O,m,824,2,1,1839.8999999761581,165096.5,7803,NNB,B,1
2,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),169119.19999998808,173_y_f_n_a.png,O,m,1158,3,1,2175.899999976158,166943.30000001192,7803,NNB,B,2
3,test,1,1.0,1-Back,1.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),171284.69999998808,173_y_f_n_a.png,O,z,1144,4,1,2158.699999988079,169126.0,7803,NNB,B,3
4,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),173234.80000001192,029_m_f_n_a.png,O,m,921,5,1,1944.300000011921,171290.5,7803,NNB,B,4
4,test,1,0.0,1-Back,0.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),175301.69999998808,176_o_m_n_a.png,O,z,1045,6,1,2065.0,173236.69999998808,7803,NNB,B,5
5,test,1,1.0,1-Back,1.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),177282.89999997616,176_o_m_n_a.png,O,z,963,7,1,1978.0,175304.89999997616,7803,NNB,B,6
6,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),179316.0,126_m_m_n_a.png,O,m,1004,8,1,2026.199999988079,177289.80000001192,7803,NNB,B,7
7,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),181115.39999997616,086_o_f_n_a.png,O,m,779,9,1,1796.7999999523163,179318.60000002384,7803,NNB,B,8
8,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),183198.80000001192,126_m_m_n_a.png,O,m,1051,10,1,2080.0,181118.80000001192,7803,NNB,B,9
9,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),185147.89999997616,153_y_m_n_a.png,O,m,920,11,1,1945.699999988079,183202.19999998808,7803,NNB,B,10
10,test,1,1.0,1-Back,1.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),187580.5,153_y_m_n_a.png,O,z,1404,12,1,2430.899999976158,185149.60000002384,7803,NNB,B,11
11,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),189430.0,110_o_f_n_a.png,O,m,819,13,1,1846.6000000238419,187583.39999997616,7803,NNB,B,12
12,test,1,1.0,1-Back,1.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),191495.60000002384,110_o_f_n_a.png,O,z,1041,14,1,2062.2000000476837,189433.39999997616,7803,NNB,B,13
13,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),193561.69999998808,013_y_m_n_a.png,O,m,1040,15,1,2063.5,191498.19999998808,7803,NNB,B,14
14,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),195510.80000001192,097_m_f_n_a.png,O,m,918,16,1,1945.800000011921,193565.0,7803,NNB,B,15
15,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),197510.10000002384,065_o_m_n_a.png,O,m,978,17,1,1994.1000000238419,195516.0,7803,NNB,B,16
16,test,1,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),199909.0,097_m_f_n_a.png,O,m,1369,18,1,2396.600000023842,197512.39999997616,7803,NNB,B,17
0,test,2,0.0,1-Back,,,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),199909.0,126_m_m_n_a.png,O,space,2339,1,1,2396.600000023842,197512.39999997616,7803,NNB,B,0
1,test,2,0.0,1-Back,1.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),206090.60000002384,029_m_f_n_a.png,O,m,782,2,1,1805.7000000476837,204284.89999997616,7803,NNB,B,1
1,test,2,1.0,1-Back,0.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),208292.0,029_m_f_n_a.png,O,m,1168,3,1,2198.399999976158,206093.60000002384,7803,NNB,B,2
1,test,2,0.0,1-Back,0.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),210506.5,126_m_m_n_a.png,O,z,1199,4,1,2212.0,208294.5,7803,NNB,B,3
1,test,2,0.0,1-Back,0.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),212839.0,153_y_m_n_a.png,O,z,1300,5,1,2330.199999988079,210508.80000001192,7803,NNB,B,4
1,test,2,0.0,1-Back,0.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),215857.30000001192,152_y_f_n_a.png,O,None,2002,6,1,3016.300000011921,212841.0,7803,NNB,B,5
1,test,2,1.0,1-Back,0.0,z,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),218021.19999998808,152_y_f_n_a.png,O,m,1136,7,1,2159.599999964237,215861.60000002384,7803,NNB,B,6
1,test,2,0.0,1-Back,0.0,m,Mon May 11 2026 13:26:14 GMT-0500 (Central Daylight Time),221036.80000001192,153_y_m_n_a.png,O,None,2001,8,1,3013.600000023842,218023.19999998808,7803,NNB,B,7
