acc_sum,block,block_c,block_cond,con_img,correct,correct_response,datetime,endtime,face,jitter,line,project,response,response_time,row_sel,session_number,start_end,starttime,subject_id,task,task_vers,trial
1,prac,1,A,haborder.png,1,z,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),86466.40000003576,CFD-BM-037-041-A.jpg,1600,solid,I,z,892,2,3,3284.100000023842,83182.30000001192,8014,ATS,B,1
1,prac,1,A,haborder.png,0,m,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),90464.0,CFD-WM-012-007-HC.jpg,1700,solid,I,None,1517,9,3,7281.699999988079,83182.30000001192,8014,ATS,B,2
2,prac,1,A,haborder.png,1,z,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),93563.30000001192,CFD-WF-026-008-A.jpg,1600,solid,I,z,719,10,3,10381.0,83182.30000001192,8014,ATS,B,3
3,prac,1,A,haborder.png,1,z,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),96244.69999998808,CFD-BF-050-012-A.jpg,1200,solid,I,z,688,6,3,13062.399999976158,83182.30000001192,8014,ATS,B,4
4,prac,1,A,haborder.png,1,m,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),99394.69999998808,CFD-BM-015-017-HC.jpg,1700,solid,I,m,657,1,3,16212.399999976158,83182.30000001192,8014,ATS,B,5
5,prac,1,A,haborder.png,1,z,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),102260.19999998808,CFD-WF-013-015-A.jpg,1000,solid,I,z,1055,12,3,19077.899999976158,83182.30000001192,8014,ATS,B,6
6,prac,1,A,haborder.png,1,m,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),105858.30000001192,CFD-BF-035-007-HC.jpg,2000,solid,I,m,806,5,3,22676.0,83182.30000001192,8014,ATS,B,7
7,prac,1,A,haborder.png,1,z,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),108441.19999998808,CFD-BF-051-043-A.jpg,1000,solid,I,z,791,4,3,25258.899999976158,83182.30000001192,8014,ATS,B,8
8,prac,1,A,haborder.png,1,m,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),111357.40000003576,CFD-WM-011-006-HC.jpg,1400,solid,I,m,735,7,3,28175.100000023842,83182.30000001192,8014,ATS,B,9
9,prac,1,A,haborder.png,1,z,Wed Sep 10 2025 15:16:02 GMT-0500 (Central Daylight Time),114572.19999998808,CFD-WM-009-009-A.jpg,1900,solid,I,z,521,8,3,31389.899999976158,83182.30000001192,8014,ATS,B,10
