Q,Q1,Q2,Q3,Q4,acc_sum,block,block_c,correct,correct_response,datetime,endtime,project,response,response_time,row_sel,session_number,squiggle1,squiggle1x,squiggle1y,squiggle2,squiggle2x,squiggle2y,squiggle3,squiggle3x,squiggle3y,squiggle4,squiggle4x,squiggle4y,start_end,starttime,subject_id,target_congruent,task,task_vers,testsquiggle,testsquigglex,testsquiggley,time_practice_delay,time_practice_fixation,time_practice_stimuli,time_practice_study,time_test_delay,time_test_fixation,time_test_stimuli,time_test_study,trial
1,1,0,0,0,0,prac,1,0,z,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),112887.29999998212,O,m,1204,1,1,66.bmp,-120,-120,67.bmp,120,-120,68.bmp,-120,120,69.bmp,120,120,10025.299999982119,102862.0,7013,yes,SM,C,66.bmp,-120,-120,106467,100440,108483,102451,,,,,1
3,0,0,1,0,1,prac,1,1,m,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),122800.90000000596,O,m,1086,2,1,70.bmp,-120,-120,71.bmp,120,-120,72.bmp,-120,120,73.bmp,120,120,9909.800000011921,112891.09999999404,7013,no,SM,C,73.bmp,-120,120,116496,110469,118513,112481,,,,,2
4,0,0,0,1,2,prac,1,1,m,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),132497.79999998212,O,m,869,3,1,74.bmp,-120,-120,75.bmp,120,-120,76.bmp,-120,120,77.bmp,120,120,9694.0,122803.79999998212,7013,no,SM,C,74.bmp,120,120,126410,120382,128426,122395,,,,,3
2,0,1,0,0,3,prac,1,1,z,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),142328.0,O,z,1012,4,1,78.bmp,-120,-120,79.bmp,120,-120,80.bmp,-120,120,81.bmp,120,120,9826.800000011921,132501.19999998808,7013,yes,SM,C,79.bmp,120,-120,136107,130079,138123,132092,,,,,4
3,0,0,1,0,4,prac,1,1,z,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),152608.19999998808,O,z,1452,5,1,82.bmp,-120,-120,83.bmp,120,-120,84.bmp,-120,120,85.bmp,120,120,10273.09999999404,142335.09999999404,7013,yes,SM,C,84.bmp,-120,120,145937,139913,147954,141922,,,,,5
1,1,0,0,0,5,prac,1,1,m,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),163088.09999999404,O,m,1653,6,1,86.bmp,-120,-120,87.bmp,120,-120,88.bmp,-120,120,89.bmp,120,120,10477.0,152611.09999999404,7013,no,SM,C,89.bmp,-120,-120,156218,150189,158234,152202,,,,,6
2,0,1,0,0,5,prac,1,0,m,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),173401.59999999404,O,z,1418,7,1,90.bmp,-120,-120,91.bmp,120,-120,92.bmp,-120,120,93.bmp,120,120,10310.300000011921,163091.29999998212,7013,no,SM,C,90.bmp,120,-120,166698,160670,168789,162682,,,,,7
4,0,0,0,1,6,prac,1,1,z,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),183215.0,O,z,988,8,1,94.bmp,-120,-120,95.bmp,120,-120,96.bmp,-120,120,97.bmp,120,120,9809.90000000596,173405.09999999404,7013,yes,SM,C,97.bmp,120,120,177011,170983,179027,172996,,,,,8
4,0,0,0,1,0,test,1,0,m,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),203975.09999999404,O,z,914,1,1,98.bmp,-120,-120,99.bmp,120,-120,100.bmp,-120,120,93.bmp,120,120,8961.40000000596,195013.69999998808,7013,yes,SM,C,100.bmp,120,120,177011,170983,179027,172996,198622.0,192592.0,200637.0,194606.0,1
2,0,1,0,0,1,test,1,1,m,Wed Aug 14 2024 17:28:32 GMT-0500 (Central Daylight Time),213005.90000000596,O,m,974,2,1,51.bmp,-120,-120,52.bmp,120,-120,53.bmp,-120,120,54.bmp,120,120,9027.40000000596,203978.5,7013,yes,SM,C,53.bmp,120,-120,177011,170983,179027,172996,207585.0,201557.0,209601.0,203569.0,2
